"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.999807422473855,-0.924382669813213,0.673886816126096,0.550913529835151,0.9686946623868,0.965461974623755,0.501660546761493,0.28531663959972,0.919123219590226,-0.89290982012399,-0.804776490666683,-0.679789644207212,0.0133642378145746,0.266294057678002,0.418558689838902,0.460456965311896,-0.564470110456265,-0.619258655451155,"1"
0.998046441929481,-0.329841059817965,0.106403690405714,0.992231393008992,0.938104549188052,0.552024241901975,0.948837833686922,0.735997158688451,0.90537475159774,-0.808552547536227,-0.653944292875173,-0.908216119305588,-0.754431670477739,0.0661197043743704,0.660938964311314,0.550241076392537,-0.576550341194959,-0.726565819918149,"1"
0.994310978207599,-0.0355297366552487,0.424479472447936,0.999794636911602,0.95673071636036,0.441534027257095,0.940510900869241,0.796048960922009,0.995363354820437,-0.833387501964829,-0.536587226346052,-0.889501127008077,-0.797317989129136,0.0448940696755593,0.521866364782563,0.557494600921964,-0.539470630704115,-0.754828403790586,"1"
0.997115693879574,-0.975884825193817,0.275848040730883,-0.523095632714718,0.452435963542247,0.793713169756497,-0.706423381948587,-0.994641294360668,0.805987589754652,-0.648426342226537,-0.787563209452429,0.582301822339734,0.882458970797943,0.805268166092004,0.099038735487159,0.700310463784652,-0.844300246073457,-0.587115851571736,"1"
0.997653235472767,-0.94151892980335,0.839573508018077,-0.420567351140498,0.509452573797263,0.587576745426041,-0.619703439825164,-0.988534747607576,0.989673493793138,-0.768134334800222,-0.719286399583144,0.647208683108512,0.855869837405511,0.773496807165229,0.0292481588280613,0.678802296434777,-0.830789153216771,-0.704033234361737,"1"
0.998010545378186,-0.959599586818484,0.859950798909108,-0.152130980712033,0.505679366388539,0.752390327763684,-0.464332949547636,-0.983245015339065,0.986980763891343,-0.806901873668071,-0.774702546433454,0.527081703794637,0.84515652438914,0.761919569591982,-0.03049502544398,0.566958646479572,-0.814758521892567,-0.625444304453883,"1"
0.987198387734862,-0.970389860016033,0.747219456176281,-0.314667702045843,0.548443929421825,0.446258698943059,-0.573451749316991,-0.993467300178916,0.963759940274262,-0.77211255048125,-0.708762421134974,0.599044597455023,0.825911276427649,0.760517352180564,0.145097956586704,0.702630351965305,-0.846218512928113,-0.752853639246178,"1"
0.998711887544049,-0.916523781301495,-0.757082384711147,0.642173916631203,0.381751369206453,0.5993752827161,-0.455314949829565,-0.986571316854368,0.371956965396022,-0.67707811953814,-0.864824929278209,-0.290044124959365,0.717384168490937,0.851552219478351,0.445372999310215,0.63650427341452,-0.860408105882339,-0.357413090062854,"1"
0.999043453156587,-0.978517972262556,0.736082372736701,-0.0741891596892914,0.783617323440342,0.897009658714221,-0.268632349588882,-0.985981398289221,0.977914923274177,-0.831739751608557,-0.827464659142974,0.466790619120468,0.837427751631586,0.672042840852389,-0.106225742416601,0.558863249177131,-0.861406979836769,-0.711069263427984,"1"
0.810100106171897,-0.824186734300292,0.992252588920746,0.727680672765396,-0.658550493009612,0.992075298129886,-0.991862367973984,-0.96160495695388,-0.840240418046659,-0.859255857001315,-0.682429321085466,0.0550668294288982,0.970829598052297,0.898128255038262,-0.700129621234539,-0.530556692745437,0.419277829718491,0.834474461874937,"3"
