"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.998477943107,0.477452242018851,0.97849026426508,-0.778523911889739,-0.781892310486603,0.0071177859813274,0.984104051178628,-0.452439347478767,-0.999007872962579,-0.997697350929176,0.803542175342696,-0.482276305291897,-0.748972771366268,0.859945714449195,-0.641791217779158,-0.695737073213778,-0.8788401737053,0.597875742286222,"1"
0.999679238801228,0.953043436498747,0.860380456805884,0.645942884538451,-0.324129869931605,-0.918906460401022,0.999886663308423,0.521080652389932,-0.936094166532639,-0.999585175892821,-0.121683805369188,-0.128934433650664,-0.150641017319306,0.706050097182131,-0.477235951278499,-0.702482100468463,-0.962711584264226,0.820594432048733,"1"
0.999760967287377,0.995802022806256,0.977989400050238,0.891352751061653,-0.664121135155136,-0.974204433233835,0.99999825180152,0.720978616581504,-0.192336499238801,-0.99984998196503,-0.358932825943023,0.00166332736217745,-0.0329409473039024,0.648524693672759,-0.498371104182187,-0.66695260295683,-0.971581494127312,0.858969430814547,"1"
0.215426802128147,-0.76446910012158,0.806595739010526,-0.745161453205441,-0.966992682888103,0.497439441604776,-0.704878050316188,-0.969442707548824,-0.994897095191951,-0.702314559193803,0.687511113803266,-0.386206982225786,-0.662908885739368,0.524382047952262,0.397368068157451,-0.820343156490509,-0.904298738453636,0.53094280850938,"1"
0.61468497542931,-0.579603903178877,0.964152215722233,-0.895602653590963,-0.972603170403682,0.163512862085982,-0.757170551430334,-0.858451398207246,-0.946368489767976,-0.435923522945665,0.671587618909188,-0.106072341564684,-0.577726653243232,0.684641706530671,0.147864774227862,-0.885006858765302,-0.953788403930015,0.761613065295681,"1"
0.573395349196494,-0.678847547079959,0.984652744947277,-0.739291943653351,-0.98319263167865,0.334023656696624,-0.442454919708704,-0.804966487660582,-0.972770685902263,-0.799679061580512,0.593163354760657,-0.361826126460707,-0.586242718703581,0.652262556661665,0.107878238167499,-0.847183573650959,-0.948006314236302,0.722751058688502,"1"
0.00712806563808421,-0.81122411022391,0.899941866489698,-0.722829144272541,-0.924790030224853,-0.0517975189542537,-0.691191126537932,-0.947343341039269,-0.971851966978479,-0.112533484642917,0.707721686449888,-0.129218380965432,-0.426741893592095,0.773953767503007,0.433885740454039,-0.922776606242181,-0.945717499963218,0.661243177979761,"1"
0.502308993086091,0.0423915701069415,0.461648784404437,-0.369406440538356,-0.985133105830821,-0.0523936459446386,0.397898612657111,-0.764149891432026,-0.988424030813178,-0.893474019888714,0.785924777719632,-0.23164110319912,-0.624473602804136,0.718146255853274,0.0241637531229223,-0.81496006734669,-0.883371619975166,0.386282639731004,"1"
0.115692518011825,-0.776291477570406,0.972734764570333,-0.703109443313283,-0.956283544390077,0.739859605445562,0.21246646731108,-0.78942358702914,-0.990086429237672,-0.757899584822428,0.735319516955213,-0.665725365097595,-0.694388755325983,0.741905892306757,0.00984965633208457,-0.795929497284194,-0.875317501419991,0.557015773387139,"1"
-0.148220400955442,0.886887722432944,0.991944368831266,-0.907212443263099,0.188031661513958,0.980538881788654,-0.477800483704004,-0.994284747389595,-0.821719682575206,-0.997174324886572,0.862863264468062,-0.862152452960129,-0.968508447809857,-0.17392030181615,0.149020176856891,0.71932151341315,0.614713074259101,-0.845745783787773,"3"
