"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
-0.610657776410719,0.18551039590071,0.722207725684632,0.773010186155843,-0.155395691811106,0.658524564296315,0.594643742520984,-0.732531068890437,-0.565010491422827,"1"
0.37667975500907,-0.0767662760716517,-0.00229556440410827,0.169657536258979,-0.201895792556924,0.928215026054685,0.180070660177418,0.128122144977001,-0.161321571877123,"1"
0.476157523549461,0.441954839555776,0.303008990230848,0.167578624078885,-0.36131809081618,0.692798678608726,0.3545342634941,0.0167371708569034,-0.487091232309728,"1"
-0.949466939435075,-0.278815935001525,0.670662000592766,0.844337098215801,0.0315070631551159,0.883111236062279,0.547004240926704,-0.791731967223945,-0.362151834163959,"1"
-0.854248599526912,-0.0693296983723479,0.715882343502897,0.830497288049753,-0.0458039464910642,0.79832975554204,0.584081787048999,-0.788684368571533,-0.472408806597446,"1"
-0.893752845566535,-0.172365066556172,0.691551453993173,0.835620361949635,-0.0087492373242517,0.846212474452694,0.564172701923802,-0.787503568496631,-0.418029481869694,"1"
-0.928401236139771,-0.450610253970041,0.583840243452576,0.831248535865487,0.0817872820337828,0.932301738077729,0.485716352276345,-0.755887857147072,-0.23725308442372,"1"
-0.813719937626446,-0.12177345346177,0.680728350594593,0.817139470282625,-0.0348847942474004,0.832501198640848,0.557851937745068,-0.76474644884334,-0.431422317003645,"1"
-0.936118435231355,-0.101466101578183,0.732789102532332,0.848965304834314,-0.0251569666946037,0.804021644030868,0.595844595199605,-0.8125262949356,-0.471095360007489,"1"
-0.998388353191419,0.985457518168318,0.945978066023279,0.899897235130854,-0.339626321418692,-0.583879181610704,0.829985816042415,-0.92632312935706,-0.87674778240335,"3"
-0.82578715217127,-0.226908438485341,0.641494098873132,0.815049952631236,-0.000754620617381185,0.876463792063866,0.528680644032421,-0.751755435756367,-0.366596910965125,"1"
-0.92076104887955,-0.436122014433125,0.587298748740499,0.82998416756576,0.0763336516331405,0.929637293886446,0.488277809089996,-0.755208003914816,-0.24568939646642,"1"
-0.899468338990937,-0.00099185179418515,0.754410154000477,0.84478597474838,-0.0610059900063633,0.746095620099287,0.614661305495685,-0.814169390739105,-0.521340917315834,"1"
-0.275311091047901,-0.18417173242154,0.373076275767157,0.600263358831226,-0.0858582042880025,0.910880030076698,0.37215709007891,-0.430328173600089,-0.257155761628007,"1"
-0.776654587448487,-0.0779036780132987,0.683827111505212,0.809055111069428,-0.0532898203865368,0.815019929524226,0.561078996054864,-0.7570387393886,-0.450133887717876,"1"
-0.734047323743844,-0.176352696964279,0.624109281104508,0.790918071195949,-0.0284182337267931,0.866550771131131,0.518638787471817,-0.720332510931754,-0.377825841393504,"1"
-0.711918276679811,-0.24476889158577,0.581343693717724,0.779866484532431,-0.010131997831913,0.893490495360162,0.489775374169069,-0.695930752794765,-0.326508286934807,"1"
-0.978538674364834,-0.248104139570213,0.694216064102723,0.852397807717712,0.0258057606968138,0.868641059752067,0.564210196631057,-0.80638270838631,-0.389345314045188,"1"
-0.965437296783569,-0.158880044497147,0.722650531850964,0.853201162321593,-0.00354003652070789,0.830431820365842,0.586947904319423,-0.814336042478113,-0.442799160770335,"1"
-0.934774251607781,-0.22684752136144,0.685849508604472,0.843150017240475,0.0134962613566344,0.864894255892611,0.558831249368931,-0.794199028779615,-0.392756308180504,"1"
-0.867260627814144,-0.257011332141402,0.646000567958515,0.8247586267054,0.0139989283627175,0.883308316859643,0.530892303223999,-0.763726787474893,-0.356648847034921,"1"
-0.952088104004826,-0.345089513702514,0.643626996363284,0.842006141786654,0.0523402619053913,0.904302716236001,0.527044139960503,-0.782563662032627,-0.31791584926341,"1"
-0.974730446766049,0.00817501587043457,0.779752083643871,0.862049899744652,-0.0540138649472022,0.724163558843097,0.635120744306041,-0.838455548268738,-0.541502458606216,"1"
-0.938853063930623,-0.0376676768038096,0.754954664831412,0.852312027655218,-0.0445355112778409,0.764066492239168,0.61426928225709,-0.821925404393986,-0.508803878067529,"1"
-0.942289043200605,-0.502236535685328,0.564768812251023,0.832329466185859,0.0994496143867554,0.941691434518039,0.472463565391838,-0.752746218561247,-0.203329717574352,"1"
-0.972371155308802,-0.319942625481326,0.662855732299585,0.847910677490696,0.0472198776178701,0.894887911404284,0.540627973963375,-0.793840827419664,-0.340157405610199,"1"
-0.978716532428141,-0.415645591670093,0.623683382386831,0.845210833944929,0.0775725340477941,0.921265889414888,0.512074689506494,-0.781575531913869,-0.275435691940936,"1"
-0.197031136442638,-0.311760491367227,0.235212108402816,0.543543215118244,-0.0567398815363009,0.943882953054828,0.295151716788573,-0.321286383443982,-0.142426072614999,"1"
-0.605364586590621,-0.222051156310968,0.539826448515615,0.744489739131622,-0.031110786100609,0.895507862712335,0.46517567347348,-0.644107418052298,-0.315351212320497,"1"
0.17621043241101,6.13631930775904e-05,0.198341215941886,0.335352692868555,-0.199541944951521,0.892429264389544,0.286254945119694,-0.0961819616807116,-0.270810060445364,"1"
-0.999408850831342,0.990483799047174,0.946448889738579,0.900204742447513,-0.340884757967678,-0.589482321667528,0.830794949509589,-0.926749229921482,-0.877701048902074,"3"
-0.643175821878168,-0.428343894231374,0.444089051787623,0.744224074632487,0.0377088685872059,0.943038289651865,0.40383055664577,-0.616218820967759,-0.177150600750141,"1"
-0.361591743646898,-0.41491963592979,0.27512587486435,0.622602977088054,-0.00330133089057805,0.953282486614054,0.312709665783459,-0.422882624532285,-0.110016865634938,"1"
-0.343429296131623,-0.103780065165442,0.463396895634579,0.642408088667479,-0.101698378538205,0.879445876204553,0.424319378765945,-0.507001667082714,-0.330793978456075,"1"
-0.211920876451434,-0.118928540810662,0.375317045271514,0.572505763697428,-0.114079806212414,0.896744477952662,0.375374671678613,-0.401180516091466,-0.286992628213931,"1"
-0.418282552617016,-0.416353486300163,0.311847155133697,0.650332215797083,0.00456573307884212,0.951181712973636,0.332090514266386,-0.466510394618778,-0.124591368778797,"1"
0.108138636138537,-0.565004013138825,-0.169935649261,0.307587098563026,-0.0183181234183802,0.980647216741852,0.0731186691303636,0.0646133834732255,0.135221684782022,"1"
-0.549633969138286,-0.703636363339161,0.20080021869811,0.685851883815309,0.110296478422385,0.977994442103607,0.264262662096705,-0.475750878008098,0.0579743616313535,"1"
0.321141018136286,-0.518232597671289,-0.283684510174084,0.14797219717056,-0.0606227567072501,0.981324735065187,0.0101390464792895,0.247241063463532,0.158530515444766,"1"
-0.657869093018756,-0.48847110841505,0.416200015332668,0.745497962453809,0.0582084614372396,0.952236557163313,0.386434513981332,-0.610024248591315,-0.136242641853815,"1"
-0.249042438467599,-0.479783117570022,0.150867356697735,0.555442526646413,0.00205232586425974,0.965439459770651,0.245755924161151,-0.305853129444901,-0.0292484096288959,"1"
-0.954725909824631,0.0430707766364455,0.784223658639745,0.859159249386934,-0.0673920743231562,0.700813058965867,0.639549418035841,-0.836853511699052,-0.556264684692932,"1"
-0.998387194418887,0.983295166722818,0.945807892296008,0.899833552359948,-0.339033813452452,-0.58157836075852,0.829690223285962,-0.926199474867195,-0.876363997176655,"3"
-0.871858616651738,-0.00194982857221149,0.7453019814435,0.83808125330743,-0.0643114029293539,0.752082042026469,0.60760616410364,-0.804807690850058,-0.515148720371928,"1"
-0.902064579860288,-0.334289380498653,0.626723647424902,0.830067508760462,0.0424673814521634,0.905123309246817,0.516197050474626,-0.76484202760906,-0.312750152137587,"1"
-0.998604952751281,0.996913014243723,0.946886805468311,0.900266936642745,-0.342736429892575,-0.595971930152257,0.831569522194188,-0.9270036132872,-0.878775880703662,"3"
-0.998583474989125,0.981211671151028,0.945658623581114,0.899803213578322,-0.338439772232734,-0.579410068265009,0.829429156616372,-0.926107392538257,-0.876006011903446,"3"
-0.987231652681745,0.209157866507403,0.834866587968952,0.872301628298222,-0.114181452969377,0.527808947631753,0.687424381536833,-0.863993125882679,-0.643273862926494,"1"
-0.929968947925355,-0.290788704359367,0.657734259126657,0.839101499363453,0.0326612614981621,0.889088698710701,0.537893513840121,-0.78271152497682,-0.349372082501844,"1"
-0.838754921499494,0.151985642352332,0.783051585210324,0.837007827033169,-0.115891393057264,0.631712955657077,0.640882185524403,-0.815053443336438,-0.59045321745033,"1"
-0.788266339370496,-0.0560579232089731,0.696792812299871,0.813488049603153,-0.0585194467171324,0.801045206614492,0.570694462025862,-0.765466800818119,-0.465926457292349,"1"
