"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.985214047795088,0.776303489111785,-0.899496969070084,-0.657348390066455,0.950937468367371,0.973077566031356,0.203982016550835,-0.21740451187521,-0.875270617398649,0.429630268326859,-0.653787408118705,0.826192216627932,-0.431619601851839,-0.231717219557316,-0.954608711377398,-0.923729284460242,"1"
0.994160076264292,0.999099487925649,-0.740463542561825,0.190532038443155,0.894216500631926,0.585449605478544,0.917285666003143,-0.0960194786777127,-0.584365688743035,-0.177406575545429,-0.848976069251405,0.45913188486748,-0.130021489573409,-0.186026033286446,-0.872515555044116,-0.901128020193471,"1"
0.996549576760226,0.999996697712223,-0.408885758188689,-0.218588570839848,0.942439271215332,0.599656409375153,0.862889346501914,-0.111542872841897,-0.621795819249957,-0.155908635952072,-0.847937128585487,0.496708020761945,-0.0589789562826475,-0.105591157176938,-0.919006368178327,-0.897059391788568,"1"
0.171186184975087,-0.95612066244307,-0.992201830635395,-0.896739517656859,0.627913096250324,0.749267520446022,-0.907707007889595,-0.472106737492084,-0.805401852829101,0.76511888529679,0.453570706060819,0.848711691267739,-0.836899598552014,0.272311307584458,-0.898447969110635,-0.955044371975287,"1"
0.780337971568225,-0.907371568615678,-0.929831133071534,-0.919117394618968,0.594313708466136,0.623361362599029,-0.883138556276158,-0.604478136586136,-0.837180441589364,0.630493829587849,0.168227372236559,0.826696047698849,-0.855096589518963,0.0909088210651415,-0.949117202830845,-0.969031669730924,"1"
0.441434834107824,-0.888134516104668,-0.939984553826611,-0.874241925727002,0.621919752699174,0.791087042745549,-0.87974483739227,-0.54749231930301,-0.826777992147077,0.716121740365799,0.331401852420887,0.840862859124081,-0.855506112509263,0.142877917453178,-0.914480269508173,-0.954824894035226,"1"
0.2588675345461,-0.954998877064291,-0.963676181479688,-0.859358863427516,0.698736074720746,0.560931317512879,-0.866219060751434,-0.503979045179403,-0.767532415909164,0.70421693009592,0.352429566999322,0.846098152325899,-0.795575526167002,0.323531219323927,-0.922559331449299,-0.96955251797063,"1"
0.60430550558178,-0.730843850020088,-0.995799981225311,-0.902820997440898,0.0917307635810589,0.567694727755599,-0.871822605293063,-0.316602446749979,-0.842844246123322,0.669825445968091,0.368178123844914,0.703155250423387,-0.854761627445654,0.111856055074578,-0.908927781504566,-0.912694747543882,"1"
0.516092107653751,-0.962914755147274,-0.982042597047585,-0.9185578987585,0.825499388708849,0.914526810563041,-0.812136103022925,-0.613104263153749,-0.848505899257495,0.735576355945281,0.235029788971097,0.868914149334601,-0.870335441947185,0.0962546452272939,-0.929557666678436,-0.968071024581837,"1"
-0.378471801905347,-0.938848809547472,0.794429458743068,0.515132771785834,-0.956526695653756,0.985230028026921,-0.996898485318724,-0.578684266516189,0.186257452466528,0.0683866805151846,0.850856397645186,-0.470645307495831,-0.9512329441256,0.0232061141013407,0.836935556869429,0.735218462425471,"3"
