"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.995522340587375,-0.704575831357004,-0.99516896744682,0.389742225664682,0.99868673755801,0.968032087527291,0.917711881522814,0.297573232935303,-0.72980891159189,-0.684835294724647,-0.0441831321028443,0.501732140777495,0.929572151521935,0.189249288193953,0.935937747769011,-0.372958055833985,-0.175268279769454,0.796463422847258,"1"
0.972915826385042,0.169343434685828,-0.993838309712376,0.994154018790959,0.999551671963386,0.238636143027771,0.998408224445212,0.0284215473844281,-0.636308148648626,-0.587144966078461,0.32322544111054,0.00258285612465781,0.771100033078667,0.231494139630919,0.811286288825863,-0.623130924584458,-0.170597751316394,0.461432753681605,"1"
0.971440093228263,0.415146345481488,-0.957465185638649,0.999916449509481,0.999977051948771,0.289250002762371,0.999613344034478,0.458202984094931,-0.671794244625024,-0.59912300247829,0.223008158066805,-0.132448294754729,0.817789936511573,0.165063399153025,0.784707606530891,-0.636567027202089,-0.226820586226899,0.48029427249895,"1"
0.980926358137373,-0.964819413093049,-0.991655862730116,-0.717193243066344,0.658210283193141,0.859334198030792,-0.773707870779883,-0.547812027073432,-0.504163006723056,0.446969892334805,-0.117143434000613,0.760880219623788,0.956193824411285,0.75475057671719,0.946411130135402,0.0631467005757617,-0.346518644352844,0.868426065750828,"1"
0.995238511810984,-0.898054980001636,-0.97635377654939,-0.727066333233464,0.654386760100211,0.717160980556035,-0.782665320679605,-0.0173379283418653,-0.568694899596914,0.347843421627499,-0.124819896948803,0.755558040181901,0.974336442322489,0.674844247914964,0.94004160366637,-0.117774461797267,-0.517934396884689,0.867742662598732,"1"
0.991395644586714,-0.911781122891728,-0.955681727346847,-0.507618878026533,0.718450678013165,0.862577444225974,-0.572265594180201,0.186176909313419,-0.669055207335491,0.196135248834013,-0.162394244567625,0.74049170427063,0.973598140987796,0.626338253136704,0.946023337748664,-0.140229647244458,-0.534239651588957,0.88908570934555,"1"
0.974293624374296,-0.956710773573809,-0.978943361975381,-0.595206943942744,0.650523337983448,0.60340058852106,-0.715814042189406,-0.411883722598218,-0.519128890224257,0.364518095571728,0.00659958613985756,0.758226000061001,0.957319575916598,0.696579057134821,0.934601481621615,-0.127175843483714,-0.458974006154405,0.836288344925618,"1"
0.975733995082932,-0.764750820753679,-0.995887306292805,0.587887884008026,0.450725854532833,0.761792237555424,-0.363548651037703,0.311267389961122,-0.801937628181504,0.185397439155579,0.0217680213293666,0.703597165454373,0.926387704909379,0.548099075272966,0.912584442419352,-0.293713808358715,-0.730597895701791,0.928731558980043,"1"
0.994137320689316,-0.949054070608277,-0.972777120775984,-0.452329562965702,0.833739613920317,0.947216593943743,-0.36456432445394,0.334458827073859,-0.712330729947243,-0.000429565021888401,-0.177897889594087,0.730032636150589,0.977145550245622,0.584680480035613,0.954466785072903,-0.186448484091975,-0.511057932029951,0.89222398269132,"1"
-0.029259551148622,0.533383794250746,0.00810160248158498,0.341197653129764,0.948409595122722,0.995824175044915,-0.983528789752904,-0.994428195795995,-0.568617495321133,0.90336121295246,-0.0359479989654803,-0.266088866897443,-0.201317942212147,0.92609770847134,0.677184307021746,0.522298215524175,0.0939277517317528,0.515849551686721,"3"
