"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.99999889702658,-0.907891809164102,0.968114949330359,0.840850273174736,0.988451992106342,-0.791882204921391,0.257002167254522,0.199971274013863,-0.957762933066881,-0.99986313072217,-0.725406056172728,-0.963157087468171,0.953036399060229,0.85074614399712,0.340499008862821,0.673990763292638,"1"
0.999999959028271,-0.0288811800986217,0.856441518655617,0.960871461624486,0.959263072356843,-0.919525716893402,0.876193214777314,0.639844189947355,-0.751272207908265,-0.997121036376116,-0.910330034306803,-0.992481107305417,0.693583413597693,0.890963180590687,0.244348517746852,0.303543144087147,"1"
0.999999997111356,-0.165935644692218,0.98718064392313,0.967387115006635,0.931464118038184,-0.982685192876301,0.690887540145697,0.658598527505196,0.356470987492846,-0.979625278566996,-0.952311474708048,-0.997230800037387,0.590900290559972,0.897263764933299,0.498577863349518,0.400194196052903,"1"
0.94152259060038,-0.966544277770967,0.80466686292012,0.77491232183642,0.684815751019149,-0.698910380474752,-0.889992882756911,-0.634205814563105,-0.831397853195027,-0.998305694446244,0.0522083047214508,-0.689611401837673,0.979739432011083,0.627279942391815,0.724144216755803,0.866728437402732,"1"
0.929888084260767,-0.764444325136764,0.94885529208287,0.728690311522073,0.692623879316512,-0.965044665246015,-0.78252046582625,-0.320878796837734,-0.548783591535991,-0.996530837300743,-0.264937631956156,-0.854976429895185,0.967529608975085,0.772213136238323,0.711932676444422,0.845055360695726,"1"
0.97425447066771,-0.885237313510663,0.981915237229399,0.771918196515698,0.550068093908937,-0.914773755424459,-0.722228062772731,-0.071064876370462,-0.674447386407634,-0.998934804485343,-0.392918631226456,-0.863325404743942,0.964662451797358,0.806014283725479,0.601827185108671,0.811208397668061,"1"
0.575862371584501,-0.880851270211156,0.837470946085501,0.687646699595835,0.693560187049161,-0.911956648358593,-0.687272530665837,-0.595382390287869,-0.642257162805792,-0.987322845304026,0.135857293534566,-0.73898078082533,0.976537750874857,0.732183651828987,0.752928409330405,0.851933415914066,"1"
0.982056066157701,-0.806923448538371,0.652905738917791,0.962251399367472,0.345669854392994,-0.928415464373449,-0.798211326697866,-0.205007244285887,-0.956154843264425,-0.998165281986429,-0.276144929009895,-0.771001729394705,0.964032868410024,0.752804330778142,0.67125078483868,0.752989824028331,"1"
0.90380464030908,-0.958737545406117,0.975627751499039,0.80879141979052,0.773663342478144,-0.834492682357098,-0.658879259347185,-0.223410268778168,-0.799299999104487,-0.999296343958343,-0.33641595427915,-0.874698223804499,0.974286372560193,0.785459580806148,0.671774641984413,0.854824874371255,"1"
0.997872420688831,-0.93130436198177,0.971144236664359,-0.86327047236633,-0.916572936874638,0.0687330595546204,-0.878807222109366,-0.992100218198482,-0.992261330552641,-0.990621639020187,0.974508274234174,0.984473124136598,0.945049521623315,-0.171361001425843,-0.868050227070559,0.202170701038048,"3"
