"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.984309737916842,-0.881244414060098,-0.956926833360192,0.183456913530477,0.934573057493775,0.976489748989128,0.985310488195752,0.555740895197404,-0.999829051968459,-0.712119455457015,-0.795521254647205,-0.977342888570535,0.224442653500437,"1"
0.99480393747581,-0.381244362592996,-0.993989743306095,0.873261459664215,0.914031052462201,0.386069608192689,0.999901455208639,0.0920207176602255,-0.997790770838001,-0.724848097412762,-0.627628553430952,-0.952436035157793,-0.0590407133656061,"1"
0.999744532674479,-0.0865217837798304,-0.986895489779298,0.986349602404577,0.95268238255596,0.672481756376712,0.999992202502466,-0.263642898668751,-0.941478174022328,-0.712425763905729,-0.534492308966617,-0.84717815565616,0.148640331878277,"1"
0.614856988833596,-0.93525342652846,-0.642948522520268,0.103833633719822,0.531563761117833,0.931910988338186,-0.63939779155919,-0.361495648661612,-0.992563975490938,-0.781870439589216,-0.502972656573301,-0.864575500308997,0.887540511783144,"1"
0.385387917820437,-0.904201375227267,-0.250568144920658,0.535228796624966,0.0803595286831291,0.897175300442065,-0.500248865890027,0.154494126048061,-0.958176740095543,-0.782022069427531,-0.723453489550055,-0.967495502930634,0.852359740252931,"1"
0.457105554249801,-0.896991218177358,-0.178531980452119,0.548386179260133,0.10294859609793,0.947120492594232,-0.166222133310622,0.427289504304691,-0.978003946375053,-0.781065640096504,-0.771786922006296,-0.979368116103588,0.784075808638174,"1"
-0.0149025714759308,-0.931452817459918,-0.195893201033964,0.448906879741482,0.194981009463664,0.767013150881696,-0.430043719901035,-0.506199993222416,-0.967776656955129,-0.664220613342833,-0.583145141487497,-0.836655444867914,0.902995574419047,"1"
0.744031490247303,-0.814081947280564,-0.876104455463666,0.828684772864793,-0.0944969774085525,0.890126128851534,-0.240730551761495,0.113885199697161,-0.998040961752344,-0.68532151195889,-0.814416828897467,-0.989727271699058,0.800037040228903,"1"
0.520572198353441,-0.919743363452137,0.282277786826051,0.578596919271151,0.529291190405461,0.973596864443941,-0.064531441571873,0.512186958719132,-0.983371348193994,-0.907089632536136,-0.716928438775449,-0.956772248686942,0.740767503487416,"1"
0.754702584322654,0.336895489971479,0.954540270503367,-0.0792017984013704,0.977275070577611,0.92894411158121,-0.980400709816368,-0.966730851543481,-0.998347518938919,-0.925646522926583,0.834982045091034,0.917885576128064,0.923327593242523,"3"
0.606934158758721,-0.861235826442713,-0.840004143705579,0.94133294922021,-0.454197467702937,0.724859280216115,-0.222525576927083,-0.493290291045398,-0.999588769714897,-0.442226300133906,-0.762700542366513,-0.983709661425128,0.886695384471126,"1"
0.318378300545308,-0.921983853208368,-0.725955692346406,0.0240969259075058,0.284495840160229,0.872737942266708,-0.395952991919947,-0.240192793070543,-0.987693607396801,-0.566018425718459,-0.587635289337123,-0.905413310566497,0.863033254952587,"1"
0.609121287311324,-0.918233502410865,-0.214576009024362,0.834861804840366,0.00757586979738356,0.953132753116888,-0.219852080501649,0.0875905682607533,-0.995914123818936,-0.804002161798044,-0.774958603545804,-0.978864179839932,0.84892896988043,"1"
0.261228068897875,-0.301199726825688,-0.20900312828319,-0.11574894789784,-0.117992905630913,0.65762589404453,-0.705203281288486,0.53673848731857,0.136691049505966,-0.445522508846978,-0.641321373656996,-0.960268371610534,0.391844089752077,"1"
0.870952597771983,-0.607371895404385,0.595553031148308,0.773390749281073,-0.847402307741057,0.792094219623764,-0.83366953274229,-0.87760414846297,-0.254454391865589,-0.638440373398609,-0.400636375629262,-0.921543997993151,0.940232969673855,"1"
0.529026925774194,-0.721716645733115,-0.293432186617929,0.738674317216571,-0.694134231869955,0.814422890564019,-0.756690832590341,-0.693224598309046,-0.824034081231396,-0.48103165292581,-0.572168794643766,-0.953100823611265,0.945399351016362,"1"
0.233187427277596,-0.626442045530355,-0.195467408840528,0.208486876030249,-0.637703240640288,0.755428321344222,-0.930635834086642,-0.601991518202308,-0.327215041067314,-0.254816177472542,-0.515352657377925,-0.913642644493227,0.91169283885023,"1"
0.754057456876627,-0.942581285499312,-0.460462091779804,0.00681397019923213,0.548204378861084,0.98665037300573,-0.803438992862239,-0.31406435643396,-0.9831793565914,-0.836153586364315,-0.414777949522517,-0.846484588243983,0.904356635592389,"1"
0.668495274308706,-0.929563238047012,-0.43352181929365,0.517348906448816,0.238308993369589,0.973979443798682,-0.727920557580708,-0.320966048043012,-0.993159254217969,-0.828836798746748,-0.616445446520717,-0.931411252524021,0.91283030395855,"1"
0.656131029292157,-0.876189313720947,-0.570900140684518,0.609499589841822,0.0185756808603903,0.958018303511363,-0.62424275074422,-0.248024209025325,-0.992129625801417,-0.757325260755564,-0.681465187199492,-0.960807258730168,0.902811926844514,"1"
0.796370661204175,-0.834628894613749,-0.714629682751175,0.662421937849629,-0.0118983012549509,0.951300587229348,-0.589163490187694,-0.302732880739927,-0.984965533999286,-0.741331076911443,-0.683778950997443,-0.966736375230144,0.897025753378076,"1"
0.462710661750243,-0.891768801865395,-0.0441560514278612,0.149190002746609,0.163616079219914,0.969308352227771,-0.799227162405659,-0.266579390504334,-0.891407115761626,-0.783697123813378,-0.458730248181005,-0.865108774901181,0.920512502854982,"1"
0.898058915885418,-0.946857989174668,-0.682822973431938,0.592285462557269,0.511706750136943,0.991264091506533,-0.661329281767269,-0.400932250744116,-0.99937269540945,-0.873934694927468,-0.638235801995479,-0.930310180019313,0.893696702517017,"1"
0.874038896768952,-0.89990257605573,-0.730034481605724,0.584575585131181,0.240299311176467,0.986585219468785,-0.745091296516096,-0.023970593946151,-0.996798124203465,-0.847044322803084,-0.71227431721013,-0.973415516929725,0.873941465880471,"1"
0.572248289283448,-0.917133936878129,-0.4126790432315,0.438235358175438,0.337709109840664,0.945312425402387,-0.189681566321161,-0.233093802193935,-0.926722866215844,-0.75117761249429,-0.661413104134149,-0.928250667418654,0.846237600042417,"1"
0.744805895723014,-0.939647931408277,-0.513539948448738,0.249245286559146,0.448914997164767,0.981423287235349,-0.663615845476961,-0.260083111505482,-0.985210197086269,-0.8293382706429,-0.551389193317303,-0.9082623334762,0.891405806768919,"1"
0.632461746961317,-0.95825688369207,0.150719510850815,0.573583439645564,0.355955167812633,0.977407972682614,-0.674804273010652,-0.68002758072554,-0.973016924128441,-0.882307218151741,-0.431646294910994,-0.777135274728266,0.941781508814708,"1"
0.628966504718252,-0.375448505227164,-0.897130428775069,0.120616490131156,-0.0999779389250377,0.779623495625969,-0.282076969127314,0.727376803348036,-0.686000811849679,-0.442867696579033,-0.696071976826937,-0.986567681054418,0.482324358169426,"1"
0.62477477202295,-0.640773947160046,-0.805764193106386,-0.268827504528736,0.362220618868041,0.886789497195318,-0.530440804186312,0.624676629859412,-0.680119182155324,-0.650644611450437,-0.629293021729933,-0.967406597767906,0.597192649527214,"1"
0.810741555354165,0.018731390245008,-0.926449006047409,0.36073493234663,-0.227821660806507,0.880577633707022,-0.101248382910917,0.803600031356271,-0.888401302873464,-0.423313772254418,-0.605258295870497,-0.984136438985297,0.456195935676396,"1"
0.938171568222201,-0.132522531475283,0.980841608792035,0.565837373836481,0.988990784179539,0.993089154991801,-0.981306789624922,-0.929852158154241,-0.999829072311911,-0.970861087221384,0.537556494010151,0.621611198612372,0.937880517773894,"3"
0.492383695660499,-0.638717732105751,-0.730674090416279,-0.291592844169205,0.262742607183589,0.889548232607713,-0.319634937642469,0.649541181456568,-0.363847549497818,-0.510724593450613,-0.725986796519809,-0.973790355604928,0.458044584750388,"1"
0.548717404949848,-0.267631190552474,-0.738002105342246,0.0497817728811364,-0.254150827889123,0.915149021833867,0.00633001632481178,0.82288199084324,-0.627829812829068,-0.254409724479683,-0.707251493742813,-0.985503868199102,0.443412172720758,"1"
0.544875261241208,-0.356597630998627,-0.516132171679914,0.101870132953026,-0.390880130505116,0.928714539324192,-0.507900233029263,0.679310766617984,-0.49721081461858,-0.422988030139702,-0.693616548003718,-0.984761291023503,0.644494671268075,"1"
0.771119732162433,-0.392574861208808,-0.900194447985414,-0.000512971152675679,0.141611196152779,0.884071176227205,-0.419428279803331,0.739063019347261,-0.632151304421406,-0.599329257418741,-0.66836191685432,-0.981373463945499,0.488101508680637,"1"
0.466689137654509,-0.583451704304099,-0.802251218257199,0.771354270020236,-0.430038999277135,0.781146098567486,0.202785523776115,0.613862763899279,-0.975715064476741,-0.372751293770424,-0.844496988394843,-0.995031886524799,0.604629043777535,"1"
