"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
0.983322049599569,-0.746521190293309,-0.94776280012176,-0.697848996236551,-0.305193457041616,0.970912088403435,0.664334074398444,-0.0593873383740531,0.684761259607584,-0.724451033995108,-0.802077337194777,0.762867291292705,0.880951132495066,-0.729544224531016,0.314082144313668,"1"
0.914168966840006,-0.0721051984352523,-0.994372737105871,-0.039480911200565,-0.360429588540196,-0.0520151049053361,0.999462917206944,0.141993299009788,0.344016810119563,-0.805050072164623,-0.247531258456646,0.689354107727248,0.507244947572786,-0.50622518947891,0.636071996197678,"1"
0.951239324289003,0.310945650704931,-0.994027943254603,-0.248565300315221,-0.55441273183551,0.039980059220201,0.999991687528248,0.871423191100953,0.460429669026631,-0.814108184110545,-0.479608683800095,0.586817953085114,0.682185567064394,-0.697829632054356,0.557117782537083,"1"
0.979904055741848,-0.86546869022035,-0.927063074117729,-0.815296396713003,-0.941458858684321,0.976515135605224,-0.995277251254766,-0.533123181441814,0.804574922097618,0.400115507160051,-0.765349582035904,0.868985805236741,0.873669016216275,-0.231705263176614,-0.508735948768155,"1"
0.993618355238269,-0.617847162512677,-0.62038771761893,-0.69605149814542,-0.965064035293452,0.873386065473342,-0.996821865635869,-0.267707663767702,0.714134266175558,0.516766539347017,-0.771723990537102,0.84774035218096,0.838107977087714,-0.370332470230023,-0.546019901258583,"1"
0.993352726515208,-0.797253636836066,-0.535995695763426,-0.621834788909424,-0.971473148959655,0.952642497235676,-0.994970121320849,0.080611846890337,0.565371868466542,0.442588375107841,-0.758157988675012,0.899839458515508,0.877004081769715,-0.446448057332323,-0.421964449792384,"1"
0.972338959564778,-0.789141074917595,-0.504579462341365,-0.692477978206252,-0.930075956520597,0.881992777903163,-0.993019402756658,-0.500240077479992,0.700879258309987,0.565665436531994,-0.774294195262897,0.865951412535663,0.813346779548615,-0.381854719650286,-0.575040727958193,"1"
0.992802984453231,-0.195426249317038,-0.991023410727997,-0.772861283285184,-0.966625163115271,0.930025169597993,-0.986930344558172,0.72672521386181,0.709456669076539,0.224625972125061,-0.764337772623715,0.799458070142193,0.929864758210522,-0.355710757766653,-0.345803453956421,"1"
0.996070882734185,-0.800806086522339,-0.209715894153191,-0.649172282194502,-0.935746988726836,0.983404119984255,-0.992406552971107,0.336844408337305,0.421550448711503,0.517745296843454,-0.803398663688928,0.906789973393664,0.889850561104507,-0.615876387939563,-0.457444079612878,"1"
0.274740328444727,0.960084508575683,0.606660620583078,-0.945183352844364,-0.986192229776292,0.997812243617289,-0.984144010090381,-0.987901048139885,0.949369622157517,0.959472304240333,-0.95984183317166,-0.584052283236826,-0.178114692555354,-0.636717497225808,-0.979117277707259,"3"
0.994119056329826,0.186461875232208,-0.98782569873009,-0.8048828371912,-0.970518039086313,0.840106822061015,-0.987666895714216,0.74576323387455,0.771311218926272,0.314628207417273,-0.785972741116729,0.66660967230547,0.913826749777546,-0.35225124065516,-0.45967790995816,"1"
0.969489688139713,-0.875559238578942,-0.901746677316018,-0.73015759466149,-0.946337758257531,0.946740093961054,-0.994993946118781,-0.598296601186352,0.784449164374677,0.417993899133568,-0.740264410376486,0.873065775177049,0.849515371211849,-0.190142201708672,-0.495856491204526,"1"
0.997278208987341,-0.492365092216966,-0.708842032103617,-0.764967226811335,-0.947286533314661,0.967252758875603,-0.994524441728708,0.613676076458038,0.614054388208959,0.318873407981817,-0.782566645535986,0.86287484607189,0.927174957616611,-0.476517838580388,-0.370657632879928,"1"
0.832262154728467,-0.498224229944897,-0.503911590837453,-0.241488033402894,-0.891520830806928,0.198464783209543,-0.946887602519893,-0.321519247110215,0.398533022328798,0.523182398465071,-0.33348242818898,0.868624045397104,0.568710715944155,-0.00562403994843241,-0.321272087490334,"1"
0.97707570232142,-0.578488069129452,0.01972691279353,-0.235863531722792,-0.852044848229534,0.884132272276543,-0.990638599776012,0.0265167519350259,0.197986423785565,0.649941130414921,-0.736187709709338,0.874780845744715,0.73137155900971,-0.506979312745131,-0.462286930745148,"1"
0.948024340679916,-0.246971678982931,-0.842942970770564,-0.69591578451492,-0.964103589610001,0.669532080209091,-0.977799141901287,-0.0089699637183196,0.751039468159481,0.436452661070767,-0.705529363778465,0.775628388071728,0.833034903065177,-0.229426678219675,-0.496228164245658,"1"
0.830910422243581,-0.601426345225223,-0.700806838555514,-0.649695897504951,-0.935685868716769,0.658475709103593,-0.989772452938781,-0.382965300946775,0.724842814745074,0.50740061406979,-0.662530250539437,0.83188630896998,0.769713446494104,-0.160990674039188,-0.52335641728866,"1"
0.956280290547545,-0.948149998510091,-0.893253161705649,-0.877531149811374,-0.88882276140219,0.997183626394388,-0.992394210535565,0.217887806014472,0.679463799033993,0.214136574628182,-0.748430055753928,0.910094830579628,0.938265119079385,-0.356872655616748,-0.307283118666057,"1"
0.974587832764143,-0.859778686705698,-0.846080829306625,-0.87033083350856,-0.871830131658362,0.993113114443948,-0.990802119916171,0.634992230782855,0.586321833751863,0.146916584539241,-0.747350012471012,0.915201004785511,0.953811989302348,-0.432695285804055,-0.213555263263843,"1"
0.963112093668431,-0.799860346737285,-0.89884464646228,-0.813962144496474,-0.863777407196468,0.987248586728559,-0.981322610963147,0.743371031932454,0.557530829678936,0.0951852692323769,-0.724267585669989,0.912335862566877,0.954068251314562,-0.395458589238475,-0.15078044030473,"1"
0.967708219437566,-0.750984443611761,-0.961680296860988,-0.749073316890088,-0.92516165523316,0.97901971228135,-0.976725738895827,0.568397370769557,0.610680174125324,0.125621701939879,-0.714489343704835,0.903438330474413,0.940597869877338,-0.336110460857439,-0.193774875564608,"1"
0.902119394495139,-0.940590378626973,-0.429610997619085,-0.763261439825196,-0.798495097645515,0.991098971501423,-0.985184640054089,0.430509158730541,0.453233998594318,0.36214937982169,-0.764788423396979,0.914024133473892,0.924799020376016,-0.513247364166483,-0.32853792381326,"1"
0.986700859764006,-0.826492649377837,-0.96619205107538,-0.930206726829088,-0.846920517600628,0.998271169155674,-0.984859892587727,0.777787417122624,0.606229090882863,0.04957512101108,-0.74371319360231,0.913912778194205,0.964440761096992,-0.416744554767706,-0.150019925690944,"1"
0.978548764440531,-0.795619802265187,-0.968786221766489,-0.891327113654872,-0.877810075262789,0.995749526967087,-0.984646480625446,0.857256835573895,0.58735190538667,0.0403546888572917,-0.735517149842695,0.914513085649196,0.963354610041668,-0.415448319583216,-0.133233791064796,"1"
0.914398053512976,-0.92895015972839,-0.704579906374444,-0.65300116154245,-0.82891813342264,0.980824088397554,-0.938165681984334,0.327964226622447,0.502284528124899,0.225089056706465,-0.704855717249166,0.914434260399333,0.917049285256323,-0.365036675709315,-0.212352919292845,"1"
0.959912439504313,-0.933937222267797,-0.902231312058142,-0.842502878325163,-0.906489151104849,0.995299018100469,-0.987684763179648,0.330734725103859,0.65032034466251,0.182456375022649,-0.737744497891449,0.914590846335198,0.940555372599505,-0.362078060384095,-0.26553463802405,"1"
0.958494024429788,-0.946070087486739,-0.423815209502119,-0.809128683133415,-0.847675968794958,0.995578285759792,-0.983370190146002,0.309970169536768,0.515546366111685,0.3974329913927,-0.79052616214772,0.913938445324729,0.923607535824141,-0.551840917771552,-0.39033017757189,"1"
0.853904335275969,-0.655723388419046,-0.961032850634701,-0.298041205025888,-0.881669554497013,0.651091266757242,-0.889578707693951,0.40821676440357,0.384277436958355,0.0874356303222241,-0.413693861401494,0.904166084245039,0.849108634431332,-0.0209184306537638,0.0277004154454872,"1"
0.895373374902918,-0.815476057099656,-0.918966030248025,-0.514378394327098,-0.857530565077985,0.872619902871056,-0.959150467871406,-0.0558448202218587,0.597791366804622,0.246813917473094,-0.612177406192818,0.892879239129209,0.865020604175139,-0.100526732023179,-0.225225753799309,"1"
0.866342900328082,-0.312339593364806,-0.970680106190293,-0.444939737045444,-0.681307608997524,0.787587464075709,-0.600218254408175,0.904590016259759,0.418551599020561,-0.174184752706634,-0.584046244095815,0.827866323438138,0.90601279910775,-0.272751028060881,0.127029201550642,"1"
0.907825440046054,0.960566062323492,0.491750848863606,-0.976059614910429,-0.982302599924663,0.999809639923461,-0.98321472194205,-0.81348168377795,0.923648475868046,0.941938803987956,-0.968275620298217,-0.321266486911965,0.330113793519195,-0.785290869806809,-0.964854051275925,"3"
0.843420278735422,-0.893741481563664,-0.858179759103596,-0.325635391861719,-0.885128193032234,0.882910901065668,-0.944171221717598,-0.112667218322768,0.50345715729003,0.259979404601711,-0.547405741988024,0.906149449476916,0.815999302040951,-0.0367244915196212,-0.172629265242786,"1"
0.751163342638518,-0.827866864158727,-0.832460587398849,-0.198443903513827,-0.789838870895083,0.894148007820635,-0.732206756340795,0.800071783247273,0.155993175816001,-0.101287726644785,-0.459983728685251,0.920674952760007,0.878507454420285,-0.166958105248636,0.212757639823253,"1"
0.870004345400044,-0.648867950662095,-0.652198558368662,-0.484858088799952,-0.788149784310737,0.852090476128613,-0.89594734771874,0.719751127926199,0.3242500221383,0.173871867752935,-0.62879695231001,0.896038486009114,0.904336010162353,-0.336755033413628,-0.0842358328113275,"1"
0.85749091924094,-0.664900313654465,-0.95917478852881,-0.479096048712985,-0.791005262844278,0.809326904342925,-0.851498971987045,0.557430180866568,0.451568495280527,0.0225513657788773,-0.5515284381317,0.892080116897327,0.902276038911434,-0.152752389644845,0.00645108507989456,"1"
0.963155040545369,-0.381473932074198,-0.940603207695429,-0.355254066656346,-0.908762865136682,0.765789301511739,-0.912831051462517,0.844181875239697,0.370840273173465,0.0737760660636178,-0.548409630942085,0.881846880056327,0.899183605749824,-0.199130106823785,0.0123161808134504,"1"
0.444474396182376,-0.8124110271094,-0.919134142923199,0.157088584150642,-0.405869507149629,0.41344777254148,-0.522144219044112,-0.563163931789825,0.238764168887943,-0.0280390825106542,0.0590161124488402,0.845658305712127,0.409942711513171,0.487768816094015,0.24585958261428,"1"
0.629007386479076,-0.18313617066488,-0.430578209544763,-0.525619888958604,-0.563324791378162,0.105399771614199,-0.55607112736454,0.937591520801352,0.207013008628468,0.0857756676052127,-0.377012326341318,0.800668521471854,0.810149668306724,-0.322039467142422,0.00258853483850252,"1"
0.64312184019626,-0.480421291400168,-0.979996846811544,0.0226520566947432,-0.263364260038711,0.547037487231969,0.379460593620815,0.626606604100246,0.0875620693741553,-0.72075403868627,-0.258673813766661,0.800784072911187,0.74428029944437,-0.238492605049808,0.648467096640149,"1"
0.819907606594573,-0.890076100640429,-0.747984197080577,-0.247803398506581,-0.845504798141505,0.92677541858022,-0.91026638268564,0.499656427363436,0.236109586163976,0.130493304065743,-0.52183528032885,0.925310440479952,0.869292746927377,-0.159597287389915,0.0277978163538806,"1"
0.609996357633074,-0.871834389369483,-0.786940760426977,-0.0202660418930194,-0.771346391348312,0.755875023892147,-0.804278359615961,0.316590682586271,0.157503587776525,0.0758426589358419,-0.287338359328849,0.911880940490466,0.748987260688993,0.107861937141271,0.132884624361732,"1"
0.98934200610667,-0.762107356728393,-0.710500073982943,-0.874047059039652,-0.860179563981326,0.98620144316792,-0.991136823121202,0.600523626796143,0.583515352644851,0.245029269954009,-0.777068887048574,0.900471557076005,0.947587520444801,-0.492620933993742,-0.298204886579298,"1"
-0.499588644050026,0.929337375521139,0.779552114344928,-0.933344864855916,-0.953249185113258,0.998985397322038,-0.898560580256905,-0.926743288031831,0.962360135006863,0.966685778209995,-0.947156321061757,-0.769334107643319,-0.59869437385849,-0.45017225082285,-0.986237479932763,"3"
0.990362938572685,-0.604504964311807,-0.48572664344116,-0.622351174760043,-0.871267836066256,0.94258862027909,-0.989180996071209,0.357392911061126,0.498162550968902,0.423467239225727,-0.763436004108514,0.87621297979385,0.894446106215521,-0.473900464538297,-0.380803174199017,"1"
0.924327952832795,-0.905416211559821,-0.811738599686398,-0.675790732610238,-0.858188986655636,0.973621858871401,-0.976094895732281,-0.112270408919879,0.652050065204383,0.314886487333068,-0.712798671430486,0.895147111974469,0.889785395293081,-0.251529865867932,-0.3406323050747,"1"
-0.342697266191318,0.989844560861046,0.89316045386165,-0.960165612579142,-0.946458014861275,0.999004349878008,-0.845318142483884,-0.979274949891532,0.960731535847892,0.969005447255455,-0.958205730951487,-0.771028852456673,-0.574937237816401,-0.580691343918532,-0.987210958934537,"3"
0.233667054672568,0.7903259074262,0.317105646194811,-0.969258740763226,-0.924916938109975,0.999661040641694,-0.953042868345142,-0.863783182735771,0.94860890399654,0.932979543998615,-0.945842719104719,-0.490844670424039,0.00615402245399421,-0.530390375570189,-0.967142525463963,"3"
0.995416957218233,-0.824522052778434,-0.904005183226024,-0.946069237914363,-0.887441110848879,0.998815909816399,-0.99690268068326,0.725269185865041,0.622755400938632,0.114337074780308,-0.762876893356011,0.912969307165144,0.961640434146862,-0.454813755966236,-0.217838274709822,"1"
0.96658477999291,-0.812233804365168,-0.0460841140469377,-0.712180374078881,-0.845393523348986,0.925840175459103,-0.98902451852602,0.0755704742347323,0.451789735155669,0.609506928610969,-0.818251925207528,0.891276298560125,0.86482422336521,-0.632054294360627,-0.549067030994179,"1"
0.99814209725952,0.377691753045001,-0.991206552151107,-0.883261276232989,-0.956332722989483,0.902040036118864,-0.992353201830547,0.798680546411384,0.815962889267303,0.352888035876903,-0.82902647720905,0.554141640167939,0.919099493328141,-0.393778473553643,-0.535133873860034,"1"
0.990828189987935,-0.207702171612049,-0.957257851004973,-0.789108231327807,-0.968523067680403,0.808541816519907,-0.994248062513153,0.114777717560184,0.791573904759439,0.384630649760827,-0.758412866928148,0.759971604633757,0.88072452752399,-0.267650566887305,-0.499229249632343,"1"
0.993853605582306,-0.195067800740972,-0.95146297969672,-0.794958927612434,-0.928284547603636,0.895778911349014,-0.982138352827297,0.54710239310767,0.730081910113543,0.277204185454481,-0.768536767490739,0.782877062135928,0.920459371048241,-0.34530329133411,-0.393672122021555,"1"
0.984470675151313,-0.331271552304081,-0.93749320972305,-0.776882203151494,-0.951970994757151,0.755646269969864,-0.992184452557055,-0.21064393264501,0.805206176315099,0.430939200037984,-0.738938170928675,0.77565611249055,0.850593423291231,-0.209411986104859,-0.52856555611645,"1"
0.98630970755455,-0.273850001340663,-0.831928890301022,-0.61799234161885,-0.95231187308583,0.672849615521331,-0.99046383478496,-0.0329034061520703,0.712592087132028,0.435584373975665,-0.685438453860285,0.795689895792606,0.827814316057772,-0.208963088407326,-0.457686063244913,"1"
0.93086136283416,-0.849484758638511,-0.80912972199948,-0.674887642622153,-0.945396924680228,0.892420882976197,-0.99248710061587,-0.495600423750267,0.741916803589932,0.438260210452015,-0.718133083621457,0.875288480004196,0.832985312008748,-0.20209862537095,-0.482341446628491,"1"
0.985767830292444,-0.613976948019683,-0.834066575753662,-0.748738492182059,-0.966530373167747,0.843542792132069,-0.996440156628429,-0.535496714828864,0.8007194069847,0.488703344250278,-0.754958017307566,0.826937171767526,0.826358463978461,-0.233204637892713,-0.564703740668784,"1"
0.980434380602445,-0.705952398721028,-0.78948235473094,-0.725028800540142,-0.957865745984594,0.891165912398749,-0.993402287370974,-0.395757669582995,0.758571560061745,0.457172649217743,-0.753211380077967,0.854860993367666,0.847278809275512,-0.274549529859551,-0.517619357598488,"1"
0.998076809920459,-0.466796352497361,0.313452076486918,-0.441766012053105,-0.986030523826478,0.836477600009633,-0.995504948643954,0.393991171981793,0.207128654438334,0.722510200504426,-0.820781428971104,0.871222968934342,0.777965381473202,-0.724564552887322,-0.598959870748172,"1"
0.994942741289384,0.119374734253704,-0.11631487449244,-0.711332873391812,-0.992117779529567,0.18935249483841,-0.997458866579904,0.309659377248269,0.56171671844342,0.696327302150923,-0.712521478861657,0.740551312498359,0.743835339250221,-0.550115326977334,-0.642383132239948,"1"
0.993158117626134,0.0373016115068173,-0.964662599442127,-0.647269435593256,-0.95708329247077,0.134642099168389,-0.99364212513512,-0.863537593651951,0.844130666352906,0.590252717013153,-0.539125776444812,0.655247882256819,0.593952369811864,0.100895639065628,-0.615348459843535,"1"
0.994541496311744,-0.603944292898414,-0.333876717006398,-0.642568040033499,-0.963145046450018,0.865445089909244,-0.993504622613266,-0.0240355414676621,0.587643957873119,0.575544494610923,-0.789126859204624,0.862503037515094,0.835141705358755,-0.513587881906954,-0.55103298792924,"1"
0.978866259552749,-0.265545626038738,-0.655373647289835,-0.403538680036945,-0.889341939298152,0.448434394779836,-0.98599123511843,-0.10620887803831,0.547803241429586,0.490110920620201,-0.551730164110711,0.820188677824825,0.740959824720737,-0.132544413309721,-0.379615274113722,"1"
0.991074737182749,-0.699031260509167,-0.215529729465665,-0.648018970279669,-0.92380894559012,0.958433481537784,-0.990839231027702,0.623877476891097,0.356419425497026,0.475453047695953,-0.795776064421653,0.90395868620655,0.906636040215194,-0.632188202685692,-0.402774270209411,"1"
0.995915963003199,-0.744558809798586,-0.0270289146388081,-0.691900551532551,-0.948154351556377,0.981323552725356,-0.99615271364828,0.533932230378918,0.358840357567354,0.566425269901666,-0.831276272126451,0.90488966497981,0.897170509351038,-0.703417719659298,-0.500936712391842,"1"
0.994599652713079,-0.632926150740089,0.45787920123931,-0.325841591950244,-0.900106772322091,0.959102443422776,-0.97766237290622,0.872638289636923,-0.166164322978371,0.654611912279595,-0.8092918312186,0.915210748003422,0.845542703939177,-0.774103593385174,-0.426568162061975,"1"
0.952875725504665,-0.76501659326213,-0.172366497947412,-0.459849287821467,-0.92077667908863,0.818781174091919,-0.975921780053886,0.43997512373193,0.230680431577448,0.495202111694077,-0.713387228064053,0.916387550877279,0.855936780908843,-0.546845164861408,-0.342560074464813,"1"
0.0187082275109448,0.98365111763943,0.865178289709059,-0.892645418590548,-0.976097714831498,0.997962272548331,-0.91001772020227,-0.944547819308614,0.94514190650002,0.9672746043911,-0.960566538892144,-0.666890322212112,-0.413691746481861,-0.656999063795453,-0.983464765009339,"3"
0.519090514256803,-0.508690474700049,0.225590820913693,0.590992612127264,0.60178992381201,-0.0841084872381923,0.401095636443718,0.253675123829226,-0.817378835475729,-0.434309915220431,0.269594418995422,0.809193783420783,0.2948741313583,-0.143170499150555,0.774195004365299,"1"
0.866584110431606,-0.500310355553638,0.134893246003602,-0.0515756729093455,0.0226993796847181,0.585117883988088,-0.750670758547427,0.189711233318841,-0.408233111318043,0.40629034584493,-0.461478889808379,0.838510696134525,0.768077604762306,-0.269692306934516,0.101394545995417,"1"
0.45111468032907,-0.762900380195265,-0.151337428009413,-0.117746805364928,-0.0580956082319841,0.615444309156405,-0.665272462737461,0.185221065762013,-0.189546997910118,0.230861632938004,-0.318667560862756,0.837289916635668,0.716009828322349,-0.00320454078545884,0.132602462885875,"1"
0.72510154172946,-0.503411315257526,-0.322473904920147,-0.11302759641004,-0.536843053200843,0.310206494920866,-0.742623214182869,0.158493413061733,0.0130510843993892,0.325991225009467,-0.290466349853733,0.861285397487083,0.655924981713129,-0.0870321385620945,-0.0140155960572157,"1"
0.738776885604548,-0.628409650626891,-0.898592381364807,-0.278698963714503,-0.781129700002964,0.637442985305894,-0.788359799455651,0.677951365592868,0.274760311975586,-0.020557732577726,-0.374814636239893,0.896433313137612,0.855177642853228,-0.0461292534746585,0.133620563044752,"1"
0.992395213262565,-0.64599242454802,0.569194205058255,-0.100262576004866,-0.745925124595738,0.951705731001702,-0.989791957312809,0.465190947084806,-0.296675712890589,0.714539758156333,-0.770113682980593,0.906209893110108,0.752347685247289,-0.70262688720264,-0.410994516673249,"1"
