"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","label"
0.999331939246932,0.874502813221711,-0.996755546369927,-0.942598300023332,0.479305589502162,0.989731251111674,0.963512923276302,"1"
0.999834370241847,0.96979701973456,-0.992859529272439,-0.266155935093173,0.894943801278359,0.246690121602886,0.529624141019293,"1"
0.999442156363633,0.998848799251499,-0.949772818816207,-0.347680990861542,0.84680475908198,0.611722037743599,0.744428231274641,"1"
0.148400138964947,-0.0972462565159093,-0.989869519916873,-0.879727866656487,-0.9825016213439,0.978618993982155,0.990898279772462,"1"
0.547618851507553,0.224821650712999,-0.901600977026635,-0.756351763572243,-0.979512862618819,0.928679652465056,0.986047205382266,"1"
0.464408591993226,0.275025029852803,-0.911389827902895,-0.731184169868432,-0.98629111834167,0.971798570405566,0.988877928772198,"1"
-0.327766729775951,-0.144965381528836,-0.946798780036388,-0.726091276656327,-0.964939103152969,0.896776792289181,0.991665916297256,"1"
0.449702355115693,0.655670407810236,-0.997306428402084,-0.704468952242401,-0.99699658074709,0.923710151791734,0.994122065532956,"1"
-0.123547542823125,0.180813284988599,-0.958022912723273,-0.801450793619596,-0.983406416911921,0.989623872361941,0.995319038483979,"1"
-0.433538435041179,0.954715200830735,-0.959183040786603,-0.988612508127359,-0.996768372946533,0.999380994954641,0.999443303829122,"3"
0.230338947417297,0.792370675521568,-0.998749447605949,-0.657465214486681,-0.998397268172085,0.793759938577063,0.995466861105757,"1"
0.504633256742209,-0.234488022778538,-0.975293936498262,-0.796500557718035,-0.966235218385816,0.953696175374274,0.976345752885019,"1"
0.278570748706708,0.667720182573996,-0.981773265719783,-0.812376525058493,-0.992545915393048,0.979768010226893,0.996535292391107,"1"
0.18297179649679,-0.158826942317658,-0.0605235137117561,-0.286955668230293,-0.758223082610504,0.377501047105464,0.745856728331211,"1"
-0.504688964293662,0.700629755025949,-0.0192346797887117,-0.2579592012593,-0.986174458385604,0.924533650009354,0.989933319870686,"1"
-0.350682960635795,0.622600391555206,-0.799498474737431,-0.585068294222175,-0.982909149580077,0.779633132626685,0.996003496606039,"1"
-0.571124161086674,0.179746571549072,-0.390473145073608,-0.590653908467199,-0.951303546694287,0.752173582563716,0.989863100976148,"1"
-0.730749306095412,0.0596436630008734,-0.9839009337258,-0.940209159891719,-0.983141249050224,0.997996645185079,0.998198894999317,"1"
-0.682614635728947,0.471910280822974,-0.98701732543274,-0.918314436137717,-0.986356348511449,0.995027680873345,0.998992541967091,"1"
-0.599957564692547,0.536879593369964,-0.985021809342438,-0.851946979534071,-0.983938427755478,0.989332720025688,0.998826395068994,"1"
-0.138930680357031,0.569512444322158,-0.978614598196846,-0.764841854241505,-0.988357096587873,0.981409517709379,0.997463788315495,"1"
-0.845070390576021,0.109584783967976,-0.851674852510482,-0.863644517338395,-0.946603106341184,0.994085796788121,0.997997377436494,"1"
-0.489007244982917,0.715241968041364,-0.998621453514791,-0.965479756938072,-0.992790923499413,0.998716372825392,0.999222263083079,"1"
-0.367404839926571,0.693679946863044,-0.993913447054817,-0.932952183907459,-0.991948232147482,0.997046466637404,0.998972787312413,"1"
-0.560455433360335,0.0410251603889912,-0.920148322484458,-0.757697624950844,-0.91534895646038,0.986816576353121,0.995960310428654,"1"
-0.634108696107246,0.1284014871819,-0.983376858125975,-0.909897220788753,-0.983672721514681,0.996628210165815,0.998045616079225,"1"
-0.891137098213084,0.254423652226907,-0.953364332951602,-0.889573530824497,-0.975896313068458,0.99690796858423,0.998795232391597,"1"
0.813346928045774,0.149319814993264,-0.744160497443954,-0.332606334391679,-0.844307350895994,0.723457014311179,0.903033583815563,"1"
0.662339266518718,-0.126352933704506,-0.793449978497488,-0.664624525563148,-0.825292160903697,0.911164710604118,0.950792798632408,"1"
0.854167043410254,0.768549419653676,-0.85776000784979,-0.541540245262111,-0.79815877422727,0.848007269823951,0.980174812313264,"1"
-0.912219095868526,0.98282620579488,-0.997278177572576,-0.996233011341291,-0.999616852721517,0.999944737059711,0.999742319654527,"3"
0.508789576419776,-0.338274619056959,-0.577243730584234,-0.498208009677157,-0.806848518801385,0.917164542216627,0.901520509861537,"1"
0.418480617589635,0.241466522232646,-0.524035245151853,-0.377228154773721,-0.788500059099839,0.926745451505588,0.953744843415087,"1"
0.373805402380111,0.512869743948924,-0.318585479494852,-0.650542536871511,-0.810554294493674,0.927181328035368,0.980536757648442,"1"
0.808409715344531,0.367090365691111,-0.749849099701215,-0.614029337443351,-0.774684618604657,0.87747844660937,0.965352524610247,"1"
0.585632096366032,0.501784364328535,-0.946832125513012,-0.249684932456883,-0.96884624882459,0.782248678824049,0.969840651289221,"1"
0.933607108714444,-0.573368091653349,-0.69627717960496,-0.0313331417334792,0.461936418409205,0.347050007237966,-0.591198662580544,"1"
-0.884873013771114,0.30987009775897,-0.837749718868071,-0.428753797664788,-0.915079234544051,0.133506163853365,0.988647139155158,"1"
0.961179335137995,0.286026925299612,-0.957930511919346,-0.108865997347636,0.0351039679491937,0.491831180439544,0.555542615701996,"1"
0.165034442811211,-0.170407065604282,-0.642979910313751,-0.429381646558381,-0.841325687050933,0.944011203651057,0.953256925506359,"1"
0.655625572149887,-0.268122332910984,-0.200502452462831,-0.223476791623183,-0.478199308668791,0.816001757937173,0.584046943651023,"1"
-0.189879612053159,0.516958303200721,-0.988374026776188,-0.93955337527135,-0.978310441612698,0.992540168555779,0.99820478392695,"1"
-0.913364380000529,0.951797311688557,-0.926889486032177,-0.989448877258222,-0.992508540341707,0.999712167263967,0.999701274656574,"3"
0.131450549462346,0.611078803117896,-0.931181229118702,-0.736282692298695,-0.980493770217164,0.962602102528595,0.996027393509206,"1"
-0.141191182854142,-0.100984816804145,-0.93727152463232,-0.811720409941051,-0.930336244586247,0.978868060376319,0.99202270859728,"1"
-0.666619431177484,0.986862489142038,-0.931357424199831,-0.995980354811812,-0.986348682591881,0.99983443898452,0.999607181622455,"3"
-0.814018605338455,0.942519492052304,-0.981699581158723,-0.996480538799638,-0.991200072302936,0.999918752312753,0.999675427335252,"3"
-0.730240407376262,0.667277774397464,-0.998440495152382,-0.977548586658185,-0.997132440807819,0.999223863075526,0.99941504917808,"1"
-0.567061349701006,0.129239444945503,-0.892096347625358,-0.800593079470509,-0.939854972557753,0.950976178012483,0.996680656494511,"1"
0.764119258365844,0.90565711999529,-0.999399142397463,-0.845985105968788,-0.998182210836157,0.912077600373185,0.995435995658829,"1"
0.67825182598517,0.555665534681296,-0.985149702152237,-0.76669204791593,-0.99078382235416,0.857783519309383,0.990594912447351,"1"
0.781896385682852,0.715816467243156,-0.992463136376214,-0.829618412869463,-0.984030168184233,0.934335139459148,0.993397932146419,"1"
0.697752023617454,0.378224657115125,-0.975426952531857,-0.781495707308048,-0.974699590095129,0.829295768776091,0.986473707944501,"1"
0.594407925424657,0.437839022828225,-0.939346107580834,-0.574853369105131,-0.979606905945186,0.754325807097967,0.98164061779231,"1"
0.126168140444287,-0.287274310022574,-0.878036159662553,-0.746105660366093,-0.951184548103,0.920520976092878,0.979933404572769,"1"
0.540085690652053,0.225914544101474,-0.88901806674621,-0.78288984035976,-0.97610315331381,0.910391183958112,0.986352272365353,"1"
0.199274648889768,0.104004470959705,-0.939436016834745,-0.756227525210615,-0.974639784513486,0.926011272316165,0.989749186954404,"1"
0.892316730150608,0.835240673554579,0.292308337740948,-0.598079876691078,-0.983572863006286,0.952239261964092,0.962814222411333,"1"
0.372086602122021,0.710596384502412,-0.0319241508377244,-0.653841122274447,-0.992784676399961,0.630642558362227,0.977952808457134,"1"
0.998314728647602,0.414240784220401,-0.94689568778409,-0.741711206215484,-0.8357111411516,0.438650987349995,0.955792744239295,"1"
0.769643175890512,0.501749947595601,-0.759376726437413,-0.762423403500682,-0.966889232908646,0.942122290900253,0.98630883251756,"1"
0.859265863301824,0.373495346523408,-0.461206167258808,-0.510317903705013,-0.905279274872639,0.690191506164628,0.934423916433176,"1"
0.151729347923076,0.464486091957931,-0.658824548312332,-0.764674977068234,-0.962657131022318,0.983110804310443,0.993473268778095,"1"
0.0765401419251018,0.5757220530983,-0.590281659040295,-0.81745785915397,-0.980852518319598,0.993328673461563,0.995456090638084,"1"
-0.375624073613843,0.515283702941145,-0.353542824956039,-0.497292139341124,-0.963322787316029,0.981865282478889,0.993188077092783,"1"
-0.195786452357936,-0.167723353070959,-0.666790661255532,-0.512550215731157,-0.923732213923859,0.878095246426613,0.976912964623452,"1"
-0.344806542469853,0.97750093442329,-0.699192690262643,-0.982364575671523,-0.991138732445434,0.99963687582032,0.999187760485472,"3"
0.868390989075821,0.241059734261363,-0.320716345836967,0.40110109720912,0.775367641781735,-0.124412684875414,-0.810289384720188,"1"
0.541305462931297,0.294023398686578,-0.680227230175602,-0.309600061955112,0.0491126941205822,0.640933570592363,0.790988568135949,"1"
-0.0342807617468219,-0.220970041145052,-0.612856965652486,-0.312042910311841,0.283413604551731,0.61324218904551,0.680930759708472,"1"
0.431923925494191,0.0727540470763817,-0.626134113397073,-0.188055750302325,-0.204789095110708,0.381248506186379,0.66797835078346,"1"
0.501112582762414,0.204058993048288,-0.872627168749478,-0.296236673695046,-0.78258684271766,0.638383070583125,0.932878719545909,"1"
-0.263324004801355,0.798891672275179,-0.398207366825483,-0.28614146483466,-0.986351685878972,0.965507470139003,0.992835299793348,"1"
0.825976130530076,-0.779088582172149,0.431740452728326,0.787141483589473,0.694595704266929,-0.936778978266131,-0.99695952341645,"1"
-0.596816612436952,0.9930960958367,-0.984612257137065,-0.999075798375157,-0.988444535907685,0.999989330406305,0.999598802677014,"3"
0.649523310336696,-0.497634592014126,-0.537597968322966,0.357827183126264,0.415778550779235,-0.873758715607294,-0.93687644908933,"1"
0.111936138719753,0.659180515633002,0.424619022252006,0.310152660123081,-0.74005914803816,0.412200746136871,0.692626606358016,"1"
0.668025443435065,-0.112088316702718,-0.217824011922826,-0.158274758299257,-0.429692955175856,-0.445445360526163,-0.175359640487933,"1"
-0.357788463762956,-0.259648836838217,0.812181177355898,0.863966469361621,0.0187072072254775,-0.39399402062545,-0.891157506599259,"1"
0.688488818596814,-0.698345266225258,-0.686665336123117,0.333217945754258,0.110372326510265,-0.820205293019043,-0.915065229973581,"1"
0.590884780114423,0.238417376646236,0.547140552895454,0.110371247446292,-0.839565357105573,-0.390879619343371,-0.182936392045119,"1"
0.799720536017658,0.250435190997022,0.482229761321271,0.545972740914529,0.535285153226597,-0.437067974548598,-0.934589430337269,"1"
0.0702895869430632,0.842377573524028,0.899547014934594,-0.017926258119922,-0.778940457239819,0.464667155991725,0.826834781563197,"3"
-0.681782101521008,0.745157125367286,-0.972654268225928,-0.738060514628295,-0.943457776813442,0.986662437879074,0.999000333049592,"1"
-0.602260323144602,0.681278439355888,-0.98948849505691,-0.72336368641998,-0.956868754910953,0.974549977764119,0.998745347269107,"1"
-0.948901300080633,0.988634646751825,-0.993352396104114,-0.993336825322569,-0.987626083150796,0.999923996412457,0.999750985154918,"3"
-0.873134535715521,0.377367099274888,-0.965987318945076,-0.803200490968342,-0.953544943935366,0.993247369124229,0.998776424285707,"1"
-0.905078746701429,0.785370764793422,-0.991069534602119,-0.866521527089519,-0.977793659785878,0.996507127437539,0.999510692739215,"1"
-0.883509930694319,0.212668785545543,-0.976121173275535,-0.888197017694072,-0.855064432727231,0.989338034625193,0.998476926476442,"1"
-0.906182498012227,0.0226357390979515,-0.979174428403662,-0.880539989779742,-0.629523231990557,0.986918849628908,0.99720066762139,"1"
-0.790591308412097,-0.289432664803372,-0.79175092278322,-0.607454589637129,-0.291201792778668,0.944387414038832,0.980529978709026,"1"
-0.690878279910627,0.867046283595068,-0.996948607707831,-0.710264663859,-0.976128882067645,0.980859835646184,0.999199559649678,"1"
-0.966960158302622,0.992268941897418,-0.986597962440464,-0.991025251833473,-0.995469818372478,0.999861791590111,0.999758338826346,"3"
0.701044937820023,0.972872382660493,-0.936390029742341,-0.493002910704984,-0.831548503613999,0.956096853890272,0.990440527249347,"1"
0.869690524223962,0.996563931301438,-0.926845757973333,-0.383626812831049,-0.81750828194802,0.88597022651055,0.983639564599822,"1"
0.842065941897161,0.996280876816494,-0.988043079847614,-0.669056052490826,-0.965930644419408,0.967695948602245,0.993900989203697,"1"
0.912338646121646,0.99725362063706,-0.98933445436257,0.0444949157563878,-0.934935214012255,0.631189067594551,0.95408519402287,"1"
0.995565328955301,0.967205883059729,-0.988160940719346,-0.871114631967774,-0.517059616404647,0.987209615129508,0.990540206489646,"1"
0.733514233504061,0.986906235960672,-0.977400608848361,0.056202601185548,-0.452238852091615,0.735666184230267,0.937388042332774,"1"
0.948304137568351,0.957950361045756,-0.951042574035774,-0.381142202772725,-0.908536008827132,0.899405691459531,0.983474691795481,"1"
0.802477355178667,0.973215393548791,-0.971247733431226,-0.771629119763765,-0.692869204016177,0.992314425573178,0.993032519162593,"1"
