"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
-0.267065970922691,-0.752932451340405,-0.715293636058896,0.70206275491879,0.531076063222685,0.407497927875046,"1"
0.461354479036065,-0.988522217934648,-0.0469396026747058,-0.229616611699529,-0.0331542886413154,0.419205874719057,"1"
0.477893975231264,-0.989321190668466,-0.027645053610668,-0.253245801698953,-0.0473179837909981,0.41947012354103,"1"
-0.436279121748654,-0.543105236181961,-0.79892069484741,0.810362024124098,0.627199929058196,0.404758671618814,"1"
-0.311382449510509,-0.707664844279094,-0.739652948633577,0.734574913773954,0.557815030533043,0.40678122954341,"1"
-0.392625944288022,-0.607087431758744,-0.779707559931043,0.786372073550002,0.603950554897776,0.405466036309189,"1"
-0.294131399757762,-0.726052567910975,-0.730388406259547,0.722291581897482,0.547537984209838,0.407060277879591,"1"
-0.266797106359651,-0.753187737906376,-0.715140210712583,0.701855838954619,0.530910466703419,0.407502274496638,"1"
-0.441553379578522,-0.534897996444338,-0.801138549031573,0.813091451229406,0.629936520921472,0.404673173673102,"1"
-0.991964013162803,0.544308343215103,-0.9407799005966,0.961931882132862,0.837705599227716,0.39571206264391,"3"
-0.284137320378881,-0.736253606595486,-0.724894835154924,0.714959569794224,0.541507334369074,0.407221904667109,"1"
-0.29677419127357,-0.723300131794572,-0.731825535349474,0.724203794039316,0.549123286819768,0.407017533722057,"1"
-0.426764391701728,-0.557651704411199,-0.794864096014079,0.805347811887312,0.622223730068479,0.404912891511111,"1"
0.178844130466141,-0.960915863669455,-0.360110347691559,0.192404545731698,0.206161718575425,0.414681303823624,"1"
-0.238156141687552,-0.779109642548188,-0.698398456547281,0.679128850523854,0.513038527794639,0.407965195293619,"1"
-0.158926596954675,-0.838730951073434,-0.647863717854518,0.608974831172728,0.461239997642713,0.409244681137923,"1"
-0.0666631087888694,-0.889441063759133,-0.580901917640384,0.513381302900705,0.396715917666955,0.41073262734089,"1"
-0.604938140743833,-0.234194294656003,-0.859820251590032,0.881836676977548,0.707147808085772,0.402021137801239,"1"
-0.569894230590881,-0.305419524498788,-0.848763927981265,0.869444755829917,0.691798286007042,0.402590535677001,"1"
-0.444662769826445,-0.530011588204849,-0.802435845865362,0.814684004396944,0.631542564612856,0.404622765829461,"1"
-0.317875612706311,-0.700483332493467,-0.74306930974284,0.73907770329824,0.561639663998193,0.406676178213186,"1"
-0.456844927586215,-0.510526519589737,-0.807446125885682,0.820806585331689,0.637782828372216,0.404425251234462,"1"
-0.665519149436661,-0.10535528591263,-0.877185682138605,0.900693188147952,0.732184222767485,0.401036076310364,"1"
-0.562790806957473,-0.319478383493105,-0.846427272945931,0.866789649122747,0.688607881757517,0.402705915054747,"1"
-0.396697379116843,-0.60141801334441,-0.781565429174757,0.788717939360437,0.606164344545362,0.405400082487979,"1"
-0.576116006032512,-0.292994988883388,-0.850783702408926,0.871729799085129,0.694570703846281,0.402489466210209,"1"
-0.591426732322237,-0.26200289363727,-0.855648819568225,0.87719514300961,0.701306100215204,0.402240709736471,"1"
0.127564068132119,-0.9512966151816,-0.411088074014568,0.266073876779932,0.247872990701263,0.413857810594389,"1"
-0.0396152976991251,-0.901199516408006,-0.559582193221571,0.482527891104873,0.376988761594044,0.411168417302584,"1"
0.178471186566977,-0.960853122770305,-0.360489474857069,0.192949361128085,0.206467997922886,0.414675317263171,"1"
-0.995424688928837,0.549627875387529,-0.941242798920481,0.962322048701662,0.838588731575105,0.395655478630186,"3"
-0.00675546409076655,-0.913891313897333,-0.532649379102904,0.443371962483071,0.352555576203092,0.411697596865238,"1"
0.0552505596659765,-0.93371818184503,-0.478779086732277,0.364743137488976,0.305135686114053,0.412695394928033,"1"
-0.0150866503479332,-0.9108290537357,-0.539584651568865,0.453469973163254,0.358797659716196,0.411563456474012,"1"
0.0546311281474335,-0.933543825298272,-0.479336655246203,0.365557617282823,0.305617460615071,0.41268543195533,"1"
0.0385618131809558,-0.928862840417553,-0.49366548254752,0.386488936326498,0.318060439775023,0.412426937651494,"1"
0.531190551697582,-0.991538048135842,0.0345970290813933,-0.327243696205935,-0.0928011760997027,0.420321150588244,"1"
0.0279908605487037,-0.925612011452665,-0.50294817092547,0.400046072635505,0.326186837386819,0.412256854909384,"1"
0.461148519623138,-0.988511902907715,-0.0471796788753216,-0.229320588925385,-0.0329778182594707,0.41920258369134,"1"
-0.0158468879618472,-0.910544502414665,-0.540213903932667,0.454385725128371,0.359365678715877,0.411551215003735,"1"
0.192175342740138,-0.96309498282427,-0.346480643618335,0.172854095894871,0.195187374572823,0.414895275188701,"1"
-0.622630183106617,-0.197200286800167,-0.865113882354638,0.887665976407055,0.714653558992989,0.40173355706856,"1"
-0.993090860784646,0.546045311517587,-0.940931014060214,0.962059359231668,0.837993642881675,0.395693638375313,"3"
-0.414490415508618,-0.575922252494733,-0.789524148003021,0.798704989535473,0.615729402556793,0.4051118007341,"1"
-0.330679526675476,-0.685896715158942,-0.749694085851223,0.747766584860873,0.569111582501627,0.4064689952451,"1"
-0.996598294394401,0.551421834037102,-0.941398981662835,0.962453471712584,0.838887228069475,0.395636288832346,"3"
-0.991830113203239,0.54410163330029,-0.940761919337348,0.961916706516239,0.83767134083454,0.395714251923909,"3"
-0.761167609900403,0.103668283197393,-0.90055865414254,0.924768480781544,0.768012076486183,0.399478920443209,"1"
-0.435905444219465,-0.543682828868701,-0.798762730831222,0.810167298569841,0.627005452853586,0.404764728820868,"1"
-0.44739225599749,-0.525692976794416,-0.803568423302313,0.81607192726554,0.632947930642145,0.404578514769678,"1"
-0.262840917104774,-0.756917993482744,-0.712874664787733,0.698797469012265,0.528469120630893,0.407566230428492,"1"
-0.384215795462353,-0.618604987270372,-0.775825985203903,0.781453658510673,0.599348009690879,0.405602260283363,"1"
-0.231937391569536,-0.78441325045691,-0.694658142672485,0.674012830431006,0.509097595384331,0.408065680575723,"1"
-0.133861034719225,-0.854299824086553,-0.630548358264015,0.584493850389894,0.444146917089023,0.40964913283292,"1"
-0.234946100310602,-0.781861421253603,-0.696472480004546,0.676496180765608,0.511006950592589,0.408017065779408,"1"
-0.285985475501529,-0.734391775986869,-0.725917775370105,0.716327498818798,0.542626794610583,0.407192017755237,"1"
-0.292852569216159,-0.727376165345927,-0.729690657110811,0.721362288345685,0.5467694512955,0.407080960874169,"1"
-0.260845642457577,-0.75878082828778,-0.711726374795586,0.697245235873585,0.527234517627882,0.40759848461072,"1"
