"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.953048457772344,-0.876943564849479,-0.536126055921621,-0.182575479610734,0.495110759233674,0.663756442639795,-0.234476356727164,0.961847577582767,0.839564878614774,-0.884966282227892,-0.79727181362707,"1"
0.81984678350848,-0.296416860929427,-0.173163982653294,-0.23435258017001,0.0856520638587649,0.114574931091254,-0.0472962681064679,0.857165666180553,0.46479985161599,-0.756373175079784,-0.616436063712486,"1"
0.980145039614344,0.159708824533723,-0.0197942559700615,-0.419007178769066,-0.267431840988744,-0.316425242158497,0.144849409137839,0.722687868462307,-0.0254353704150223,-0.703106835567423,-0.519620263829317,"1"
0.957003543156711,-0.941242388756907,-0.563804129257978,-0.170243869349993,0.53237755601818,0.702101292951383,-0.256053598219304,0.966695401980756,0.861116796722852,-0.892727631875613,-0.809715608730545,"1"
0.981332201389438,-0.857771930424309,-0.541760613829071,-0.203907206331138,0.483546631563663,0.657623755835929,-0.223493308983228,0.9617253576592,0.833724142112357,-0.887569665648873,-0.799471992413976,"1"
0.969331498535387,-0.899057619382809,-0.552775561502346,-0.187331392497908,0.508107502954365,0.680255537200243,-0.239660571755611,0.964269905380756,0.847839478971847,-0.890154708444283,-0.804604950997032,"1"
0.940126683116175,-0.915474256093876,-0.545690103529404,-0.1659379791662,0.517715103162969,0.684281437723166,-0.249746314562502,0.9641420543562,0.852286642491057,-0.887145204743281,-0.801767757403151,"1"
0.95130378531406,-0.875503110180396,-0.534698904155279,-0.181853144240928,0.494258157889228,0.662520924184473,-0.234242330081,0.961651157028308,0.838985941952487,-0.884503464660345,-0.796645519953233,"1"
0.981934533575062,-0.917757311452186,-0.565987355724161,-0.190645916505971,0.518923236086222,0.693473438177111,-0.244210321050491,0.96614989863431,0.854488694495014,-0.89418570392145,-0.81039577947537,"1"
-0.651299450650453,0.977760862596127,0.913188541636072,0.360224955075583,-0.722534867867411,-0.947811543460781,0.181302136452641,-0.755816320309977,-0.839561088378489,0.685858451771625,0.640292450299433,"3"
