"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.998327383621168,-0.800641503787024,0.620558687285234,0.349747380267109,0.760085280679686,0.498675894237576,0.492953765409939,-0.313875603115173,-0.998216597473939,-0.801250287121208,-0.31443021538852,-0.398756221065388,0.89453124888994,-0.0826223979856318,0.102884844004377,-0.142447193889039,0.310362443650222,-0.790064888885499,0.79400793912457,"1"
0.988292419866658,0.203689279571389,0.387316497494701,0.980192060296642,0.904821933519627,-0.803340216177785,0.97639655288715,-0.696809478832854,-0.985691043238889,-0.616593399621037,0.347503879612653,-0.259590895024436,0.45253801459113,-0.245237839427322,-0.22911413524932,-0.326454940309769,-0.294006282881332,-0.966196693569699,0.286809434886671,"1"
0.985450548619675,0.270480197998548,0.933923512059539,0.999396094191146,0.905481452280113,-0.87350814129016,0.994710359047771,-0.704343233632163,-0.732670704316232,-0.748155069351214,0.494281574290318,-0.152235584179701,0.425261895720873,-0.211688303941874,-0.285721785870308,-0.319949211483975,-0.158458123332668,-0.980103367362367,0.291736867960443,"1"
0.985402280174152,-0.967923710458807,-0.100795708466594,-0.642573096429098,-0.640629111595745,0.353554692636145,-0.573412617905029,-0.871093347785388,-0.973751396447526,-0.173138886013208,0.490917393496844,-0.0989221620429483,0.946452761741018,0.538080507647766,0.593990012037057,0.211483846278988,0.486437914837268,-0.399360866509112,0.902944305367225,"1"
0.993304552110631,-0.909017315656175,0.533249385367012,-0.627097473511015,-0.593778242764428,-0.238353190599433,-0.365666974784438,-0.630983349174811,-0.88096268116716,-0.38465793188097,0.609383494299378,-0.211924152331814,0.919945836427455,0.544329451325997,0.625978460848208,0.0128616559465787,0.634167947294419,-0.848371949649076,0.855970015600186,"1"
0.989871203141667,-0.907322647719084,0.767504597449759,-0.474183532348385,-0.55126707146327,0.0310754189342229,-0.123152779388823,-0.602353448591276,-0.915530443651881,-0.509021987192957,0.517992402541034,-0.0689258302350135,0.928146166845161,0.402418195453903,0.600280468474157,-0.0760633694460466,0.698985455940413,-0.812701994714676,0.895586277692836,"1"
0.960988186754483,-0.951330309305112,0.429909673671346,-0.488571146290295,-0.436833598106247,-0.282985227817612,-0.310501450234852,-0.787091244715316,-0.912967378763317,-0.390163577181553,0.551457314424776,-0.225468977822952,0.922223908197539,0.491592316132461,0.568620834398279,-0.0379709480206922,0.532438146834936,-0.859172552368821,0.851849496755667,"1"
0.988392957245683,-0.81215973251994,-0.703469244054265,0.2399123134186,-0.863619825339686,-0.437930162258631,0.191413334449847,-0.697398043695267,-0.987879321116964,0.173688540011828,-0.0246339625747389,-0.496617995918608,0.795416571211097,0.625357977031719,0.727945325585124,-0.326261166131721,0.166420330379226,-0.640970572818278,0.754346068786648,"1"
0.994774785750596,-0.954624587363116,0.818914675524793,-0.288779555202041,-0.4831681511452,0.588066590950265,0.153031988996385,-0.341646900210442,-0.95233230717436,-0.609998164032226,0.157394385716735,-0.0446606918483563,0.934727957587424,0.258752566881299,0.599198575462556,-0.128581366540573,0.755286802484321,-0.608202012876689,0.92332772091039,"1"
0.224908163238841,0.288925897694742,0.949925565635898,0.0722741862424305,-0.96503930584252,0.901095967691204,-0.977593247829195,-0.968456511892025,-0.997425780181395,-0.6294701933609,0.960766215691557,0.775435537030551,0.83515749691901,-0.0314502608565932,0.521819217975275,0.771244494809469,0.851753698580481,0.590990867619655,0.982984248938154,"3"
0.983485052756854,-0.798039411224501,-0.721296776709374,0.628877905482366,-0.913399200551065,-0.848342830688442,0.276286045511314,-0.786362230566344,-0.99613450052479,0.0946200954243369,-0.0239216855345843,-0.610698496701104,0.713561831680302,0.687901085524601,0.779459530172319,-0.405282539719636,0.103906954754119,-0.753129651675102,0.726262055011484,"1"
0.975890230113682,-0.944506109777367,0.0358328035339027,-0.761489371922376,-0.421087709655426,-0.0738092268035961,-0.486958066133561,-0.860307570882734,-0.95175845467411,-0.150605121143116,0.554198305023449,-0.177023315748211,0.936599839982946,0.494519083109503,0.506005557989295,0.0800422741745251,0.405139092442667,-0.769141992276239,0.838803797154698,"1"
0.994812239575125,-0.929510764299991,0.52810664053943,0.030791896873455,-0.686647519042882,-0.228487831639197,0.032189248655442,-0.505257073487148,-0.976827071545912,-0.530770692547562,0.321723135537642,-0.347631857448899,0.884833697272189,0.525784257216906,0.73157641499031,-0.178876937285386,0.674397892340795,-0.794117335391045,0.885008353667169,"1"
0.911149316441986,-0.415885545742551,-0.191119520911319,-0.720630139037556,-0.518315265780889,0.366100550310006,-0.329068918307229,0.0481221163728908,0.116454480470076,0.115900974448084,0.102862267814438,-0.41654768640375,0.734063908902475,0.75815266576699,0.344230456430213,0.246432918511891,0.146364285231651,-0.494196586656648,0.33138659228752,"1"
0.935850928851969,-0.830033470493129,0.47839279356992,0.110522872032584,-0.735184945602598,-0.31622437810052,-0.63706218935545,-0.932222453444369,0.266777241971831,-0.542185965576679,0.454175247226083,-0.443341910475983,0.822873303087551,0.881699749927395,0.570620796744678,0.244436007052356,0.245673257983419,-0.754120365652557,0.720374119775905,"1"
0.944509275277399,-0.784591266306093,-0.272660361120973,-0.122622153866005,-0.889871166394488,-0.383489601748985,-0.414550812380341,-0.648774759890761,-0.578944923074203,-0.0664352583926904,0.380292842251797,-0.486269905138345,0.819917154847437,0.777448409769351,0.710492436907728,0.0682444544327722,0.321734602175883,-0.651724819179204,0.750324288454007,"1"
0.854983146588105,-0.809243778907746,-0.411967336878269,-0.688595925839377,-0.827688505046744,-0.0222986435501717,-0.730197327027995,-0.592609937840531,-0.0638387249552579,0.195512812641295,0.326390174180687,-0.428653021732193,0.84612933843841,0.834129961041895,0.54994030933661,0.244662294434285,0.122695214726016,-0.52143756597915,0.610219219313904,"1"
0.964083469628599,-0.9886214622841,0.0244472704867326,-0.555861690478961,-0.662847716938912,0.821378628316193,-0.686546645973561,-0.709186693655946,-0.940344069184708,-0.383943055319423,0.418803300211441,-0.0757218778495099,0.954168707879037,0.547345152154423,0.631656891702288,0.384499356566224,0.616525532665382,0.052130228944252,0.938067970821918,"1"
0.96455082536132,-0.978996321434557,0.0148426052733674,-0.17028638620483,-0.688875494874077,0.448482313952983,-0.507313729290317,-0.548448319627727,-0.966154056885147,-0.464075682605558,0.292383774496515,-0.337370477847313,0.924425701352439,0.614946032774269,0.720811903515556,0.267686287444459,0.617562141948068,-0.168105219550302,0.920117294125188,"1"
0.944151493536814,-0.95643951492921,-0.255228315218823,0.0300024692876388,-0.700797787959441,0.297236996867108,-0.30653687466788,-0.481504612986592,-0.960072649939651,-0.335950850549984,0.0712773510154695,-0.455861243782973,0.892746573393818,0.627764830456163,0.733714162468791,0.126305947039988,0.509412249579539,-0.196354307361364,0.888553767534858,"1"
0.955666893665082,-0.928243964147351,-0.411246802047944,0.126099523409193,-0.783837783471411,0.32645620365729,-0.262063072006194,-0.714274105605638,-0.934912204358903,-0.23004367686734,0.0744846753828844,-0.363350098184024,0.895057540916608,0.628087624500416,0.716418146667295,0.093336037497307,0.407333073107416,-0.0842797990120103,0.896159589556937,"1"
0.876548252650592,-0.978990922175834,0.340526953782198,-0.450604262201399,-0.489292769139387,0.73023689130753,-0.587378958147553,-0.413912200383826,-0.733995218545624,-0.548561112614107,0.296297955747895,-0.229436462965302,0.93644013704298,0.555885405099934,0.60583686700634,0.346208234863405,0.65617915002001,-0.184463747558905,0.914582044124333,"1"
0.986297837827804,-0.984600177792996,-0.330314362118384,0.143539553066151,-0.788449589191793,0.689003425703464,-0.475067776229969,-0.60853950360569,-0.994849091347159,-0.436200677111315,0.0785656774851432,-0.382281698881045,0.919279255043016,0.656723063609626,0.757805256172892,0.311793257610775,0.548389536469214,0.297850889773146,0.934332856842299,"1"
0.974567247061755,-0.96729438064524,-0.452852343692905,0.0434127780147203,-0.802805614841343,0.609607075175717,-0.480917266877601,-0.428432385055119,-0.979256156819685,-0.340633879547295,0.019775270778513,-0.476974216663796,0.904079269270432,0.684926271306005,0.770841859652296,0.300150337104862,0.534761245050728,0.254994921960333,0.91232372345711,"1"
0.916565823187859,-0.976614026005291,0.331409968806937,-0.0580137761500592,-0.286211874664797,0.520076888118703,-0.189517643629076,-0.545747917439442,-0.81905437255138,-0.59331070827288,0.0879425592378064,-0.275311545866236,0.92285277798299,0.442359824258376,0.547427691968414,0.102623578162618,0.541734049594461,-0.434272200316444,0.898343745904725,"1"
0.963572130277597,-0.984851972813597,0.061806788720424,-0.364146870828898,-0.659136985927165,0.715893360788935,-0.545092383477927,-0.694379576518774,-0.944198364236613,-0.427155673380037,0.347428913162154,-0.12801177216389,0.946043463418794,0.541580246338822,0.650666769371783,0.303702195074372,0.611360210831413,-0.0344731445815472,0.935320306619155,"1"
0.935653982466889,-0.992375490230715,0.589156787281291,0.0810827351189736,-0.593217654150566,0.703200741153398,-0.484649808093393,-0.706305048834619,-0.914400191879458,-0.744245869452301,0.387703091109436,-0.132757813846825,0.942472822539926,0.52649578020988,0.691873485004487,0.333543041832907,0.732644063647685,-0.0925780263654796,0.959205601707139,"1"
0.910726509430742,-0.502462980674346,-0.668761596667476,-0.458894581831856,-0.421599686869338,0.195725457116916,-0.0631663486665044,-0.188647979000734,-0.474623960661795,0.287726112805246,-0.0454378859105353,-0.430698744352405,0.763506560291146,0.596527479555383,0.397729227811626,0.024237791312964,0.00251100717495145,-0.483304419455225,0.460403915825367,"1"
0.951476552153002,-0.807014954062564,-0.431915294053243,-0.736512136951808,-0.298948865890786,0.584593566806379,-0.390969444097346,-0.352158700405721,-0.531549001790056,0.0343100926078364,0.0148440232520037,-0.354615302158781,0.899473797205366,0.587554397837365,0.374776939848912,0.204769134688737,0.165284285898865,-0.332996219951699,0.689739295168547,"1"
0.896762706735293,-0.134965583989299,-0.782555001028939,0.0314543191149618,-0.425596606699808,0.32377748719008,0.234683403451016,0.38773806766318,-0.691025686837982,0.173786634731349,-0.221475900065236,-0.561573931988227,0.511261359129297,0.519535202426329,0.522298220840299,0.0789971208600997,0.154654918758172,-0.168962355355879,0.408061310068126,"1"
0.866886728441739,-0.477115416278639,0.953556032089622,0.751845612509318,-0.989404891915337,0.981472453433697,-0.941669242424326,-0.896173634939999,-0.999666509466911,-0.903166133197659,0.821303120091304,0.184525928886257,0.915145274169389,0.598606226410899,0.804326934205773,0.748486088637451,0.873133224508289,0.631922802213125,0.988123604008334,"3"
0.913105578981101,-0.817951254214754,-0.118686127421995,-0.730001279833582,-0.191272232137183,0.651799795643479,-0.22860155531036,-0.385362396007028,-0.208286164314375,-0.0521398304638934,-0.0939288942787018,-0.263295236634575,0.897188145088568,0.56762505319976,0.208527795450717,0.0968863315494793,0.1120210562676,-0.489135865295543,0.633659856984228,"1"
0.792796271303078,-0.562740956075099,-0.215313364903621,-0.307580317000671,-0.279481731548462,0.639379381038524,0.234390955394082,0.319850397048565,-0.332260250247205,-0.0281023825863054,-0.434714062529529,-0.464244146255781,0.741399084973427,0.479114223261147,0.389290159442544,-0.0638429310257338,0.276237035720775,-0.348791216255421,0.524202773637248,"1"
0.904234152142282,-0.600969801843563,-0.0833894312478138,-0.509629117727696,-0.462603967213218,0.551766956473595,-0.157556682707686,0.404202313297633,-0.174749447573646,-0.143748945977723,-0.216923217770056,-0.566111646853906,0.758984853433856,0.703411272625584,0.51702371577849,0.173416411662884,0.405480429604966,-0.365312152771402,0.513020996378359,"1"
0.92493634801978,-0.607862067286249,-0.666693724394393,-0.458881843962504,-0.344999844433065,0.515089753724047,-0.208638608494978,-0.0104581702664091,-0.415533888064905,0.126367068868256,-0.212126625453901,-0.527191329807687,0.796900224350074,0.649306385834262,0.426964835085306,0.177139239215105,0.0723515637018117,-0.225405379823293,0.51578421258062,"1"
0.944352332939049,-0.58001852507895,-0.480876779706861,0.267680354439505,-0.619192951411464,-0.355863892353449,0.509567231004138,-0.0902708514432444,-0.909556081199169,0.0752149289133768,-0.234696707875774,-0.581679950438773,0.654776512600268,0.515662151207196,0.674149540402097,-0.383755862087382,0.254708135558981,-0.716819704857075,0.594764209131543,"1"
0.842465643345243,-0.344033730614141,-0.765102784506116,-0.784317438578218,0.529223953003309,0.540163655785157,0.27623269844374,-0.282102214654538,-0.459452020108346,0.413940043881893,-0.277219295039242,-0.207479556427975,0.803770309408896,0.0671500140919653,-0.35557241579777,-0.0959524226677311,-0.47914634724154,-0.667880268861891,0.0996779917326552,"1"
-0.464352766265484,-0.415489844873113,0.389641690702284,0.718432635720354,0.46920640620497,-0.824718646024163,0.109274895368012,0.12465940665023,-0.408003894804514,-0.451545282400634,-0.0680454544750195,-0.583218086138495,0.198183930592863,-0.0939658489138389,0.218056294375459,-0.20226008442676,0.214040883517494,-0.87948090560512,0.516099647666555,"1"
0.864537709327037,-0.0261933069927864,-0.888443813291951,0.0526588764935761,0.251786569710816,0.271061390627276,0.748147556223921,0.145568994148243,-0.904477606408944,0.30010649627207,-0.390801698805959,-0.411873784428268,0.52962734239742,-0.00671344532765183,0.0548939834861613,-0.229471351362944,-0.26205805894823,-0.551044993351099,0.184385631924936,"1"
0.863698317888906,-0.762318276654504,-0.0054010076058264,-0.580291340673094,-0.262637453446394,0.667346145101287,0.0866638939443354,0.01666933469415,-0.489610774015465,-0.108962741400373,-0.24406167461763,-0.314615231294463,0.86672341017565,0.415466948886885,0.371284264344199,-0.0588926311710218,0.373774094017695,-0.472565765456673,0.685484156071062,"1"
0.787396308962334,-0.52428696826586,-0.289955939624862,-0.687475689342346,-0.00729081492666594,0.629030953753339,0.00710847662258351,0.171530456550495,-0.0460073726642494,0.110905304964048,-0.336101496762886,-0.428543858039426,0.767281129149411,0.518824661024312,0.0878701690812252,0.0558016880810257,-0.0143460955444352,-0.507013905731253,0.274467998715462,"1"
0.990034572848567,-0.973252625145855,0.266387057519958,-0.253108245370536,-0.630779483688491,0.369438692702013,-0.494023212906238,-0.226975155301816,-0.983237054185258,-0.578145720195798,0.299796862306371,-0.452258358227082,0.915395051656028,0.625307786176551,0.752134565230172,0.276628053274254,0.721054041170871,-0.352368889097464,0.908460483823608,"1"
-0.425209939101171,0.227542534172294,0.912416053101634,0.373486903984976,-0.973939509075085,0.984504983907276,-0.973229424613028,-0.801088124793455,-0.995634169814424,-0.595455527352791,0.938261310675786,0.79177380598736,0.759880059019228,-0.316440622532475,0.556371251826199,0.7423270253676,0.8809386512881,0.784119819201707,0.989308012219246,"3"
0.985449413040174,-0.901520066614268,0.388412486142378,-0.038069667370884,-0.631819476501783,-0.116690777452597,-0.335124395894937,-0.677610951048951,-0.91678859397116,-0.551425661011992,0.478381830464152,-0.333396007898167,0.900716767187746,0.603275145642001,0.703202275445597,0.0928664121536185,0.617008275649218,-0.690278973794533,0.894611389011016,"1"
