"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","label"
0.999933928125076,-0.715038800193007,-0.988379959137237,0.00540393650585735,0.994584755826691,0.829940769770103,0.956455512430252,0.821944703086884,0.882114419807066,-0.999211311880437,-0.939702353445173,-0.850014508439111,"1"
0.999995345064084,0.359753955542058,-0.999674510488924,0.799777753730734,0.981266001117375,-0.377360031751347,0.999772712671008,0.503476810839059,0.92634067800657,-0.994070654150748,-0.975904421785682,-0.513426395918461,"1"
0.999998577635197,0.654390383915763,-0.999797523735104,0.906347983703098,0.985163360017565,0.0207699978397186,0.999998211700135,0.55996733010005,0.998608767948873,-0.995290231351242,-0.934233868044217,-0.589325710758145,"1"
0.302920827859495,-0.979983766804052,-0.319772034054885,0.659459828926948,0.857275677205457,0.898124219791167,-0.696179265775593,0.247469237033685,0.978897843830253,-0.987771476936049,-0.97894616187162,-0.915070275495717,"1"
0.65046045559311,-0.920472665456408,0.562654935866751,0.504232047056816,0.819840293471027,0.744258384716794,-0.646479303032333,0.548545899441352,0.995659321209168,-0.987671029458895,-0.991321542466115,-0.919261456146502,"1"
0.701660795121815,-0.920686603579951,0.326809089800945,0.62726389142822,0.730061029296167,0.847551651903227,-0.343159668556593,0.620036132604695,0.995386334527207,-0.99511298280743,-0.990003840514191,-0.912101870339928,"1"
-0.0236683397168223,-0.963805621155418,0.3268929180024,0.587492137292815,0.810655598394363,0.532884684195773,-0.573253044172586,0.084437782395166,0.975361599023827,-0.955922462102851,-0.975068124441795,-0.927961825153205,"1"
0.419672606151927,-0.870883337744853,-0.688538932669432,0.953610016422217,0.714699249681847,0.892449884324919,0.743196697453506,0.754424606505032,0.981933469241149,-0.990451193598687,-0.980531858841195,-0.91298501310442,"1"
0.370360822151202,-0.934770682182949,0.537808997162287,0.560485979740864,0.823334303261003,0.916845752962744,0.0679154231264043,0.601123109478999,0.989653124455603,-0.993289672815025,-0.975571523514417,-0.951831300384025,"1"
0.0922807077689654,0.49445835950239,0.690778006054611,-0.9212910306571,0.300985179492315,0.997624527281501,0.132100027416976,-0.990656330361159,-0.229584655356836,-0.996715777912004,0.990683049359664,-0.45251522118959,"3"
0.181792617745497,-0.868521003983654,-0.536904829687858,0.980414931056142,0.753614819882863,0.734842757486386,0.916558770127745,0.662486962600987,0.951785782279887,-0.989769074870793,-0.97589024234867,-0.928448063154203,"1"
0.657526535949598,-0.969266570181478,-0.419315310940069,0.518341594349469,0.833717115328714,0.761601142174217,-0.803787869866442,0.270818719485911,0.98281915634817,-0.981991795649911,-0.98691011422272,-0.860713949930986,"1"
