"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.999999957852718,-0.799507771358867,-0.930119865433843,-0.787875086347277,0.408955808080256,-0.444520153151112,-0.74846939873297,0.49048290472885,0.735837942830642,0.664333498348877,-0.690637981591189,-0.297324853176689,"1"
0.999999999777152,0.0867571385573099,-0.899894342860442,-0.179741940413755,0.10460327489158,-0.219368803387038,-0.152607042077833,-0.0179981110704888,0.632146937820225,0.244323787076917,-0.81902665686625,0.0834117477718914,"1"
0.999999999991197,-0.182836172145776,-0.834960032875694,-0.55375662813988,0.342029115647229,-0.331008277825106,-0.502606662811572,0.183774949774978,0.538238523014536,0.483743828438372,-0.696374064566204,-0.172294601094958,"1"
0.976302720603735,-0.971774560494368,-0.986781826507361,-0.812800280220589,0.411181852944515,-0.45954003993568,-0.784110743449004,0.564547525393515,0.797979091657949,0.691246515346082,-0.716055828248157,-0.297790902321937,"1"
0.845786173889202,-0.957572182513017,-0.980513800846438,-0.697197494369135,0.374062502591351,-0.405795931827171,-0.746047707478626,0.558642242666513,0.829511737986935,0.653291874311866,-0.755437534963005,-0.245212229020094,"1"
0.966327903026375,-0.967138145555466,-0.965997164458351,-0.741762211950413,0.358489062655033,-0.447402103249752,-0.759619532264119,0.543315626158069,0.811764490317232,0.671446141462858,-0.735238409920058,-0.272614841971002,"1"
0.133871972099896,-0.965921014289696,-0.972737056597228,-0.592832578920957,0.539868338762409,-0.178359182519727,-0.729089090754133,0.665868665005132,0.877018251217245,0.606794633982722,-0.791060370979323,-0.212304924796649,"1"
0.997186383948829,-0.935196430403323,-0.997441061301338,-0.808835631343631,0.410069581814479,-0.458803395935191,-0.777504701710502,0.552619091856658,0.79097486497616,0.684808860090267,-0.718023053769031,-0.287342901445649,"1"
0.844248622684641,-0.980365584126587,-0.980127088698092,-0.786245706297119,0.435727530727861,-0.422408948497243,-0.779980146832636,0.584821224728728,0.811993920203897,0.682964798029253,-0.725496522323368,-0.291440168777691,"1"
0.995565535486683,-0.075045225396041,0.723719170266337,-0.987532290519866,0.407246523381978,-0.514684906631193,-0.650963970940299,-0.294079811026452,-0.736635710481897,0.731480152508591,0.536794653620208,-0.832731454449835,"3"
