"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.999995762961559,-0.795380735989382,0.947168480165705,-0.502141556397362,-0.394568645169266,-0.642919499351114,0.795360703634645,0.90397969810603,-0.986034811459818,-0.915759942417088,-0.739778654747638,-0.899532300632446,-0.246451459385109,0.908514760238062,"1"
0.999999934380686,0.611206432418675,0.698977959667023,0.845264892384314,-0.300871280599708,-0.567642421474273,0.90126310760282,0.501422370250357,-0.572790407274533,-0.379099041647909,-0.644929415613703,-0.541012305403131,-0.320751144895731,0.690481267089091,"1"
0.999999997420064,0.751570393734999,0.962857310011293,0.992921159860794,-0.0626940998582797,-0.623366874085343,0.954846057750997,0.6592971203844,0.858506541951555,0.657510978761552,-0.267886141579641,-0.507215030990911,-0.623999940623961,0.496875921613962,"1"
0.939024051667846,-0.987236299284685,0.751327760972009,-0.565347925169515,-0.762725355359446,-0.692526850108706,0.478660620552107,0.306893103769368,-0.98644947394049,-0.736610734618721,-0.491336919620901,-0.798820624870859,-0.0729949712419542,0.911953191031585,"1"
0.908316026284146,-0.924107774672613,0.931524131419901,-0.576091588038318,-0.71937219009784,-0.923438265391459,0.202006309602961,0.600225156277486,-0.888914266557826,-0.561797951223055,-0.566677402290467,-0.785269239505436,-0.0714753323439676,0.920378266116502,"1"
0.967466019644383,-0.937216648341826,0.966761733161225,-0.515626321043295,-0.827802789860719,-0.699965513853558,0.307089522303745,0.591980134616772,-0.91091465369466,-0.680160049431114,-0.613023633345501,-0.802046359200228,-0.129486579317146,0.919821867874763,"1"
0.503900624834899,-0.956676931192567,0.856440840726907,-0.537154897539859,-0.561743075761509,-0.872179573319194,0.236557295406899,0.0424057577320561,-0.929640791386182,-0.353263639326886,-0.37682073707443,-0.705493794111585,0.120640089499108,0.913866224477861,"1"
0.997455265133454,-0.848889168201141,-0.0112627672627938,0.507241316013207,-0.953288060837278,-0.626380639952376,0.828898777754077,0.733348627826582,-0.99149925067369,-0.781783559766793,-0.659686953604437,-0.888374724840549,-0.0620775250783197,0.893889123914384,"1"
0.931984862089982,-0.960040305076685,0.947502511328564,-0.448565430108431,-0.666934074243711,-0.468612106378517,0.706146576564387,0.598246598424483,-0.963381846324471,-0.750864924622528,-0.642674682794633,-0.867823039265923,-0.20871760943378,0.922125942228922,"1"
0.996896921225964,-0.794934245837226,0.985451223517609,0.359924110213546,0.771923650512586,-0.133517155624449,-0.977393817157125,-0.900961761631844,-0.986248164298235,-0.945508090393701,-0.979885276011293,0.00936420467169852,0.87636021145013,-0.487121928044219,"3"
0.996833642107677,-0.740716060350533,-0.12542140766446,0.726160781922752,-0.96950313144082,-0.860541702058601,0.853685868398819,0.59930227309051,-0.996863082817483,-0.775609509125778,-0.653835823215586,-0.878832667225803,0.0549021772772038,0.900555734284957,"1"
0.933520804054958,-0.972469131065762,0.850620304882439,-0.734614229189387,-0.762767444481873,-0.784642369882521,0.0624261832682423,0.311975391517794,-0.959691773546825,-0.58106035544464,-0.458770985915667,-0.68336868415519,-0.0209764850514278,0.893175089771723,"1"
0.982539378857696,-0.917892570881922,0.914894996645091,-0.0295957545079246,-0.857904069428265,-0.849967099092108,0.658755430322734,0.774989488671939,-0.978178193111694,-0.676544047837569,-0.728192805990475,-0.891160162308284,-0.0959203776876119,0.954278894477522,"1"
-0.46308660359113,-0.5942322762504,0.205581838426724,-0.521798580131292,-0.522627662812611,-0.424195278643377,0.306642830269264,0.517526659509685,-0.275941513575031,-0.743513696610779,-0.191003309539653,-0.789864405543497,-0.180463527735885,0.68631399235026,"1"
0.0706459883453134,-0.875873002751944,0.909640315328182,0.333881838735746,-0.909340984825733,-0.689632079990561,-0.248151892689908,0.119522070505331,-0.582373463658845,0.0170120137980327,-0.600304031527439,-0.598007862328191,0.303607313119612,0.897756331831757,"1"
0.250519484003686,-0.77149061868588,0.505113702525765,0.107657276571305,-0.887844647924956,-0.883187913600159,0.381943679972576,0.564506816924132,-0.746912877358756,-0.786437284359382,-0.643945271861054,-0.852660933781522,0.0944519852951877,0.911596913536679,"1"
-0.803138641105714,-0.887610622802668,0.422399080989494,-0.384103259712843,-0.790819574551952,-0.786094319600781,0.0342282600763429,0.483308683769998,-0.566759959471631,-0.659578879762583,-0.352180487000283,-0.826247855909539,0.128487467030357,0.88928528787421,"1"
0.754754628471303,-0.996194155035988,0.804842845773656,-0.455802820917105,-0.743968417949384,-0.227498179144254,0.538796804438372,0.718687251639441,-0.978777952700085,-0.743641915819126,-0.630519687255279,-0.851825527163266,-0.245151554160118,0.89604652691722,"1"
0.836875230225316,-0.987547065261352,0.765830219575795,-0.0964945677445932,-0.804551129884963,-0.540874020792969,0.615256147804693,0.796656891889794,-0.983402124834935,-0.653976623367413,-0.698813836987019,-0.883393740057723,-0.143607693268008,0.931798338636669,"1"
0.874600931426535,-0.97199005026285,0.565618996481675,0.162073025304956,-0.859197993407092,-0.34403934450719,0.685618231474669,0.800050919662343,-0.979531160234518,-0.678389865296573,-0.726352544781032,-0.884906374192237,-0.146032205326543,0.911246676778782,"1"
0.962307491576565,-0.968708354501061,0.505793651094059,0.421348020898955,-0.90359970694991,-0.201893138282998,0.765225773248373,0.715418221371795,-0.968807430781316,-0.736923466049142,-0.782926862463698,-0.887917517669457,-0.0980239412724497,0.897179469679935,"1"
