"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.908144733371846,-0.941257479231259,-0.99970037424502,-0.67515758238041,0.541797204213655,0.955397101787415,0.998627504181776,0.0742277445488502,-0.99920923201514,-0.367214118826332,-0.548042428749169,-0.287561415799455,0.646392986887302,-0.0719376748784224,-0.441566582719562,-0.878156978271955,0.886533229489344,"1"
0.994389842434721,-0.544247649756645,-0.999420668118929,0.756376626753478,0.710220251213886,0.062507694916153,0.999997252027005,0.33168208715278,-0.988141500760153,-0.807742996586432,-0.492184233636968,-0.812401281279168,-0.000852385222358532,0.161129737793981,0.0601642339152177,-0.649986111600556,0.800837853099014,"1"
0.99973379929661,-0.446018377886467,-0.988930396605719,0.993814108718601,0.528186357895118,0.262947126518669,0.999999922314059,0.533570162995891,-0.769175840231164,-0.824055147571906,-0.630072807662018,-0.85545846169004,-0.107697343855049,0.382101393200614,0.177339414284392,-0.584832121912934,0.816330890005802,"1"
-0.811611521460338,-0.947049146662363,-0.993148487584229,-0.53823934507176,-0.909346446979181,0.813179893650262,-0.334599913422562,-0.929472772917599,-0.989837053803147,0.873328392613226,-0.675298143974124,0.109676039687088,0.887527410934802,0.193642225983086,0.0271758044417528,-0.947989075997375,0.628216608824908,"1"
-0.839478887027203,-0.907450779730056,-0.984238518589018,-0.122045638892146,-0.939569901603287,0.721080325830204,-0.634037280147003,-0.859724211735328,-0.94951198569905,0.845914193159965,-0.739862870426851,-0.219275183899383,0.867514387624641,0.401985174809108,0.21325727174897,-0.916938176184288,0.545774163434078,"1"
-0.854129198951964,-0.91702590443911,-0.974020855329174,-0.0534598500193391,-0.941421652623442,0.847300468740505,0.0647673969204924,-0.737490837434388,-0.973265302149612,0.796371129404381,-0.771336312919046,-0.0914214113936835,0.850970600249499,0.170120132403817,0.200078581647162,-0.954151819170409,0.708257093237116,"1"
-0.897587261287684,-0.944341668991586,-0.975751685413578,-0.119181590140135,-0.895959382401663,0.505508770225143,-0.497704995647826,-0.930100172698843,-0.966486480011594,0.829136648619149,-0.679824263310267,-0.143338748281161,0.847897156853336,0.311699470989876,0.201086554991763,-0.935099535557192,0.573876949466694,"1"
-0.642964020496003,-0.811806921045462,-0.997877939601426,0.420814640656828,-0.967405916514615,0.581218488380438,0.412665312889262,-0.726326402634713,-0.997151593529871,0.662451163460344,-0.739718515523888,-0.303752241180229,0.777141207494361,0.216751827054213,0.362668986154219,-0.955848711475177,0.732713884056887,"1"
-0.914577475493719,-0.940148186198089,-0.975749587280198,0.107176016845499,-0.91663974537598,0.922475186926612,0.207257823898107,-0.653919881088385,-0.983600611369843,0.764136795439545,-0.821223381839311,-0.164309999571179,0.845719264972889,0.123725811497397,0.250194404171235,-0.956398919766252,0.731828332037876,"1"
-0.98771083540757,0.344703057711347,-0.99526560616841,0.312208556496144,0.725888625190812,0.981663713400776,-0.75897486976942,-0.982666172823071,-0.992056302461686,0.819936573140233,-0.883800231007516,-0.418872836170549,0.663466901258555,-0.78980083507727,-0.298389274922172,0.4741669756528,-0.959870382739227,"3"
-0.644293202035868,-0.847130387369472,-0.998806229340644,0.70713349529006,-0.976984986665274,0.138967954960849,0.326478793686438,-0.876962992009714,-0.999365831108301,0.584589981487058,-0.661121953577342,-0.42661468363408,0.715879357786251,0.307030803290221,0.469687234319329,-0.957955979249802,0.709285552020914,"1"
-0.812516864085123,-0.940234161306434,-0.992317518858467,-0.643098173025421,-0.874609157343638,0.693365975381502,-0.15201366307415,-0.89924621441192,-0.982257070251456,0.859382404239564,-0.595930371990854,0.232578084262602,0.866273126187881,0.107309495811192,-0.0238516480100139,-0.957817487094506,0.688358894578818,"1"
-0.737443015422033,-0.941726650677751,-0.991116198327987,0.385875470453919,-0.944801363429673,0.837182370606913,-0.03010621348261,-0.776422177782095,-0.995213394046795,0.73912359578778,-0.833120945452768,-0.412463523909655,0.853906686152342,0.322597808363767,0.359321355960853,-0.940927645414279,0.653849291445061,"1"
-0.732781671422923,-0.0752007460385049,-0.713651352149556,-0.333935629813093,-0.896372090726581,0.409552160888886,-0.871960413093875,-0.583186644949239,0.192384582533805,0.804569732310992,-0.488115698210887,0.139792883698418,0.335434194699227,0.592825631610063,-0.11598952655798,-0.642343042378345,-0.0415577391392519,"1"
0.534543109041357,-0.739664163758716,0.760272046590778,0.631333761258976,-0.951195942453678,0.562986747315847,-0.924018931178588,-0.971800501849654,-0.464503009753186,0.0805396804784844,-0.429652530158835,-0.632359296116089,0.874763458226449,0.788628343763168,-0.150742594173927,-0.820956633163005,0.581476126232817,"1"
-0.357404097998977,-0.655704145636736,-0.932188998811485,0.388149709368318,-0.978181063207682,0.458887405328306,-0.877493165070388,-0.937467500307943,-0.777887548092866,0.755058222370109,-0.684408889113786,-0.565903908565685,0.796383690994229,0.676831648932837,0.354063472331289,-0.816725057959607,0.302535892512426,"1"
-0.543277414374842,-0.56935677065342,-0.723341733503101,-0.218812938027184,-0.963967256896596,0.444379136975504,-0.97684923333288,-0.936085283302794,-0.290336541921069,0.810961902667267,-0.552223810878236,-0.110321791860191,0.722080482761628,0.641309284450367,0.0133669236868713,-0.821387416870865,0.22846150910972,"1"
-0.651860139114806,-0.973593441408567,-0.964513930212209,-0.476955818002596,-0.914320906040831,0.957703988518764,-0.50184469583951,-0.851792454713081,-0.982568241002204,0.857953520280402,-0.722102233210815,-0.0549204972468049,0.901295264152873,0.355628132282252,0.0535732826732646,-0.933999689875291,0.64400838428635,"1"
-0.576678526153519,-0.968563669987209,-0.97381477295261,-0.0378044580971462,-0.923116320674598,0.914616606539482,-0.443941972691485,-0.802631908421807,-0.99312739699165,0.798529717911059,-0.782654508630971,-0.333904366639733,0.887110947172779,0.448782824745487,0.223237665344279,-0.924009121887739,0.639308096435597,"1"
-0.449296853488077,-0.937642841906858,-0.969408437799256,0.123727824248552,-0.922966370241201,0.862974677156408,-0.215804844700131,-0.729524088285069,-0.991696440848823,0.728853453013278,-0.774830078147665,-0.398788479243036,0.864406750860297,0.461865017297071,0.271426862531124,-0.929574990789589,0.698625637896554,"1"
-0.28300423834808,-0.877786964512236,-0.966907133303383,0.22975377312591,-0.943855520305604,0.830098303625153,-0.085956367426568,-0.83427131027116,-0.981082222426734,0.706478912947277,-0.759781184422466,-0.432151002772138,0.860194828970417,0.465445785168385,0.283287686773794,-0.929497488517012,0.661627243105446,"1"
-0.598029087772375,-0.95297496981904,-0.715205838191161,-0.22754495412163,-0.883728004464047,0.920547699657468,-0.716993042720602,-0.783354336143649,-0.910619310211929,0.800719398123415,-0.736861984219312,-0.242529298626454,0.895239289696017,0.465743738650798,0.0704627096118531,-0.907044029578081,0.613367115268143,"1"
-0.270844162296029,-0.97714585882977,-0.995345485215301,-0.077356255464903,-0.918028305179268,0.96492537136461,0.0652107790658296,-0.801324554526882,-0.999170934469966,0.730449538237428,-0.750539481847768,-0.268096705702957,0.880936587169799,0.391830570341319,0.173578142665903,-0.949851513906983,0.75041726966687,"1"
-0.190426499401791,-0.950920053516047,-0.984937854965529,0.0122084912657963,-0.93622003750181,0.946896486125032,-0.23522433922162,-0.652802626431255,-0.996055181764779,0.697789028926713,-0.751321094959845,-0.432121223415944,0.872247962156012,0.568558074449734,0.245877039144025,-0.926422268668263,0.761277312659362,"1"
-0.445464477806658,-0.961714695830693,-0.9034305655387,0.0972630472845611,-0.84084272820052,0.859529759669072,0.162453449474113,-0.725771300795619,-0.93003303792267,0.664965579558128,-0.768295415565975,-0.280293777774814,0.846240929108938,0.30334388130058,0.186938148021054,-0.94912945105277,0.742900365066903,"1"
-0.604153999276973,-0.97072259049248,-0.969721220812741,-0.266519846666816,-0.920874323108205,0.939866013640855,-0.217556105871605,-0.817818809843324,-0.984027305010754,0.815987612817236,-0.746294735424109,-0.122814256203672,0.887416362211,0.32122583438378,0.119753311280082,-0.944419146184458,0.69011458364779,"1"
-0.586317095133475,-0.982383692975312,-0.85816964577736,0.216715338735145,-0.909289922185798,0.933899416435964,-0.432043613562012,-0.915888133950569,-0.976964539836987,0.774996343813273,-0.823788639204576,-0.433943804918981,0.897096134085546,0.424061159157058,0.253463692103044,-0.919978923771043,0.55346153625871,"1"
-0.184247809788749,-0.365168491189928,-0.917678121351733,-0.24056827186731,-0.852108317469258,0.51914666967873,-0.0198660911221988,-0.165510689432029,-0.596828319573818,0.574740819673589,-0.416112120860403,-0.116954874599728,0.511712067653113,0.538511689621695,0.0870831895048806,-0.858154478029433,0.754928189117438,"1"
-0.490435128014883,-0.675376199714598,-0.928042106731657,-0.575982393395235,-0.808386005937963,0.751740369266923,-0.387846015859016,-0.467713018321038,-0.620526351759334,0.763808820357511,-0.57608122659263,0.0408679921947829,0.742755936121589,0.457004376774622,-0.0444198651108489,-0.890848857263772,0.67849323034589,"1"
0.452492806624884,-0.0796121952861284,-0.917875257429396,-0.0159061077387703,-0.773237503887876,0.696692313384228,0.372464874468385,0.360045246286801,-0.841217001873786,0.21219383362147,-0.339013406496214,-0.409316720015713,0.380732776325193,0.616178012739875,0.173130842107864,-0.769799277617609,0.864108996795546,"1"
-0.989542081966132,-0.172079250882782,-0.997870734005702,0.790751129944578,0.187760066868357,0.996771005287128,-0.578164267961411,-0.965252331370378,-0.999403950761101,0.760785982963558,-0.926122984264325,-0.632136275931185,0.765196881241512,-0.498493806243701,0.0849323217373033,-0.169899935300882,-0.821954761878658,"3"
-0.595951522201805,-0.684041812495742,-0.834424486332483,-0.5283480687955,-0.816509282734774,0.764277280744882,-0.119987095448279,-0.413602576653599,-0.308359827413758,0.709791616369878,-0.622684369486297,0.16455789144243,0.652984073608898,0.428613238443331,-0.1044958607195,-0.91335097109805,0.707790934696004,"1"
-0.159702079887264,-0.420685492893394,-0.670903522327448,-0.199695884288683,-0.811520408838907,0.802281556086557,0.415452528716854,0.356921353775646,-0.579209430290704,0.284280316650212,-0.509884807510405,-0.113437289330344,0.455100281308799,0.503158298951332,0.0376303890771801,-0.892497617062981,0.909648840420363,"1"
-0.1252870610688,-0.456488563894711,-0.698279114959727,-0.255160967252531,-0.858281622689723,0.825100192526271,-0.571052517763266,-0.045832009547629,-0.441191014538927,0.563499657268397,-0.57181998109641,-0.292167225584625,0.623580651630463,0.719400677136144,0.0341540951729935,-0.774161090978339,0.736989502695897,"1"
