"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.992340189846649,-0.881116492615906,-0.821136501370899,0.335969702442872,-0.277144146219098,-0.922469749454149,-0.904099684742542,0.836386072416385,0.767755352269478,0.580913857486267,0.113603817826203,-0.622746703828686,-0.0763410185681839,0.689796992896291,"1"
0.957935777058305,0.311342224961526,-0.908924020667545,0.429065120299947,0.323271881846045,-0.943337770821197,-0.543395779968046,0.639345639786062,0.525687188647585,-0.103975690070792,-0.501691849930679,-0.568866367759568,-0.0256128099927331,0.527744740232401,"1"
0.980405948891555,0.399426268800988,-0.715376450481876,0.71086797769291,0.181145119523541,-0.952779108730242,-0.460808917511566,0.56772158187153,0.563715261841422,-0.12435002633815,-0.54483226491433,-0.60628030011145,-0.292953304964919,0.604571554166577,"1"
0.93200397016842,-0.9686481593676,-0.344948229008844,0.409749112544561,-0.52942100270278,-0.866783761598214,-0.871497893707895,0.719231170785124,0.705424906572844,0.630149992021639,0.297678923696699,-0.576868951633479,-0.25389394110288,0.697087502323403,"1"
0.962797349291672,-0.879678407060233,-0.152911117891486,0.760862969811289,-0.64275135524544,-0.899318697577475,-0.845535942839975,0.671034993992268,0.752427924207986,0.620394587627336,0.221471990284631,-0.630303936472372,-0.534356516757982,0.765801849399913,"1"
0.939141268255877,-0.899474284390933,0.0696577321740568,0.79791209844938,-0.715047069206031,-0.871703742252331,-0.818879593622209,0.579529667211964,0.7193477738816,0.635449043717502,0.295331449750822,-0.609254145882903,-0.591708165928867,0.767872746547332,"1"
0.851506825983013,-0.922632950228144,-0.195400266282084,0.651962629062516,-0.59573192173607,-0.877530218075426,-0.845398871034941,0.686688987362501,0.742610313209412,0.606893966102928,0.248675295415092,-0.603144636169768,-0.485835048942023,0.723161599208635,"1"
0.942087749664234,-0.867127702691564,-0.635142022110965,0.749557750380409,-0.444197905635719,-0.942874508246458,-0.892806843062918,0.826485891774144,0.834492255591153,0.582568684393619,0.0391976626480943,-0.682315832362831,-0.465896290192513,0.76147503970736,"1"
0.961371674445959,-0.945282230619862,0.0105707823187045,0.774236413341943,-0.710912632711366,-0.878489471922341,-0.839611746593175,0.617185921181936,0.734122544559619,0.653582966044749,0.30510838517956,-0.616791914811442,-0.568693320253856,0.773173838813817,"1"
0.924178621767663,-0.925373899366248,0.993678862961159,-0.927502489111756,-0.732714076628747,0.475816839038673,-0.493867577623146,-0.475332400163952,-0.604162812059768,0.657797418409903,0.838274223034028,0.117502514098974,0.623033244983922,0.221466964886196,"3"
0.935496293094386,-0.861090047957862,-0.683328333538121,0.841592090361318,-0.438949713949413,-0.952548376438328,-0.897957832216058,0.844677480519757,0.858211666146004,0.577507046205536,-0.01207482663464,-0.704202874516723,-0.524256543336749,0.776642453275729,"1"
0.882322289379897,-0.928778312782104,-0.338078472668903,0.457619827176206,-0.513699361720658,-0.86917202433459,-0.860179127573216,0.715684992771528,0.713385052325393,0.60452898736359,0.262661180529537,-0.579559636155013,-0.306743817476285,0.689701053811766,"1"
0.973919566764158,-0.931727885992643,-0.258982076067599,0.850018049950028,-0.640292562261846,-0.922359753840891,-0.872328811428764,0.736325273862246,0.805162747691299,0.63863637721751,0.182091299966729,-0.666370585490767,-0.579078757315762,0.789516458461739,"1"
0.830797949629629,-0.30813705339648,-0.389019982380725,0.367990815324915,-0.188177498415268,-0.862257739051636,-0.667627558169616,0.558939022131048,0.524395076107762,0.275705832099065,-0.0387681820976655,-0.510471163202547,-0.172269948573313,0.559779418270813,"1"
0.923261096649852,-0.797909076423217,0.394654787240681,0.724676045533748,-0.762294394617841,-0.791073323562078,-0.723961119953259,0.331999676508643,0.574111801843988,0.609129977695323,0.377551653377124,-0.536781847375808,-0.58198351037141,0.737044547274465,"1"
0.931718278431432,-0.754043994933239,-0.512207819593299,0.622342603973228,-0.422515458016458,-0.920442154290547,-0.854833623272032,0.759707217384767,0.764286915529022,0.53582598578013,0.0680973258002213,-0.633415421367221,-0.38083702538319,0.720221886848806,"1"
0.859488121364621,-0.764522493004787,-0.447441266276191,0.340826605370224,-0.366997417693639,-0.864940260715796,-0.831361538979105,0.704736914123734,0.661964865308539,0.518882281187275,0.1784079324224,-0.551158832650563,-0.177633670181742,0.632612014925768,"1"
0.918584930750781,-0.99090178424931,-0.262003726474392,0.275348760613361,-0.539516988343934,-0.821616698957771,-0.861239546198094,0.672784676778821,0.639880320043284,0.637424454307677,0.372161215770814,-0.530944248852939,-0.15672609134802,0.663103460253896,"1"
0.926050030645037,-0.983947950549552,-0.409236656418453,0.544099366093078,-0.534496330205679,-0.896816483312286,-0.884153430523669,0.761722131787602,0.764887764538678,0.633723142535616,0.241975297577137,-0.617684122475741,-0.358403819829992,0.727508365469031,"1"
0.896827472928397,-0.966720497802565,-0.509830869252004,0.558931739124285,-0.4814496868525,-0.908537980451862,-0.889051265099513,0.791664844696598,0.786506515088471,0.615259541267602,0.190263354240471,-0.629853055366128,-0.361383129048351,0.722292635318956,"1"
0.914421643262183,-0.948540821861954,-0.409796933322472,0.620100047860441,-0.533871186189575,-0.906509646618366,-0.879334487996012,0.764215639553051,0.779758622919023,0.619007571101595,0.200554853064987,-0.631318033366912,-0.41752431325765,0.73653571547854,"1"
0.833603318741004,-0.978213966908964,-0.197438005588831,0.396084964289806,-0.560763783980287,-0.824247291678226,-0.846944315428416,0.663391209828425,0.67016096375352,0.619331388878434,0.346281428472705,-0.542545632665377,-0.298132495634118,0.666128711527543,"1"
0.97072170648629,-0.992750627864671,-0.581745978681872,0.49538941897101,-0.468820145553197,-0.914050052868864,-0.90280813420935,0.807979749476869,0.785132265598858,0.636753756511692,0.203896066362247,-0.633449868477456,-0.277902274893898,0.730652079177494,"1"
0.954594632944815,-0.98438145181626,-0.499554295170598,0.562367653826334,-0.509933484126299,-0.912154891523885,-0.895120229696533,0.790778168575701,0.786299724144956,0.635726046085604,0.207271032823538,-0.635893195259255,-0.35058859642235,0.738969998114954,"1"
0.823017845972511,-0.968246408835606,-0.300000562955064,0.490968179716226,-0.533142243038772,-0.861919406561107,-0.859451146328609,0.716468258763482,0.726796960178916,0.60913026927435,0.278623404035607,-0.579168943966571,-0.361490154708899,0.685858358702876,"1"
0.909648232322792,-0.987099235733711,-0.275721003939741,0.402202004502097,-0.555326523299843,-0.850751256645491,-0.865318422011826,0.696458011793646,0.690926131818821,0.635712696985024,0.329538821572335,-0.564301919554025,-0.2678888214844,0.690938682647779,"1"
