"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.931601526951016,0.0520544910697267,-0.945923467966538,0.899527748412546,0.992894624416867,-0.984867336498665,0.566901199166979,-0.860251579980748,-0.266694978067783,-0.384973216059083,0.81910238028846,-0.00183027872528974,0.82080299075737,0.790540958213629,"1"
0.979081786871926,0.817056834052815,-0.82746347172044,0.996753196606443,0.973601857085454,-0.979934133078052,0.992733610346061,-0.371619593551717,-0.426672437775502,-0.513257798462959,0.657775481724681,-0.570442769765716,0.775831208331933,0.565207955226157,"1"
0.949287520148126,0.862226496448073,-0.606148138128161,0.999956266266284,0.989744688223567,-0.987845947745017,0.99594966062291,0.0326844309513632,-0.672582054424151,-0.583152200092901,0.596251662559201,-0.567354386619719,0.856694321717961,0.408599645549625,"1"
-0.293344797820358,-0.970039482873565,-0.992326550836178,-0.627365946208289,0.564266763361089,-0.937374848704758,-0.911921452973241,-0.925449048905324,0.679721704903709,0.332687854791987,0.871515495042771,0.788601183827914,0.950556123321427,0.933362044339459,"1"
0.476847787138853,-0.95022879316768,-0.967962190498859,-0.615659983919305,0.615516128201236,-0.995506805941082,-0.893773237329403,-0.705142030857495,0.327288738671195,0.0169909453894127,0.820744483889421,0.860367623566042,0.986582094824273,0.870975371294809,"1"
0.111563374689695,-0.954295027419957,-0.958280868392954,-0.197772276106748,0.651658617349855,-0.991355928783681,-0.859835601968199,-0.600386303094102,0.236747405828377,0.108911229591734,0.894855324189291,0.824526105961331,0.973207926437042,0.926853341617761,"1"
-0.201555082377063,-0.963284661634276,-0.963194567129522,-0.514148769210325,0.584612000460662,-0.984293357584831,-0.802497324027681,-0.862886284206033,0.583690616153666,0.241452452825361,0.871858681514553,0.781530702776928,0.952793815854271,0.922409559512231,"1"
0.149283588400903,-0.875827089292653,-0.998408084844625,0.347387406108055,-0.103426707917954,-0.956254238090747,-0.810553856867092,-0.221141336318285,0.163768380395046,0.101228253889095,0.86594840080922,0.827017975879567,0.914636669118066,0.878893938466572,"1"
-0.443602313294929,-0.975430197624747,-0.985176745012335,-0.172382119720499,0.843826553267758,-0.973644700331388,-0.801961734904458,-0.661522864190058,0.370896703357529,0.211340058905089,0.932263629313692,0.753626536602678,0.958595624032963,0.961315086766145,"1"
-0.867093538965912,0.643906497920285,-0.338056815329127,0.608632437323764,-0.68680583785728,-0.946681664432047,-0.979292346950292,-0.996760063836712,0.949622404021471,0.955630313262427,0.74825891074691,-0.212825663016651,-0.912235885192868,0.896612572130275,"3"
0.213642175187692,-0.826126706535158,-0.998683090800302,0.715654085972747,-0.310519801860766,-0.986707154277379,-0.787669777176003,-0.425746302192436,0.280929882329356,0.27675075407247,0.882961106732827,0.809163968158536,0.747470232782747,0.89053504995951,"1"
0.217924622965668,-0.948777636818931,-0.974567873263787,-0.672754740176318,0.504898440705966,-0.973193829637902,-0.850331665277873,-0.853885945128041,0.543430389585219,0.141000588736109,0.812825597712216,0.830957478720075,0.973187673076809,0.876664515843114,"1"
0.206981050729934,-0.938064011696323,-0.990213704723715,0.400463623388487,0.709198326015999,-0.992816533819674,-0.868039518445477,-0.567489542671453,-0.0125737754303357,0.151285221614001,0.940298655181981,0.821967687322594,0.957431867834329,0.957048557001128,"1"
0.0512482579975839,-0.810032908653683,-0.865390261393726,-0.910133558611586,-0.0106301915472979,-0.682950400535431,-0.66992777572079,-0.238966472190402,0.461976171632827,-0.115054443022804,0.49457716155283,0.789513016951251,0.975963929828656,0.612983656348867,"1"
0.20348379926115,-0.925780387360669,-0.708248239281083,0.36821130112315,-0.152496396665033,-0.618603616593518,-0.966392831727661,-0.81328819140044,0.441937869241448,0.501521985522278,0.804881773482622,0.827435911154165,0.688185108533712,0.871420486082557,"1"
0.178284478722071,-0.847670930604367,-0.973936608928578,-0.246087041618563,-0.304131489970767,-0.927667740309468,-0.887140002052629,-0.713404611035751,0.67279716974212,0.332278894884174,0.746309701414627,0.824858633452808,0.859640937407023,0.809740410044336,"1"
-0.0950402030600599,-0.891604841054587,-0.931614586901363,-0.803782333754642,-0.336585927631556,-0.74166677299498,-0.928682865215326,-0.758856698644764,0.803786694299138,0.357571307090573,0.593715959681522,0.816887894322439,0.888649694708864,0.748918601887788,"1"
-0.822759730409782,-0.98191442623705,-0.993035917455874,-0.234583502749544,0.713367479659247,-0.563979387674251,-0.954724231176513,-0.891302197391856,0.665396948249923,0.474724335241871,0.918051030643875,0.709469576765865,0.89229358715289,0.972915760033749,"1"
-0.708959769148966,-0.963327709764907,-0.993164417413518,0.350766061533149,0.699117512370392,-0.854769097632747,-0.934098499561741,-0.779871626233469,0.475343629623289,0.491538829354206,0.958953906730303,0.721229025164428,0.842482993352762,0.981291386007321,"1"
-0.627592275529979,-0.935168367053907,-0.992301070150894,0.494273540826008,0.517021439872881,-0.741686238142248,-0.882291722160521,-0.606404099430252,0.372704938626771,0.421824491357025,0.948378185910882,0.721421957636054,0.826023588995819,0.975048900198706,"1"
-0.32881295816006,-0.933768549604722,-0.990717198261173,0.393019976640484,0.228298430657858,-0.646213017947909,-0.868400811532269,-0.652328130298996,0.434966588157636,0.38176099018498,0.908099484474877,0.761090679702814,0.808599433707529,0.952538290712313,"1"
-0.804992476358497,-0.973327966651912,-0.956659678537956,-0.0575858969262506,0.709195812995535,-0.4518957843286,-0.913320342579752,-0.772843447570807,0.556807412632803,0.43128832832183,0.916152855575362,0.698755986328677,0.886555594394462,0.972052439147288,"1"
-0.736225217539227,-0.952046950421441,-0.998710887821166,0.674939953113313,0.779621144310558,-0.746746283737254,-0.943144021982264,-0.861782484136392,0.423717608305669,0.555424330181796,0.969625203703061,0.694844108705601,0.756157842532191,0.987775757307901,"1"
