"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.998053057539555,0.374654090435158,-0.969839100035343,-0.765123714807051,0.976324009195687,-0.844961879647574,-0.0612549139920298,-0.90937214192239,-0.0285176780727634,-0.806451435568191,0.843439730856547,"1"
0.993359289073348,0.913117979924228,-0.940034573526701,0.560211034484336,0.932403134590561,-0.996701039978102,0.984006623469247,-0.974031130332196,0.210193437822843,-0.424383492460299,0.947433436198673,"1"
0.996563329630569,0.875582982294546,-0.810249071393792,0.923970951910308,0.9814975229841,-0.999194663368512,0.999589573585462,-0.951147601862379,0.00842283481605199,-0.226234569326442,0.968009245378654,"1"
0.993020876337817,-0.97545398496204,-0.938461962348905,-0.912558797864165,0.8031881159959,0.135390988932788,-0.909801692196411,-0.900143220015387,-0.572136828867157,-0.919886409148022,0.865661670907805,"1"
0.996501032514479,-0.938218253053073,-0.89524707792743,-0.948339563345282,0.717648228286105,-0.183307867659589,-0.919759004645654,-0.670248808084961,-0.583103443297527,-0.898948483348948,0.924224057350876,"1"
0.9960110922804,-0.940311956437055,-0.856998300921612,-0.890844771469344,0.717279033947136,0.0928380619244812,-0.835316547817048,-0.73992367397919,-0.561735990846423,-0.909092284711378,0.864977814870086,"1"
0.979837838599571,-0.966399439312854,-0.876477246571467,-0.868960519748774,0.735457386825544,-0.240423230357746,-0.841463615968219,-0.836602895938786,-0.55908894208659,-0.889481279336663,0.932910482327381,"1"
0.997724940529513,-0.922865129685834,-0.937950121070868,-0.812819559400323,0.722929713898546,0.0900900386197262,-0.366866776406018,-0.31560616906793,-0.507220191955566,-0.938278246267884,0.907531106398869,"1"
0.996689097469618,-0.959306711267447,-0.845694853987233,-0.848989078567336,0.819444000591584,0.469482959854086,-0.534987304383893,-0.605141952698155,-0.559150713234961,-0.944578175098572,0.758852625012816,"1"
0.958562310298758,-0.413852854387844,0.902680555693124,-0.99891552397087,0.98130717243584,0.985773037278746,0.398718939954725,-0.993542762695893,-0.535840434457864,-0.884398885913949,-0.937717977683664,"3"
0.997908033594833,-0.932764735302044,-0.924898280618458,-0.805486536523615,0.745975325631474,-0.223269991935014,-0.0824721293512083,-0.224181620659958,-0.464016049992082,-0.940775238254658,0.950503525398998,"1"
0.988234030429812,-0.954770635932728,-0.937592869013173,-0.922656693228185,0.736308142857742,-0.161496977479024,-0.944646874734981,-0.926314442097844,-0.543319283518671,-0.896137571360561,0.91781945066788,"1"
0.998282484292438,-0.954289504072928,-0.901307708244239,-0.893113976725512,0.872820824077738,0.152410051737361,-0.623614624629715,-0.313997584915406,-0.643410804721138,-0.942091851128651,0.897199764512478,"1"
0.924680051357617,-0.594739401761607,-0.753166175994488,-0.766334179364155,-0.239726282370717,-0.0324753376562936,-0.838382862029376,0.187378891966123,-0.187589967555898,-0.724446731477154,0.856820042887451,"1"
