"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.953465876619791,-0.0355476484637263,-0.0678351277967439,-0.591637290988232,0.463849463049131,0.432315236215167,-0.054296380525644,-0.0308495335127619,-0.643604702495159,-0.948930294933997,0.366554204465824,"1"
0.637833193300788,0.0224384251731011,-0.078599013807604,-0.337783734259288,0.339197261822509,0.295357788110646,-0.0202968995733812,0.0164342112294386,-0.501213633384405,-0.888090047501827,0.168566176332417,"1"
0.89099468557189,-0.0240774484923165,-0.0699668901688228,-0.547738716567868,0.440386658811124,0.406495976999586,-0.04757455994854,-0.0214952090004836,-0.618190365415567,-0.940243777757885,0.329290485845464,"1"
0.98199698973806,-0.0407832527506975,-0.0668613269112348,-0.610604073299422,0.474355348220453,0.443878900007512,-0.0573646926200648,-0.0351200332397084,-0.654763150559756,-0.952476299178846,0.383198290341923,"1"
0.972535148648446,-0.0390471908235865,-0.0671842850304074,-0.604389123355547,0.470885979553026,0.440060096703052,-0.0563472581897095,-0.0337039316785095,-0.651093603958937,-0.951327790354189,0.377705402184309,"1"
0.977948429831017,-0.0400404510839949,-0.0669995168833291,-0.607953906465317,0.472872657993429,0.442246860477533,-0.0569293642966981,-0.0345141245414224,-0.653196765839228,-0.951988144345412,0.380851263872615,"1"
0.959469926947681,-0.0366495940013172,-0.0676302130798583,-0.595684929102737,0.466071328049035,0.434760708444517,-0.0549421592763855,-0.0317483107312158,-0.645976104746346,-0.949697306521514,0.370076784473014,"1"
0.977737264923206,-0.040001706791096,-0.0670067245295114,-0.607815305450383,0.472795250149105,0.442161655957301,-0.0569066578336359,-0.0344825208374744,-0.653114912402513,-0.951962549382949,0.38072871247634,"1"
0.985547438672375,-0.0414346274025279,-0.0667401369082969,-0.612916981107696,0.475653406227856,0.445307723932186,-0.0577464427627226,-0.0356513732660089,-0.656132204073473,-0.952900406364445,0.385252489158793,"1"
-0.990545051899393,0.311038253377973,-0.133786320543014,0.872546454612087,-0.393235640972244,-0.47176136189328,0.154129958831396,0.254702415335807,0.500452379859693,0.599687366904126,-0.732974326971933,"3"
