"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.999150620749621,0.977212181355342,-0.986824832196862,-0.980941169513518,0.956867009566609,0.267268172391995,-0.957055511357113,0.286442109730287,-0.310616173155035,0.972164309927825,1
0.999999941208111,0.999990496693143,-0.996392343024681,-0.0504137977723333,0.828038833533685,-0.118766767908559,-0.779932020679232,0.383853424610163,-0.0741547176168174,0.906339258442931,1
0.999999999997948,0.999999997113144,-0.999272841782249,-0.677053680485735,0.931850343624162,0.148319692865981,-0.924396877492031,0.321808470501954,-0.24222858254834,0.957369978658424,1
-0.958233848285538,-0.966522008753508,-0.841663456811183,-0.998904618106217,0.999711671023115,0.815244260401252,-0.999274098123595,0.507937192991212,0.945255360095829,0.999107881550849,1
-0.951470462444674,-0.946760533845093,-0.830102808817657,-0.996292359781014,0.99969662122008,0.812929930245383,-0.99924142618188,0.504945493159428,0.943203867987701,0.999066249648848,1
-0.956465667942955,-0.923862268104467,-0.896630550317604,-0.997114073017048,0.999727278326793,0.821623011555597,-0.999246186612161,0.520918614744307,0.944438669198928,0.999048619647204,1
-0.969871490727651,-0.963063717479857,-0.714800163807633,-0.994592037610064,0.999648117008555,0.802926869844975,-0.999220638766373,0.480638319707191,0.940851440177689,0.99904878247265,1
-0.85885528814502,-0.817095318924326,-0.978180865315431,-0.998869735398471,0.999689760553536,0.815798772617636,-0.999101844483552,0.52775144197715,0.934376525070436,0.998884762968425,1
-0.96484056579991,-0.975811868546834,-0.736830965074094,-0.998651493969278,0.999662742504229,0.804684445484295,-0.999246669601839,0.484533765211954,0.94222363390927,0.999085918791159,1
-0.963997991506018,-0.946573021097484,-0.897372047524051,-0.997503447966481,0.999736097202557,0.822478128790561,-0.999275114570973,0.521677374476882,0.946345434890527,0.999089710400132,1
-0.840203494619179,-0.760388611772004,-0.98370816256399,-0.998472072166027,0.999667769663767,0.814489750605802,-0.99901460222281,0.527476116803286,0.928787466398175,0.998759291240382,1
-0.956269515008914,-0.949389580345846,-0.884093638376984,-0.996803682140097,0.999726252550281,0.819550760233521,-0.999268319381964,0.517701211718127,0.945664895887344,0.999090386602372,1
-0.891715010817907,-0.880711892513258,-0.949427272038702,-0.999175080571348,0.999708497063183,0.817010120848577,-0.99918737750885,0.524648823230871,0.93990193505097,0.998999476919062,1
-0.964515909208942,-0.943376584819261,-0.149529815564989,-0.809555806016934,0.99875766427306,0.689035890610987,-0.998485650671594,0.355332210020082,0.919143486269097,0.998432903412086,1
-0.74720245403336,-0.833542201451218,-0.702793547368817,-0.98902256172763,0.999383830141773,0.757290259649205,-0.998888695350313,0.448860455662818,0.91440157946203,0.998804674725847,1
-0.429142219914672,-0.553480674638868,-0.870352783302879,-0.988659819591982,0.998936428485803,0.712753797715975,-0.998103401193845,0.448744276002173,0.857428472162993,0.998161103565286,1
-0.946497667825812,-0.874426341363344,-0.71005513296648,-0.980666743660455,0.999595713230242,0.798295450557541,-0.999074125268239,0.479007454244787,0.933001688511486,0.998849581508961,1
-0.884649548420505,-0.907012885330526,-0.91438769921894,-0.999829978886993,0.999692621339681,0.811306270873796,-0.99920053778195,0.515409501183794,0.939953711053708,0.999038720260215,1
-0.86740413712405,-0.790722323646926,-0.961908210194389,-0.999771270293249,0.999681010204732,0.816477695484924,-0.999065851105179,0.525625282433803,0.932025221352336,0.998817558354919,1
-0.839125664234313,-0.680882520277302,-0.970684771487419,-0.999419017128937,0.999640428401029,0.815236360860485,-0.998887767048851,0.525659146548701,0.920860737108401,0.998544080169112,1
-0.828463226041363,-0.685006989679718,-0.965798106009064,-0.998643928918767,0.999630399180373,0.812520303393116,-0.998881984382616,0.52317043768172,0.920231291671952,0.998554248376547,1
-0.947627724901533,-0.854339843162824,-0.893433560792005,-0.999073461778769,0.999707732009664,0.821861079044465,-0.999162817338801,0.520004077778744,0.938865813133238,0.998912347958529,1
-0.535055239979673,-0.668590386418364,-0.981529323307688,-0.999947344437707,0.999351638714732,0.753632684704625,-0.998618543607424,0.487285509634212,0.894226468020248,0.998591034966468,1
-0.734103957213686,-0.642752390830538,-0.983062296105779,-0.999860253114866,0.999555142301988,0.79777125084949,-0.998747159607696,0.515110993446263,0.909396723291623,0.998467062435299,1
-0.457870318724322,-0.583334089376614,-0.913550307106221,-0.997272906164822,0.999097116551844,0.727512896618248,-0.998285413012678,0.462040191483542,0.868977102838772,0.998305611201886,1
-0.779949757377063,-0.848749551231793,-0.932170693157966,-0.999692602403859,0.999617608866571,0.794735737898037,-0.999074598154278,0.506365918954308,0.92977206102417,0.998948380812106,1
-0.835433473443771,-0.82887866301844,-0.895413887148039,-0.999554592970163,0.999630168237817,0.802028973896309,-0.999064653123757,0.505829905336007,0.930013543784037,0.998879833967024,1
-0.880865159956293,-0.604729889687474,-0.930588680215734,-0.944058520086681,0.999592405847754,0.812738090711065,-0.998635838464146,0.528076941479849,0.916847767498847,0.998141335400577,1
-0.937639070200916,-0.863566296397762,-0.839298622949629,-0.983920072003174,0.99966794802777,0.811898036090728,-0.99912057557085,0.507606704524819,0.937194141689762,0.998889237536286,1
-0.684417128180324,0.261575612214382,-0.982726656627206,-0.973519446874083,0.999026723546085,0.8105369721826,-0.99495901533792,0.52538331974043,0.737206827383836,0.990722305805454,1
-0.935404034604579,-0.970647886463686,-0.897461470325637,-0.999921422939511,0.999726597128521,0.817060698847715,-0.999289502576121,0.517315221217231,0.946389206652454,0.999138757651229,1
-0.940996677765822,-0.874848592325305,-0.796723635420141,-0.971395023914266,0.99964161121249,0.805661594379736,-0.999097047793052,0.499220022528065,0.93685080463541,0.998876584276033,1
-0.857097367113399,-0.441196179417912,-0.941745020076549,-0.961243199426652,0.99954147146699,0.816582789677591,-0.998306953923961,0.528641051338209,0.896619236778513,0.997514587326664,1
-0.849742428057225,-0.497234017824438,-0.917378427924938,-0.981334529359247,0.999548632661389,0.813960941211467,-0.998468492749356,0.519690325809044,0.899932592918506,0.997812771437729,1
-0.814203558054734,-0.395539440388444,-0.943798033112945,-0.977270751680731,0.999498944524886,0.812503695535368,-0.998193520481832,0.522873532177482,0.885715729401774,0.997358816280087,1
-0.874505061360888,-0.676922619092415,-0.966407292233962,-0.978671016076699,0.999650177702865,0.81836158544906,-0.998863095040798,0.531119362016211,0.92370132113618,0.998481037864874,1
-0.948547365715873,-0.850777677004221,-0.682114978455174,-0.402939626456193,0.998945011406389,0.686404968174142,-0.99721249785065,0.522834449974186,0.948622708693426,0.99742397045114,1
-0.722751789998949,-0.896201622165056,0.0642603528701915,-0.928874570882604,0.997540109090737,0.604979575375993,-0.998283689025639,0.244585361740949,0.868827224857505,0.998462969689216,1
-0.456664254885276,-0.0261695730876448,-0.961791340442081,-0.687705151652619,0.997991671986241,0.692010873505834,-0.993403748233022,0.509714030569443,0.794839549869407,0.992592913100231,1
-0.942989388015533,-0.847882508108567,-0.86543011053525,-0.972902199711372,0.999676505094869,0.814552253874736,-0.999097725640244,0.515416891506318,0.937808699639195,0.998848787142924,1
-0.940375121214107,-0.747960691242077,-0.839721765802744,-0.858635728685723,0.999564486683146,0.79694729192285,-0.998695409019647,0.520524899165576,0.932703155155315,0.998359710598204,1
-0.827434126664156,-0.848764703485605,-0.940613746804202,-0.99965141412436,0.999656684906667,0.805024827371799,-0.999107718249536,0.514648544068346,0.933224988903901,0.998943284861305,1
-0.950688081977869,-0.92089558537026,-0.860011761446525,-0.996960672941567,0.999705971499876,0.816804553244735,-0.999225129774418,0.51199632206241,0.942519850658181,0.999029976057817,1
-0.858128259765294,-0.858949480234123,-0.892971134852923,-0.997124289740157,0.999651106526977,0.804892446872794,-0.99911315465611,0.508042032713016,0.933900551800795,0.998935656150675,1
-0.948921981716718,-0.921338846334147,-0.825798438863091,-0.996451932304441,0.999687352696583,0.812727235206601,-0.999210038104571,0.504028407940031,0.941113060716249,0.999017375085563,1
-0.811088423603017,-0.84119686753764,-0.847725101930981,-0.996625286743596,0.999581394714551,0.790782875858465,-0.999037356856426,0.491596307318669,0.927245186570022,0.998886396113762,1
-0.855357378350217,-0.903572763620985,-0.889959838925866,-0.999684485862923,0.999659793942944,0.803103769631188,-0.99916975957604,0.506026289178362,0.936979951154848,0.999027579787502,1
-0.838517346358184,-0.922934375624436,-0.954208327764124,-0.999981501276596,0.999688725830662,0.806568894779875,-0.999210788045055,0.517932030691488,0.940114523724444,0.99909016908287,1
-0.955472031877669,-0.909108188839659,-0.825443834901408,-0.996480451186188,0.999688497576168,0.814242678028045,-0.999199346814891,0.505034425521678,0.940590315656634,0.998992233286241,1
-0.456842931939449,-0.483510972388169,-0.993562798242939,-0.999556031701995,0.999153776230626,0.743201859350523,-0.998105824494585,0.48244208613249,0.860099416971671,0.998008363806249,1
-0.846962534460644,-0.845577245887722,-0.949231046132203,-0.997115137221197,0.999672373495493,0.80940683475359,-0.999115211834927,0.519440940783841,0.934662447619969,0.998933185318457,1
-0.539105674378701,-0.656402629921769,-0.969236564848888,-0.998028842463946,0.999335689365015,0.752972501798105,-0.998583807363532,0.485350536896624,0.892328384161245,0.998545289361811,1
-0.822673890848991,-0.861491094678396,-0.905613507763792,-0.994949806584273,0.999633109526876,0.799024958416238,-0.999097339086365,0.506280255286418,0.932526994222693,0.998949615127238,1
-0.860524276506353,-0.886003944897748,-0.871825779855264,-0.988321053545351,0.999642191834124,0.800829428513743,-0.99912528663996,0.503853138221496,0.93554487751479,0.998970276661605,1
-0.960718816080446,-0.956009864025596,-0.729630332743511,-0.992268519703462,0.999647484287538,0.802687704474924,-0.999210485012068,0.483172311512498,0.940506654703475,0.999039708731838,1
-0.912275361270179,-0.912245321252387,-0.841556566830029,-0.995890084560956,0.99967027395879,0.807763780602435,-0.999185335366353,0.502863855798173,0.939042466804119,0.999011310154337,1
-0.877493842213884,-0.913444306120281,-0.828312932687575,-0.995879819393636,0.999639217947733,0.799514022608335,-0.999161623765501,0.495062463895299,0.936531215861523,0.99901436856208,1
