"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
-0.949982322269353,-0.977309097811313,-0.97584169522579,0.425042319537393,-0.0931619941235973,0.880467094410213,-0.962579256429222,0.601435352475596,0.940002898928846,1
-0.933099221722041,0.304778787882815,-0.368535237806316,0.505855332111314,-0.494450476185096,0.242721168705445,-0.34706803890402,0.336867895756358,0.228885409142831,1
-0.993884288351919,-0.116066891969168,-0.4259500491358,0.606015902649722,-0.308687122338613,0.462612476743351,-0.691234651535412,0.411865309393376,0.617545976222073,1
-0.838528829267269,-0.996547395766867,-0.997409432932041,0.288196871265527,-0.149406851649419,0.893516702252298,-0.960265479904422,0.573658705363506,0.940544755625535,1
-0.367594081796341,-0.987921186550998,-0.995871259712458,-0.310599272683742,-0.385393795175969,0.919047610902553,-0.933049452018522,0.406819728173825,0.929086577742026,1
-0.724781606020369,-0.99198764405852,-0.995030266489882,0.147171677448755,-0.209747525146126,0.89977576270926,-0.954587511768693,0.536042211210219,0.937592571977762,1
-0.505310054529727,-0.98676230681169,-0.99320471071721,-0.138256247666357,-0.320656285975542,0.911545488840573,-0.941880309531219,0.458177809170594,0.93205778516109,1
-0.923714989468635,-0.9939415597691,-0.997944821150011,0.385988675068748,-0.106006529876696,0.887703331151693,-0.963578470366358,0.599702439948416,0.941895487368556,1
-0.796699747830926,-0.99679063058307,-0.996454665088458,0.237952783784385,-0.170801010370341,0.896057467626531,-0.958418161965398,0.560188821733453,0.939726045006749,1
-0.542823716328203,-0.989510083250599,-0.997065703341767,-0.0919581878474471,-0.302426556466328,0.9102392956893,-0.94467357642743,0.473185865524403,0.93335471739011,1
-0.931079728603055,-0.995366691532236,-0.998181974405283,0.394326928322029,-0.101483289728481,0.887408903349402,-0.963976988546092,0.602036449082846,0.942220959246517,1
-0.605471716107728,-0.987127549636312,-0.995635766934225,-0.00971511162531336,-0.272327124571444,0.906350604220196,-0.94793567231885,0.495009919639628,0.934375853855462,1
-0.798757107044413,-0.997802346287973,-0.998832241286974,0.239050469268036,-0.169993137473932,0.896369644807411,-0.958692207456607,0.561503139832394,0.939930116705801,1
0.29493296902266,-0.463770088157772,-0.795607957437402,-0.825479288319479,-0.742591864391983,0.877103306866401,-0.594846178808382,0.00226385869737356,0.729897531284096,1
-0.471432509099034,-0.978983756514028,-0.99195338879829,-0.182518557628728,-0.339888732236032,0.912486614531312,-0.938743624939215,0.444664971595697,0.930102555348812,1
-0.34271230194791,-0.967098531973939,-0.992458617041446,-0.342233783123437,-0.404424251671819,0.918114658784053,-0.928168257638353,0.394447400525039,0.925157462234218,1
0.2352162156691,-0.929243808915379,-0.985238683436958,-0.806816790092356,-0.637948570643364,0.939588688839806,-0.858070781222343,0.140306818811408,0.901617499716589,1
-0.930561788459731,-0.999482401168425,-0.999350702265812,0.393911227876847,-0.100110504375033,0.888099057784932,-0.964292376704615,0.602390562864707,0.942740191329188,1
-0.905485588283202,-0.999351709136419,-0.999458893140899,0.365713951756829,-0.113477779657104,0.88977115937822,-0.963309091261868,0.594898086706368,0.942241860273691,1
-0.873936986939789,-0.99827330385086,-0.998935834456851,0.3294983343438,-0.130472331957328,0.891642850861182,-0.961939987662539,0.585110712471848,0.941484580742246,1
-0.875125606915619,-0.996722854153404,-0.99743077848863,0.331537602071204,-0.130123575947263,0.89117120889262,-0.961813569079477,0.585023073472546,0.941291602574407,1
-0.680441969433778,-0.997848557408979,-0.99800397159934,0.0892215127188274,-0.230478328462969,0.903408653369247,-0.953065803077106,0.522302340174318,0.937500428095217,1
-0.98299570745993,-0.999864637008994,-0.999792169427588,0.450122768466143,-0.0722099587420644,0.884641180326063,-0.966295643698823,0.61787560698766,0.943790071830153,1
-0.964234598267,-0.999614923512687,-0.999530241835771,0.430424565685343,-0.0822303934493245,0.885860581973486,-0.965580539945635,0.612358494922804,0.943401422541857,1
-0.717848650505419,-0.995915161716183,-0.996576769543517,0.1381326792165,-0.211909631810889,0.900810030986495,-0.954672863602809,0.534388020694735,0.937998919134532,1
-0.926655834530466,-0.99926145358771,-0.999122221313216,0.389678584220939,-0.1022149160647,0.888301170471002,-0.964117747707214,0.601161781957443,0.942634825417935,1
