"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.999998545915091,-0.990871503028419,-0.999915581166924,-0.86021152932751,-0.762292661805588,0.980177707318955,-0.374650432022784,1
0.999999200678391,-0.205763501783502,-0.99988127489657,-0.893977005564504,-0.918016036677445,0.617797029259555,0.38846620435174,1
0.99999912935924,-0.686910831724648,-0.997994097466625,-0.874604662480168,-0.840756124308261,0.934175032221856,-0.0817116070693438,1
0.999378149156632,-0.998472043362655,-0.99858141725241,-0.859922454525687,-0.759762504805411,0.980770159970241,-0.381086105727538,1
0.999118641151217,-0.993505678840254,-0.995007717091785,-0.860683741002626,-0.760964913646373,0.980392344702458,-0.375650026403497,1
0.999498385598402,-0.996524872208064,-0.992447234315299,-0.861028574099562,-0.75986733501406,0.980633674092658,-0.377346056239135,1
0.992687816556453,-0.991473878171087,-0.977258898888194,-0.8622482838914,-0.759297936644902,0.980249292429829,-0.37013411288242,1
0.999886945219473,-0.997975923676427,-0.999733271741652,-0.859870177617885,-0.760076531980554,0.980731342241036,-0.380862584494226,1
0.998903976794444,-0.998610649224148,-0.992700732806181,-0.860759901569816,-0.759167316648803,0.980791579470432,-0.379449382697399,1
0.99951304054095,-0.994066514470131,-0.994588987132682,-0.860807880635144,-0.760806940728836,0.980438370013768,-0.375879438133658,1
0.999867037953126,-0.998269884091033,-0.999535752036587,-0.859883400203381,-0.75996664719581,0.980754266518157,-0.381062127707912,1
0.999462421124107,-0.993117398554608,-0.997064950492184,-0.860445777675345,-0.76129890433795,0.980358711711127,-0.375868771279078,1
0.999670543910835,-0.998979663878627,-0.995199168986712,-0.860504764461395,-0.759359391536276,0.980817120648494,-0.380338345267426,1
0.638921719271732,-0.661002340844983,-0.963420952881969,-0.793571550048806,-0.810252932778257,0.922933770193694,-0.175920618115815,1
0.631269643303909,-0.989115206258371,-0.581630194123595,-0.848143427385665,-0.669498553287841,0.979677530344513,-0.355368761388451,1
0.935266765416887,-0.982215671934274,-0.956360596290708,-0.853632159966681,-0.75306859512007,0.979349868396165,-0.373699649482225,1
0.509669665070615,-0.953317750906005,-0.822707402432484,-0.764421867721166,-0.689656581396176,0.975428760135951,-0.439911910844302,1
0.993309118841503,-0.999773439822031,-0.986358148956041,-0.860525698732127,-0.757561082606752,0.980875235311108,-0.380203967805416,1
0.993355530641019,-0.999677787222011,-0.975048475889173,-0.862345806748794,-0.756642332960138,0.980891762176381,-0.376424796940423,1
0.992139467719242,-0.999166680659315,-0.973950031849401,-0.862287729533751,-0.756553721666654,0.980851052752434,-0.376009319793944,1
0.998130770547823,-0.998748914674134,-0.992670684064256,-0.860592800812795,-0.759023811938201,0.98079966595558,-0.379809169467981,1
0.881482083530858,-0.998711233921934,-0.676082709000696,-0.884365675815247,-0.714542091410739,0.981073191542903,-0.312534882253884,1
0.999270330493512,-0.999949416905246,-0.997485052965791,-0.860003917623509,-0.759199515699352,0.980885060857563,-0.38205726686419,1
0.998528292114684,-0.999857814164145,-0.995469842533757,-0.860173856475854,-0.758964883123399,0.980879842778704,-0.381561330084179,1
0.983383843034066,-0.997708043388718,-0.928161400803269,-0.867675687610548,-0.751980530911644,0.980806616767416,-0.362540438880841,1
0.995906723274915,-0.999684165598827,-0.988701940568963,-0.86070901497314,-0.758117261266646,0.980872103655406,-0.38005312888808,1
0.97418913938158,-0.999774385223384,-0.822121618391567,-0.881235072418311,-0.74080545552019,0.981153910192042,-0.332026331159525,1
0.993288570724948,-0.896055717832893,-0.994774802439367,-0.864171025148455,-0.788719091515872,0.971078547079572,-0.28885351415749,1
0.991818118066559,-0.960793375169837,-0.994328860842985,-0.860822847351477,-0.769917352104829,0.977636202745653,-0.348711887148192,1
0.990102591561686,-0.923634874403062,-0.989644383436702,-0.862996182906511,-0.780199507463011,0.974079217990049,-0.313839061471446,1
0.999669159152008,-0.999933165769718,-0.998727489912338,-0.859890005327168,-0.759359175107193,0.980882539524862,-0.38231814251416,1
0.98557957728281,-0.941695676381709,-0.984804309220441,-0.861941296792023,-0.774048903430365,0.975869344201412,-0.330285507950177,1
0.953577023476283,-0.929821553281249,-0.9324012491453,-0.864056451163622,-0.769498190008142,0.974707741895882,-0.312309995866319,1
0.885711441844328,-0.947302730645341,-0.880166443573719,-0.857084974193998,-0.751178099670471,0.976264666159342,-0.333389459919376,1
0.990335593045901,-0.948189555214049,-0.993116657793168,-0.861311974098544,-0.773372617328738,0.976482742601934,-0.337411663929498,1
0.998262561049591,-0.973228090429446,-0.994373740612147,-0.861585448914449,-0.766984532288289,0.978740298135923,-0.357751906834791,1
0.980841388319022,0.325825481664054,-0.991685012924032,-0.910483986826061,-0.960934063454731,-0.336389994380992,0.739855489166402,1
0.351941381383926,-0.979209674172463,-0.953861655469741,-0.658824206803566,-0.667967075380264,0.976894378558366,-0.542464883072699,1
0.996128631255651,-0.289043562314811,-0.997061205702102,-0.890498621016484,-0.907574798819519,0.710858860746448,0.313432738865821,1
0.964745589822266,-0.947857081862219,-0.949863788445034,-0.862787546606019,-0.766873865052231,0.976458956667467,-0.33105046770904,1
0.936131467285793,-0.72483716907489,-0.949530701005529,-0.867426362344351,-0.823399516737166,0.942912739870222,-0.125624314332919,1
0.997178518356638,-0.999646535804324,-0.992702080054253,-0.860340324305172,-0.758626841066574,0.980865059997398,-0.380911124643025,1
0.964636411549135,-0.996133098526183,-0.956439258343234,-0.859371855387428,-0.752471904850808,0.98056296816795,-0.376496446091631,1
0.992604784503799,-0.996949877932274,-0.979916208603798,-0.861543724620319,-0.75780882955899,0.980669956308912,-0.375856066111893,1
0.988212028413678,-0.995231645309982,-0.984725698246347,-0.85991754923282,-0.758188935083598,0.980512031833571,-0.377328848723009,1
0.99070332968109,-0.993834213405812,-0.986317436704853,-0.860263685241987,-0.759073304514439,0.980408164777191,-0.375817292670593,1
0.993533368905533,-0.999653451808617,-0.994036495979656,-0.859341543324571,-0.758273218415691,0.980850735238696,-0.382518956196676,1
0.998908076100194,-0.999981531807049,-0.997673585085513,-0.859894178196235,-0.759159404727406,0.980885918017444,-0.38226260060291,1
0.952956216647834,-0.996251996982938,-0.877442913941669,-0.869294851934745,-0.744019422640511,0.980700523212591,-0.354408647278775,1
0.999976266003753,-0.999438742248282,-0.999871700059893,-0.859795529531817,-0.759646954891876,0.980843424462582,-0.382158520847157,1
0.99961433586046,-0.993541988955647,-0.99909155993785,-0.860131593016345,-0.761355870731808,0.980388098935348,-0.376853575918473,1
0.999793594969005,-0.997769378086437,-0.99942178439672,-0.859910463815728,-0.760102551047183,0.980715811530226,-0.380610589605017,1
0.999133590386565,-0.988926260017197,-0.998817867444779,-0.860297661860309,-0.762689346512811,0.980022809352924,-0.372857746576786,1
0.998279545654763,-0.98029094918895,-0.995891253636067,-0.861004661623343,-0.764974386936192,0.979326853399334,-0.364535372367937,1
0.991681266276331,-0.984837885949737,-0.990370584537828,-0.860259522087491,-0.762308609106729,0.979687220423079,-0.368893510368478,1
0.998067937194749,-0.991438481433524,-0.995502105665949,-0.860480271851012,-0.761509955070783,0.98022541800215,-0.37433149386782,1
0.997501734510835,-0.991991980532061,-0.99324424150975,-0.860694826172195,-0.761080644642456,0.980271950967418,-0.374264195921578,1
0.999544992420826,-0.99335179934227,-0.96430937253406,-0.865624998282833,-0.758499741570511,0.980447553376392,-0.365318155893406,1
0.996105611365741,-0.990058977325346,-0.987971258250884,-0.86133517094019,-0.761061268364263,0.980126009714041,-0.371287158610528,1
0.999983922253279,-0.783874007910151,-0.999943321266664,-0.869966269034154,-0.81879927114582,0.954963129203951,-0.179931584604666,1
