"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.999610450366503,0.900449595023118,-0.986480378773274,0.949060131721065,0.980830782925672,-0.995609585207653,0.880290787392428,0.993136001810478,1
0.953174150380933,0.987473063003767,-0.982744121946567,0.999324194786016,0.679567961562569,-0.983600747043218,0.773876393715598,0.987775334948682,1
0.943652651928313,0.999842594640843,-0.899758889974581,0.999325145400019,0.969588766763407,-0.994667282542108,0.863681002886988,0.991541394422613,1
0.99992387826746,0.385418025736153,-0.992809926635236,-0.716002391426184,0.983839586554037,-0.99896236730142,0.970765484081654,0.999351114722495,1
0.999940713373892,0.63101129402955,-0.91893273538145,-0.561436774801264,0.963583090181807,-0.998615835262587,0.968090957966215,0.999252518495607,1
0.99995501733287,0.774684881148256,-0.91708170355163,-0.42754607503107,0.969215127747979,-0.998450629611672,0.967203036399756,0.999190150325091,1
0.999719733489632,0.400629010950914,-0.943477689943569,-0.488556900044217,0.961810223914441,-0.998603382652405,0.959651205675516,0.998961811154902,1
0.999886037901596,0.853036929695392,-0.997643563155153,-0.334406737142082,0.974813455304832,-0.998405045720223,0.968332908264112,0.999207668334246,1
0.999981907618676,0.546215138031177,-0.971467047672061,-0.495467565929566,0.990862124496833,-0.998746927894949,0.966984792728307,0.99918120449934,1
0.999938716316952,0.683756689358609,-0.949800349323453,-0.414686178701763,0.961808209170958,-0.998439413902717,0.964795356153097,0.999117415699494,1
0.99983974904245,0.896116827779629,-0.998019889614614,0.0404960420892398,0.975117471266348,-0.997834558746719,0.954044218658214,0.99855601475365,1
0.999856193028658,0.500385563800666,-0.973621661660508,-0.459831713476024,0.948899463223512,-0.998486270499164,0.961255041339245,0.999026703088295,1
0.999979618030816,0.864583528229093,-0.970301101025723,-0.392325395632686,0.992108763085781,-0.9985588114707,0.97094314239822,0.999288139518946,1
0.976587602957874,-0.0317453313954448,-0.780975227896796,-0.830116419573758,0.28528250544992,-0.983296037183108,0.819609304435367,0.996625192531915,1
0.99934178804098,0.802687008971968,-0.355209117253365,-0.832235128323862,0.921850339705083,-0.998218058828171,0.963761698765115,0.99917567845496,1
0.997208123919486,0.852009575207389,-0.901753763521658,-0.795501578478711,0.854680619651678,-0.998114078015229,0.973108266630908,0.99950837704877,1
0.991134927144063,0.61107340869469,-0.752422571193167,-0.950683112381694,0.74838151758664,-0.997360091376535,0.961232132731844,0.999313891023293,1
0.999908405649964,0.686953367421441,-0.987778662889529,-0.947003995836007,0.996378890969999,-0.999127922023837,0.982279576117481,0.999681330908905,1
0.999886189326522,0.844899847072994,-0.981635007502232,-0.904997833367985,0.996327351224027,-0.999067064610522,0.983441022273231,0.999705094879948,1
0.999675116630472,0.864832708414876,-0.980636883286472,-0.850637523535559,0.991395233602073,-0.999001499474678,0.982486952434922,0.999679516057491,1
0.999534091961597,0.83054554236005,-0.981752834528455,-0.769572702397157,0.983037072937142,-0.998905852665125,0.980027283556687,0.999614029483985,1
0.999271249229289,0.695483724158281,-0.86051978879704,-0.952534264520294,0.989928630943927,-0.999051656883637,0.980285991334945,0.999632071245333,1
0.999962261631696,0.895304421916601,-0.997616066319316,-0.883370260361232,0.999012642499084,-0.999059006561253,0.983983132422441,0.999715612748574,1
0.999869676586893,0.890935988353107,-0.992298237171554,-0.915203791220581,0.997162409803036,-0.999074067321899,0.984348693713457,0.99972700783948,1
0.999159184140264,0.640043069652993,-0.928279452031515,-0.666692632621668,0.981500698144628,-0.998818860927474,0.972970133866205,0.999405265154953,1
0.999879882468854,0.71974955448591,-0.986846568444948,-0.886468135558409,0.994422626131078,-0.999071141788887,0.981437273546611,0.99965625855981,1
0.999815221388535,0.70319441815218,-0.945438693869604,-0.88273772522749,0.996990964279157,-0.999062905944528,0.980580339349406,0.999632211261421,1
0.983413685219724,0.451276339529237,-0.895827015166507,-0.620214017802859,0.557810750330911,-0.993214092328472,0.916813506637543,0.998342583323255,1
0.996488457194595,0.227618864788405,-0.919897488197408,-0.816112705461713,0.845347617126291,-0.998307707054348,0.957848382441125,0.999121581935826,1
0.962468971419428,0.840204613733156,-0.882770144962817,-0.724508843825226,0.788809328170077,-0.997294365139697,0.964434425151766,0.999318558473858,1
0.999996287025408,0.749324166154793,-0.997873321457175,-0.763836820676516,0.99884994762759,-0.998993509308148,0.97962811331308,0.999596274456746,1
0.994811729819118,0.186894784201331,-0.841423921740058,-0.74256973114652,0.743417824506421,-0.997202112272193,0.937832559662816,0.998651730100022,1
0.972494912898011,0.655033910976925,-0.735202313266288,-0.707680841747358,0.655353452054968,-0.995171503050823,0.938664298796963,0.998775279548558,1
0.985800899416872,0.740398725388871,-0.523284391347358,-0.88663925700147,0.810448689966378,-0.997522259987406,0.959895187521802,0.999194802142328,1
0.983589658198975,0.54258554494163,-0.872956695113937,-0.816451775104574,0.814455576506137,-0.997891323811693,0.962506675099163,0.999269622331018,1
0.996856698919448,0.71679003364292,-0.956171304232729,-0.0350216886657329,0.810601918486005,-0.99607493796629,0.929142688948619,0.997906749573175,1
0.892558090824698,-0.490416522167848,-0.879389018926777,-0.00239716605219886,-0.266936073203698,-0.747560854998852,-0.0764078272665607,0.945092056156825,1
0.862277104435285,0.519043099109439,-0.702183410515096,-8.43111943182873e-05,0.962754561558012,-0.997346276254236,0.912314035070013,0.996366379888192,1
0.833469285138274,0.243953238137029,-0.963028231608874,0.535517191555237,0.0522424597419254,-0.867669794997638,0.246375283002353,0.959743669787503,1
0.993255301537899,0.435173183855184,-0.840007548480521,-0.69146364817453,0.715753657905786,-0.996570931550153,0.941889006305223,0.998791431914067,1
0.954311529877793,0.186537979031547,-0.658054723411632,-0.673421937074738,0.241223814259206,-0.974587877895759,0.778338566215152,0.995404131121749,1
0.999938103651794,0.742503488471244,-0.9839125230414,-0.838087784552793,0.996199445753276,-0.999036010666639,0.980790087938591,0.999634655101627,1
0.999172916005182,0.494457344072294,-0.959448110425006,-0.837944668563959,0.956879707470885,-0.998909233529032,0.97429749367285,0.999486096850381,1
0.999858366848462,0.742555836296089,-0.934062015603113,-0.638174456351257,0.976826608634778,-0.998747817165963,0.974064602769842,0.999436181871933,1
0.999145359656149,0.325583692619378,-0.966160442784539,-0.834956934897844,0.962714236029827,-0.99897011460485,0.971255928184565,0.9993995552248,1
0.999674105515379,0.588796246477032,-0.946057840231638,-0.736202374543894,0.972920483527614,-0.998864460155835,0.973875805539206,0.999448990906472,1
0.999883680361595,0.550377813070514,-0.988007131224259,-0.936337840909597,0.995432823296511,-0.999140404462103,0.980095516560818,0.999627743825399,1
0.999994218865585,0.853927547506605,-0.998050226326387,-0.946949936164099,0.999588598037915,-0.999114993484717,0.984611172842927,0.999734734329022,1
0.999490017399279,0.452976622711228,-0.884079429675116,-0.798297106223522,0.979199685683063,-0.998943598779069,0.971932485085327,0.999396186563111,1
0.999968214411786,0.942166029413876,-0.998320873256453,-0.0127325632638529,0.992135392701965,-0.998046043978703,0.959562618545017,0.998776250904241,1
0.999848737044564,0.815714708716011,-0.98480987987228,-0.450315083970815,0.945724451777,-0.998365435129835,0.969133514123706,0.999282618832777,1
0.99987185427527,0.807611216493713,-0.98944250617254,-0.257607292327782,0.979767863620949,-0.99834644679977,0.964531924819307,0.999052662173951,1
0.999717424718918,0.688161294021526,-0.977247602733501,-0.488178533812908,0.935489368227556,-0.99838145504001,0.966487343841016,0.999216947323145,1
0.999649562626137,0.732140330293674,-0.93912842527676,-0.17640746885266,0.894064472501445,-0.997478936516407,0.94887372834699,0.998567035538879,1
0.999267115334406,0.388855382538308,-0.933847881499306,-0.761732852600754,0.892923582154903,-0.998510086178394,0.96466137868444,0.999255872789264,1
0.999835166305761,0.640908801299161,-0.926763376647287,-0.755009758617732,0.945477026774186,-0.998725325419781,0.973493506023226,0.999458232015171,1
0.999822291087604,0.658807102213269,-0.951702022109876,-0.563798904926255,0.95078518905577,-0.998559021337396,0.968809852611942,0.999288430449978,1
0.99994199374658,0.948536299608642,0.281242865019248,-0.593419026662464,0.964308345205374,-0.997484322855817,0.935674427681959,0.997879428455084,1
0.999747372412265,0.919111495153059,-0.142617242696247,-0.723204490620565,0.962699295573275,-0.998139247187129,0.959251899957158,0.99893645941745,1
0.999809646223355,0.593199472576755,-0.949546138198926,0.230620851564322,0.594723052782724,-0.988649195753001,0.841068509177226,0.994682532251411,1
0.999911836581058,0.772191011424504,-0.750312465969519,-0.47678479236648,0.97039229705135,-0.998397212943434,0.964399199807346,0.999093588795767,1
0.998885492184159,0.436294135559094,-0.706951808375167,-0.553297387499949,0.809696891718166,-0.997229900947634,0.938828709872763,0.99847948265446,1
0.999887285798825,0.769555965547142,-0.697049631914435,-0.748624204890478,0.986904330016506,-0.998763162503542,0.973217404508529,0.999409429256888,1
0.999972452678522,0.850574219854992,-0.657159495643183,-0.861109082509486,0.99236544684755,-0.998855223289756,0.977229222065179,0.999533488852145,1
0.999878970414419,0.737465742134279,-0.624262656515893,-0.723560729928205,0.982390565033608,-0.998678434486052,0.96979119475863,0.999301298806599,1
0.998870646290244,0.493185148268331,-0.692840436213264,-0.256187377614565,0.939156696393046,-0.997887656112934,0.937822766228044,0.998029456397455,1
0.99973952249375,0.624993116000022,-0.815363668198703,-0.505395358792524,0.92908885838207,-0.998253677976251,0.960125815688565,0.999010077876195,1
0.562036397276382,-0.172556753450903,-0.313337304646239,0.595035913501114,-0.431934431357329,-0.0850086034126132,-0.707925316419273,0.578504188962669,1
0.980043040554461,0.146552210174169,-0.741110916646239,-0.295173953323302,0.633290248850484,-0.99342290129038,0.858908419251916,0.995817136704163,1
0.897861736362737,-0.0688540042397097,-0.763947843409719,-0.639926137161601,0.448438809612525,-0.989229533141409,0.821535863925808,0.99562281858354,1
0.943867691101239,0.323015986656434,-0.728700919907236,-0.249404723469111,0.14827613392243,-0.948556524091463,0.654099580013454,0.990947484844152,1
0.962861820521392,0.579033375628454,-0.923715410525231,-0.414902614275288,0.52961616474531,-0.990776212636242,0.900270323904577,0.997816034618377,1
0.999838282954227,0.831026583353363,-0.392111037675882,-0.573694856485183,0.969209320885196,-0.998215419473978,0.958826694595846,0.998893634054955,1
