"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","label"
0.999998791545032,-0.990727041188533,-0.992529393510939,0.854191539861086,1
0.999999992073507,-0.501423597090372,-0.95368422371377,0.320555784825507,1
0.999999999758235,-0.718969158050459,-0.979331906828675,0.63504866836878,1
0.986541748012988,-0.996386161372152,-0.992611189122151,0.858331160271147,1
0.981631195327526,-0.985637073540497,-0.992278072518568,0.853264684171166,1
0.994686575305892,-0.990923817315677,-0.992504672941545,0.854789165507555,1
0.854919824052827,-0.980656704417031,-0.99133624266236,0.862312745589079,1
0.999202390945373,-0.995736500085519,-0.992664164006429,0.85684308374228,1
0.986908607670456,-0.995746607947891,-0.992595490507518,0.857974163682534,1
0.988788041384996,-0.987050441428765,-0.992360655405801,0.853329392185838,1
0.998459278151525,-0.996521067711702,-0.992681607549964,0.857310991035743,1
0.988990051602944,-0.986362929997739,-0.992342087420663,0.852951239722155,1
0.994752012456803,-0.997103371070471,-0.992676961214702,0.85794564438781,1
-0.25154915946013,-0.525522456636453,-0.893379735671127,0.67031507847888,1
0.0541335605004052,-0.970668567849853,-0.983481055635512,0.915426824250156,1
0.305076833687796,-0.96325499952256,-0.985958468778577,0.897464409639057,1
-0.795885371813661,-0.898311231543714,-0.958979724864407,0.937269664290977,1
0.887501907930168,-0.999128128910225,-0.992114443678124,0.868387004123728,1
0.892242010222283,-0.998768109571534,-0.992132204053505,0.867812840801886,1
0.911066391461964,-0.997197737116757,-0.992198225519488,0.865441880825401,1
0.984931454878627,-0.996424055453448,-0.992603181584467,0.858496819629598,1
0.0230413046884532,-0.994684961568153,-0.984539746603883,0.924171632707045,1
0.988537009079236,-0.999804497564265,-0.992716497694863,0.859869119647462,1
0.982999246092644,-0.999477112920367,-0.992676738991207,0.860204067316565,1
0.899735941195241,-0.99332652298247,-0.992015479550435,0.864557539785386,1
0.948486338894578,-0.998905294443008,-0.992465691387527,0.862996126293048,1
0.646251963325379,-0.998994584492702,-0.99052164562925,0.887420144111659,1
0.984283020712009,-0.839292062560225,-0.986659668210784,0.755745667703702,1
0.961555776072879,-0.926877018905752,-0.990224931615599,0.821753169931302,1
0.987620385648809,-0.858447869945323,-0.987614522855626,0.770612391258169,1
0.993314154472081,-0.999736875003216,-0.992741086911959,0.859404036305105,1
0.950926291362264,-0.889478454128283,-0.988662397728605,0.798363942806741,1
0.926793112862154,-0.851787997663768,-0.98670180497212,0.773942410072822,1
0.5926171853802,-0.877362673404539,-0.984429984604858,0.832041244323506,1
0.98022435315849,-0.904585030783189,-0.989522381960009,0.805102292655137,1
0.994138454449434,-0.951109892201703,-0.991292805903467,0.832871758781347,1
0.956422645342445,0.332446015900293,-0.275601327412606,-0.849185903495095,1
0.535187815884702,-0.970585127993573,-0.988527890622994,0.883944673968102,1
0.996697951599275,-0.270379207221835,-0.892550127458687,-0.109625061794267,1
0.880752254734398,-0.88921338318438,-0.98802995821199,0.806816944663639,1
0.862357350356352,-0.572051150212657,-0.960437857922298,0.474164624233303,1
0.943639319891888,-0.998871278253229,-0.992436885090871,0.863406700451283,1
0.59864036079388,-0.989151662874853,-0.989802781732465,0.886902999951606,1
0.940647450511498,-0.992058423837308,-0.992223246350339,0.860309546039704,1
0.891887651117362,-0.987604128492197,-0.991793259997669,0.862454089043125,1
0.868137760753801,-0.985667321535659,-0.991582685450202,0.863601196732123,1
0.887698339314269,-0.998880458856778,-0.99210828783721,0.868253337819192,1
0.971507061302427,-0.99991486832205,-0.992624544084532,0.861450849047334,1
0.323991335229912,-0.988843730152577,-0.987423063884655,0.905438258898759,1
0.999673416287924,-0.998881563847702,-0.992752893344073,0.858396640139043,1
0.992705892824466,-0.988368381614986,-0.992420993131191,0.853648441921219,1
0.997850826924187,-0.995751042994258,-0.992657015654475,0.856974686433641,1
0.983210250240224,-0.981866442630079,-0.992177384799448,0.851133924130239,1
0.977194553498046,-0.967649844454153,-0.99171072673484,0.844036660011174,1
0.862500986664405,-0.970154866679964,-0.991039817890286,0.856355784400716,1
0.955421773095802,-0.982466231536382,-0.992028209230597,0.854072226236454,1
0.953765119717686,-0.983484935112311,-0.992048621637285,0.85475478753674,1
0.997221742868308,-0.980839736006686,-0.992230445648524,0.849244715172191,1
0.959660166557264,-0.979361967637972,-0.991960733084587,0.852050775327848,1
0.999636441833788,-0.815488241868067,-0.985585412547468,0.733018438587018,1
0.992902581354455,-0.986573127885093,-0.992370875228627,0.852692312727778,1
0.947617504392248,-0.917545250445407,-0.989768981655464,0.81745598196599,1
0.952387899957223,-0.992714143895707,-0.99231135893687,0.859579823849788,1
0.952506028156081,-0.995318031562066,-0.992386845533429,0.86086874594216,1
0.89954510694374,-0.980913831810676,-0.991633443502688,0.858432669873426,1
0.921151612570925,-0.963490882930758,-0.99121368554687,0.847283112278966,1
0.976916342648092,-0.971054195045449,-0.99181424287242,0.84593300858913,1
0.304665701065603,0.683336281935863,0.556160870337415,-0.935578615434118,1
-0.101390991571939,-0.443174395736245,-0.871812583670785,0.537993493477078,1
-0.70664505525753,-0.189364934753894,-0.558824049412146,0.312628222274474,1
-0.15778191819307,-0.12359449794868,-0.614920860605466,0.00741339869072533,1
0.910361491730295,-0.797062243485958,-0.983475951078199,0.730931424844406,1
0.764964123465215,-0.985673263802135,-0.990895845385756,0.87239831660572,1
-0.751673506367683,0.971836828169426,0.917718537439906,-0.955358246477062,1
0.974671817282161,-0.998856628714194,-0.992612989601222,0.860642571323402,1
-0.733197311152299,0.82880330995419,0.861147527038476,-0.924866771682245,1
-0.348082782182033,-0.456533573715199,-0.854215713428407,0.612102655288395,1
-0.810175743116256,0.197976237307964,0.137490752992251,-0.366367302508114,1
-0.765354743653861,0.769606584892076,0.833194309143585,-0.904591908724645,1
-0.232810310509645,0.700010152173493,0.698287368886731,-0.913372121716757,1
-0.607767769903527,0.00849719138674354,-0.287658006020193,-0.0902745106747487,1
-0.50688037404139,0.736066555505174,0.776530271135862,-0.909034030511779,1
-0.675227145453332,0.915679849577682,0.893566459711122,-0.947676683054273,1
0.845890124469423,-0.996505043169604,-0.991780281983766,0.870668765315387,1
0.779568070933487,-0.996044455340856,-0.991340043166129,0.875902236713333,1
0.559866299701128,-0.99900422301721,-0.989878766800418,0.893605654968777,1
0.392819802405914,-0.997761614069135,-0.988455617214891,0.90422662644711,1
0.735521566987052,-0.999481495734486,-0.99115980371309,0.880887742435061,1
-0.481952790313782,-0.996403742458874,-0.977489849665811,0.946266724422156,1
-0.715590147272451,-0.994880018563696,-0.972998425948407,0.95383703338062,1
