"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.956517853258274,0.973725367778636,0.884884793339157,-0.980863769226017,0.666471084520103,-0.00585596828797041,-0.916079792093958,-0.315757734962846,-0.88647706194914,1
0.980993460691758,0.999679687572724,-0.246408440165911,0.329553193048538,0.55365701437297,-0.284864007494164,-0.786516153799653,-0.0912731232826247,-0.165710815968281,1
0.999846219109158,0.999999572834592,-0.40049331443053,-0.353417360116247,0.862204400729055,-0.0347626744178082,-0.883084173349642,0.0223959838647646,-0.560078371415997,1
0.838701790769231,-0.548369867623149,0.980027592589437,-0.999623011857497,0.814518922622753,-0.0585677830688964,-0.618005075429046,-0.342555949399203,-0.616361894405683,1
0.69169012936546,-0.667995318759486,0.976235775275377,-0.99811101068993,0.860734801203927,0.00969726402933135,-0.527562140248785,-0.310782309540556,-0.558067040744605,1
0.80392373650795,-0.484064502053745,0.98469713668595,-0.998803606017235,0.819174240535504,-0.0371654842098843,-0.627441450070908,-0.335138619784209,-0.630147880742451,1
0.543469810656032,-0.747524214862924,0.967199158475683,-0.997828498747012,0.895835348137869,0.0825436368559801,-0.440415591200352,-0.275580356682544,-0.506949222444601,1
0.927760307722051,0.0320093904404326,0.959262202370777,-0.999392322940468,0.746877261757794,-0.0615236341644771,-0.788329890001751,-0.346089270338314,-0.761370330008846,1
0.846994032563474,-0.694037820212972,0.995406701156361,-0.999538609388648,0.817188181486772,-0.0754348075736357,-0.571415006451344,-0.35137813353964,-0.577010966359053,1
0.722416411121801,-0.6195071347327,0.967920970342166,-0.998950266669642,0.852988818291967,-0.00126179398861326,-0.55659520315759,-0.314324490230637,-0.576663455707858,1
0.903856286857569,0.0128841820968968,0.956645809466954,-0.999056020010372,0.758517023897727,-0.0501246574313148,-0.779970395557886,-0.340409242950096,-0.755026775550731,1
0.697423486386479,-0.606204642732705,0.95212746510588,-0.998736916990381,0.861615226175462,0.0152135376100149,-0.553369111928524,-0.303746105969254,-0.574257941795479,1
0.900371719908386,-0.234640199847066,0.98529869082928,-0.999612136009092,0.770038005221065,-0.0698731112906579,-0.723130762622728,-0.352197654951288,-0.705403145008519,1
-0.164254115927404,-0.775926340550788,0.734991787556967,-0.882178410739731,0.974868211990852,0.419137830924837,-0.0691323111251967,-0.0412697134420006,-0.241206556567954,1
0.742520007794447,0.0958316372587642,0.854624459438198,-0.994030175279571,0.833798541975235,0.0546551426956348,-0.766605208984877,-0.272401753774008,-0.743065467731687,1
0.651432429617637,-0.0497614531940247,0.692547472340512,-0.993692404691007,0.894381683644649,0.118419727409598,-0.716757696993287,-0.203433742816164,-0.679566006466777,1
0.281922243821729,-0.502200568252904,0.469068057600723,-0.990927680278606,0.966893051578039,0.306182303311766,-0.458945034116981,-0.0494951995157378,-0.446236632500212,1
0.949645522055458,0.131217104598488,0.969191569373867,-0.99996102245002,0.725644647164644,-0.0675037418450226,-0.810610318528582,-0.351992094367381,-0.782886085983009,1
0.94121484127461,0.311912343506016,0.951871654333926,-0.999932571777337,0.71937496752955,-0.0478578270094725,-0.839376827204577,-0.341977191901581,-0.810812380723871,1
0.921409329548444,0.386934119691781,0.899302269369336,-0.999805248234924,0.741064940762896,-0.0236959237331942,-0.848576046472941,-0.320875066778583,-0.816357499221436,1
0.91762991786828,0.35209188275536,0.888262612264939,-0.999457236422602,0.749482216889888,-0.0224128598117246,-0.843054387044556,-0.317419807050156,-0.809597529983946,1
0.838870451420072,0.0171621815696993,0.871817961684065,-0.999751718595945,0.807723966840345,-0.00167034466014604,-0.770109758922224,-0.300663357059875,-0.740168227226608,1
0.983835442354619,0.674353319667681,0.976252821768252,-0.999984905549035,0.651704348334491,-0.0491068256002243,-0.890876471469331,-0.35208592344541,-0.864644800729971,1
0.97452162813198,0.64709195615131,0.943304196615632,-0.999953025142522,0.674540762135453,-0.0406725147607125,-0.887355595686748,-0.340988347763218,-0.858693459330852,1
0.830535498583494,0.213870777838181,0.872836159145264,-0.99907785047089,0.796312151807559,0.0158062222809533,-0.806811473519481,-0.295567995992982,-0.777539002716033,1
0.941885365631169,0.196287175161587,0.963905872447252,-0.999919847366239,0.725014073508595,-0.0581544109389132,-0.820681985795861,-0.347631234136333,-0.793037817768356,1
0.911545215345401,0.130028530985622,0.959484669669901,-0.999889555524623,0.74497972390614,-0.0462415566058494,-0.80402080632047,-0.340808525816109,-0.778422681176011,1
0.446179530010301,-0.0732139744337195,0.320436235629577,-0.959030667200372,0.957042146482412,0.267255685276119,-0.660206316628314,-0.0365419709352943,-0.572242202515636,1
0.566440509186263,-0.345423760040628,0.727890841497106,-0.991275192434265,0.912951966630272,0.135238132474281,-0.606206612195109,-0.199991121665961,-0.592429486733359,1
0.750495455917307,0.677152613248437,-0.178761990486202,-0.976526682387697,0.957986572841038,0.251259546659353,-0.87833667369686,0.0676461856044418,-0.737608927789106,1
0.968296142186825,-0.373199284127555,0.998147113406853,-0.999976732744873,0.751508536684246,-0.116351546597247,-0.704176499018678,-0.373007497778632,-0.681964557917504,1
0.447996788803449,-0.458865098602475,0.705856528681933,-0.986005138357732,0.933657120111776,0.189364956659015,-0.525979428223789,-0.166991859149424,-0.532688521339288,1
0.543180733306544,0.149048824093139,0.205084034080209,-0.977783008111226,0.955472517080888,0.258637821983802,-0.749242440772904,-0.0167069994279481,-0.639855795556838,1
0.556166451132017,0.0696977566267134,0.251696534238994,-0.987942270829382,0.953122376708259,0.2432783356392,-0.734539238233336,-0.0358211605291998,-0.631478369554515,1
0.662349792421963,0.287808111026924,0.253161389239728,-0.983260004493609,0.938229051836938,0.203266809878652,-0.801070938406508,-0.0590049988452561,-0.698376574305658,1
0.635639431935398,-0.174550298509073,0.717117213587577,-0.984655806677859,0.896433229334122,0.110836359754798,-0.67675414686286,-0.210600684041171,-0.645357728369443,1
-0.514557352735324,-0.726112877824513,-0.278125173289743,-0.503112806416978,0.995121242175636,0.582882828444432,0.188787855294081,0.329709026249513,0.334956917451616,1
0.904833520339445,0.396009509567579,0.994694228516751,-0.958057994108493,0.692255245847048,-0.0451414409994053,-0.840576586506585,-0.348536362915445,-0.814558317287147,1
0.00302054389008055,0.028760395631871,-0.562777450504502,-0.661485417220927,0.99213310783615,0.502935630633272,-0.495466410521991,0.324800944232302,-0.152402248456307,1
0.449529834902074,-0.398271612491659,0.645531807280244,-0.987924166528573,0.938409855232836,0.202940467609615,-0.551836673563183,-0.146681924380765,-0.542589258226568,1
0.0487472386697136,-0.37367529542076,0.128348378818853,-0.914575716129141,0.985015766764386,0.443215450385064,-0.407249994431623,0.115256228332858,-0.330822280140959,1
0.910186387829659,0.035474662725668,0.977951530380209,-0.999866787101047,0.746840691088539,-0.0551135624588688,-0.785372823951686,-0.347511617808303,-0.762607110575203,1
0.669691307379778,-0.450821636525579,0.912547556398085,-0.998950867392209,0.868548978022288,0.0469881271190336,-0.599421820947251,-0.282672127911211,-0.610074435483084,1
0.799695914299082,-0.128560452557996,0.955606798815245,-0.998522997677296,0.805185121910618,-0.0057408386890434,-0.726121654546759,-0.319385834923994,-0.714449790735596,1
0.72371839233126,-0.382165654681303,0.909223433627073,-0.998726593470167,0.853347699297719,0.0241170149900318,-0.637855093095782,-0.292863538874784,-0.635938542348131,1
0.686539612190875,-0.323044289386486,0.928900859520076,-0.998403858515168,0.854737152723485,0.044110110721149,-0.644277178457226,-0.289203577828613,-0.64995462861798,1
0.918644473917745,0.0229195520732418,0.974512757619549,-0.999904496640215,0.745853452763865,-0.0597760697922325,-0.784569148180306,-0.348598183718722,-0.760598648121056,1
0.987444313546558,0.380724969279821,0.995513506769938,-0.999995499947409,0.67281547568216,-0.0743225839732415,-0.855148001675979,-0.363472158738439,-0.828218200753727,1
0.53715052901581,-0.543308471697686,0.924308420608589,-0.998542018015477,0.896271941516883,0.107081975608004,-0.521225938905148,-0.257189858435373,-0.565174416673169,1
0.952241288759991,0.460084535028981,0.963057151161243,-0.999665078801788,0.695447732116499,-0.0453526345267723,-0.861816058860479,-0.345084938558424,-0.834426261775973,1
0.796950559555782,-0.307620796749426,0.939374294002296,-0.998230943621224,0.82214733883901,-0.0140430589275768,-0.679042720128442,-0.317196233938833,-0.669028132979198,1
0.864920653170021,0.0929512552704529,0.949386345735858,-0.998643302093816,0.768870737959745,-0.0233276649735312,-0.788584636910058,-0.328246907977969,-0.76602070509544,1
0.704685356566036,-0.396773760707909,0.929700550354832,-0.996886409658413,0.853702467429563,0.0289403082827896,-0.626459746895011,-0.295081288910978,-0.631809130372754,1
0.626979292115262,-0.492669061364705,0.938577259522375,-0.992483266481848,0.873189913262121,0.059652513750006,-0.568331718117751,-0.282043491087652,-0.59314604673492,1
0.576486737355694,-0.648751148804384,0.932990575204117,-0.996925141497492,0.891620254562542,0.0775893147626788,-0.494285285791543,-0.271111943101285,-0.53821468916328,1
0.677291939517413,-0.535856899892774,0.937846961491054,-0.997861660526225,0.865531679709836,0.0325932883078764,-0.571721145909008,-0.29368568205151,-0.589835996382631,1
0.71114969330582,-0.526997418552027,0.957450899619118,-0.998181631672688,0.853035089503114,0.0124450724333572,-0.585248534730102,-0.307076111013189,-0.600664826394588,1
0.842606110196207,0.12128960554533,0.983903686442923,-0.992571735768729,0.760906059820262,-0.0176806087375831,-0.788159241444399,-0.333399145671532,-0.771190109478371,1
0.878006431292883,-0.180966434971699,0.996573170626311,-0.991543591169592,0.767382804070865,-0.0593279701421601,-0.728990243769288,-0.350299572163601,-0.713725457640328,1
0.307626892572249,-0.605728270487778,0.883526981879151,-0.940018723477679,0.929457253009551,0.205660908500641,-0.386893895030433,-0.196638030923528,-0.468485470005111,1
