"DF.L1.C1","DF.L2.C1","DF.L2.C2","label"
0.989658749261977,-0.931347630942461,-0.54813630137579,1
0.246405895546227,-0.0782212890151104,-0.721636070648679,1
0.848960672216536,-0.878111233437208,-0.586044978875981,1
0.996998052503568,-0.933399324282947,-0.546092933111705,1
0.989108300505755,-0.931191319441318,-0.548289291385808,1
0.992033796920588,-0.932018157430198,-0.547475767388805,1
0.984719977873895,-0.929932830914013,-0.549507655760577,1
0.995974340856647,-0.933116740307563,-0.546378340557986,1
0.997419523336703,-0.933515331212422,-0.54597539156935,1
0.989629099492837,-0.9313392200005,-0.548144543075025,1
0.996151249534331,-0.9331656565361,-0.546329028064794,1
0.987262970684073,-0.930664791493126,-0.548801908917252,1
0.998314374938416,-0.933760986354257,-0.545725760352317,1
0.672179090840917,-0.757046168051428,-0.630271374028491,1
0.983091485484672,-0.929460189543186,-0.549959193460714,1
0.977776372340541,-0.927896106590138,-0.551430697586889,1
0.957239743697214,-0.921533457862566,-0.557084142875348,1
0.999546560675718,-0.934097812519944,-0.545381866542402,1
0.999444032377749,-0.934069848945804,-0.545410488429726,1
0.998663280613402,-0.933856530414799,-0.545628402037437,1
0.997527935839624,-0.933545139440221,-0.545945153562732,1
0.997930227286125,-0.933655637499029,-0.545832935517604,1
0.999914940139083,-0.934198189858872,-0.545279018921627,1
0.999724225901079,-0.934146241820139,-0.545332266354523,1
0.992885787914696,-0.932257149335284,-0.5472386503351,1
0.999159623488319,-0.933992219244244,-0.545489877600597,1
0.999367094354725,-0.934048857338008,-0.545431965678657,1
0.79185174133712,-0.846954928542826,-0.600745852497493,1
0.939213970639819,-0.915507868152411,-0.562004220282407,1
0.930431067314069,-0.912413985897267,-0.564387193148368,1
0.999845451923906,-0.934179266772641,-0.54529842054735,1
0.879387073889371,-0.892187823030181,-0.578050914611104,1
0.868304496486712,-0.887247484354869,-0.580975716847455,1
0.945950090435517,-0.917809679421667,-0.560170233120952,1
0.920878496118434,-0.908926347123595,-0.566968355399589,1
0.93195044898539,-0.912956833088669,-0.563975625402438,1
-0.21270198782426,0.71814829746428,-0.798144964867385,1
0.946866447224882,-0.918118133981836,-0.559920318661671,1
0.225031228684446,-0.0326419337810957,-0.725681560953859,1
0.901856356616637,-0.901583867254611,-0.572075232488625,1
0.553369843123185,-0.62616613996748,-0.657885275475732,1
0.999251688468545,-0.934017358135048,-0.54546417988854,1
0.990836395295962,-0.931680898985145,-0.547808866901604,1
0.994304814892622,-0.932653401837513,-0.546843526807767,1
0.990871951042971,-0.931690936778284,-0.54779897831676,1
0.992143892260229,-0.932049085970255,-0.547445131771369,1
0.99927223572598,-0.934022967423616,-0.545458444478702,1
0.999968679540706,-0.934212820611907,-0.545264014080982,1
0.99162337903736,-0.931902741029127,-0.547589959157347,1
0.998868455844042,-0.93391265327877,-0.54557114325378,1
0.990473672650504,-0.931578416914255,-0.547909736746703,1
0.99511028121765,-0.932877325957749,-0.546619138839422,1
0.984492814947903,-0.929867084482854,-0.549570661288681,1
0.970568863673171,-0.925721739500117,-0.553420647711472,1
0.973961489652815,-0.926752973273584,-0.552484748317192,1
0.987265704601298,-0.930665574427541,-0.548801149762435,1
0.987405997641047,-0.930705739862789,-0.548762191941109,1
0.990183741153025,-0.931496394318792,-0.547990352584651,1
0.988112915432954,-0.930907787024857,-0.548565852444441,1
0.880866493685227,-0.8928316647313,-0.577659351614481,1
0.989558649253691,-0.931319230938711,-0.548164125589145,1
0.924319210859541,-0.910197531407728,-0.56603993080355,1
0.996305306725156,-0.933208226065657,-0.546286082234632,1
0.998475513510482,-0.933805128968785,-0.545680798225747,1
0.992498472809323,-0.932148604286245,-0.547346454641738,1
0.965849727564121,-0.924264058334538,-0.554720161369972,1
0.977777660480445,-0.927896489667025,-0.551430341376412,1
-0.614915078614113,0.94297965749295,-0.849207253546883,1
0.751167462464768,-0.820466354247012,-0.610977490231412,1
0.600499718867356,-0.683637582952258,-0.647132100934571,1
0.456399162485561,-0.483567630588698,-0.679189549740469,1
0.797808031577243,-0.850518192226775,-0.599231083535363,1
0.992219787993787,-0.932070399078117,-0.547424011833505,1
-0.982610134996662,0.987902375344533,-0.885223928735874,1
0.999423133504517,-0.934064147579853,-0.545416322420989,1
-0.80350599541852,0.97414772765512,-0.868818772690404,1
0.64166704954765,-0.727776247638827,-0.637523555598031,1
0.0584395061670192,0.312888636786029,-0.755540140559519,1
-0.808656629734108,0.974704101167764,-0.86931962425183,1
-0.809977436039313,0.974844860540745,-0.869447773639703,1
0.255227668008755,-0.0969487961261228,-0.719951884946738,1
-0.544739244144515,0.923771588206767,-0.8412451504333,1
-0.928955751377214,0.984804181192872,-0.88052272789486,1
0.99778669783002,-0.933616234398851,-0.545872974894942,1
0.997785844041042,-0.933615999940808,-0.545873213062838,1
0.999556656382809,-0.934100565404045,-0.54537904814739,1
0.998617878961331,-0.933844105198529,-0.545641071705897,1
0.999721982231823,-0.934145630438572,-0.545332892760995,1
0.998207642489267,-0.933731732209291,-0.545755539933208,1
0.99666372944607,-0.933307165194906,-0.546186155229444,1
0.951775044934199,-0.919751634467548,-0.558579880511144,1
0.998688052022829,-0.9338633087358,-0.545621489286351,1
0.999289969662432,-0.934027808320676,-0.545453494317454,1
0.983986896433431,-0.929720445754477,-0.549710959536598,1
0.986218540011741,-0.930365064866369,-0.54909186045807,1
0.997349227412525,-0.933495996312466,-0.54599499748338,1
0.95205108383059,-0.919842562403468,-0.558504413059904,1
0.995440807309559,-0.932969005938644,-0.546527037681126,1
0.924709048120006,-0.910340487258633,-0.565934648439324,1
0.97047693600644,-0.925693603507159,-0.553445987720985,1
0.994125008105095,-0.932603316198418,-0.546893606919455,1
0.990946224769103,-0.931711900509071,-0.547778321189205,1
0.994800119381067,-0.932791184456848,-0.54670555346788,1
0.988596218224189,-0.931045594779061,-0.548431584994306,1
0.985742283012522,-0.930227976246197,-0.549224033562261,1
0.994834108271298,-0.93280062942264,-0.546696084343139,1
0.866779217768409,-0.886551108622095,-0.581377084395776,1
0.987662884785129,-0.930779227668534,-0.548690851051744,1
0.876935569382878,-0.891112895085485,-0.578699176877686,1
0.921859494028388,-0.909290516483963,-0.566703794586327,1
0.944423533413006,-0.917293354528303,-0.56058633879887,1
0.990057875068582,-0.931460756864468,-0.548025346648193,1
0.978785352417259,-0.928195565304865,-0.551151621820378,1
0.984131590316038,-0.92976241491346,-0.549670837074028,1
0.966982806511797,-0.924616539382008,-0.554408390533992,1
0.932528529176938,-0.913162526003694,-0.563818962309196,1
