"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","label"
0.905963113866031,-0.982218651769598,-0.998576244020243,0.944079409891512,0.515722247639881,-0.997683752562852,1
0.716760917640942,0.0919973256138934,-0.999840846416216,0.567455779429399,0.912281928089957,-0.975766807747398,1
0.806116120804355,0.0812126662763303,-0.99998777918686,0.873015776475518,0.924438257062209,-0.996919940030102,1
0.956914082863663,-0.998497745974492,-0.952564473702565,0.986379080104419,-0.255310417902512,-0.999319123087766,1
0.916889808775597,-0.989149857040239,-0.908828910448073,0.993449162377631,-0.312572134952346,-0.993571238533885,1
0.888746888227181,-0.994945326848557,-0.956006772563124,0.997138940724199,-0.513281651877783,-0.99625110666864,1
0.855880062109188,-0.99263385164771,-0.674776165242539,0.983890138426145,-0.360286391791146,-0.993806863434467,1
0.975804935338046,-0.997212753719271,-0.99680317049194,0.993974842717892,-0.244818351851415,-0.999243431195963,1
0.938793763281105,-0.998163986656874,-0.8826996364368,0.994700696357817,-0.583029452951284,-0.998253625182534,1
0.899534954527555,-0.994465859039206,-0.940768719986949,0.993782774367647,-0.360807313816569,-0.993878633095534,1
0.967268065639583,-0.998056996685931,-0.99245000110411,0.996121038887191,-0.423769689349265,-0.999414668641182,1
0.91137619690769,-0.9943407263942,-0.948353118727659,0.985388361600226,-0.197292028578139,-0.995087601693367,1
0.953764932136705,-0.99844047418134,-0.962368118317606,0.997764560504064,-0.605419406729988,-0.998312301736775,1
0.81202035734085,-0.543182199956202,0.128926897434556,0.689191600632023,-0.0891665548024523,-0.971933963302679,1
0.931543476488821,-0.984456807508419,0.114377843204212,0.955641572104977,-0.963357357490651,-0.994743703622786,1
0.92327392338826,-0.971897065144363,-0.299016512138621,0.963006836287977,-0.589460750285399,-0.993550981903006,1
0.884787389084339,-0.946133534593504,0.392686099978952,0.910351879510014,-0.559661773482862,-0.989883782201999,1
0.970847927522863,-0.99975286668228,-0.926853837443048,0.990984156897822,-0.567444242236155,-0.999764837571756,1
0.960572991277578,-0.999650301449607,-0.926671642552421,0.99490673016021,-0.634804332238661,-0.999635158326254,1
0.954282213592932,-0.99919176203374,-0.929585791076247,0.992245651516363,-0.612207831288535,-0.999351919082648,1
0.960320067657882,-0.998390048803286,-0.974237336788339,0.99215397665144,-0.477290557670363,-0.999346450452816,1
0.905940082570105,-0.998786403998955,-0.530188776914841,0.986151541952746,-0.69911483732681,-0.998528361765044,1
0.986811974554846,-0.999935181485972,-0.98526547974987,0.996190940609812,-0.623901319895916,-0.999948846843764,1
0.981130449230736,-0.999775101460742,-0.988265022454957,0.996012563966713,-0.576675161826352,-0.999871273025974,1
0.890401914596195,-0.997617954077475,-0.846577376089194,0.98148593354922,-0.434222072850926,-0.996724341940875,1
0.963794343942407,-0.999639079318469,-0.946042118480933,0.991934944744798,-0.541033058372053,-0.999633272482049,1
0.930805618337141,-0.99977365112556,-0.634960314211885,0.994409039512781,-0.741207725788322,-0.999575435485133,1
0.849990260269491,-0.835033897890854,-0.980423074236547,0.912450855315211,0.133989006469143,-0.979903283797579,1
0.895090562216022,-0.940785626000498,-0.958820283735097,0.914249611790809,0.10735100809902,-0.990212795202218,1
0.883307867994854,-0.859968030130953,-0.990839874051714,0.914109584276524,-0.0943138793157576,-0.989053633928244,1
0.983167212569228,-0.999897172073196,-0.970273713714188,0.998159773213438,-0.690831543282704,-0.99992345913486,1
0.831662149577531,-0.922264679146926,-0.935963995088591,0.914116268418931,-0.0181929200952569,-0.977864365884276,1
0.768918724655627,-0.910576708611834,-0.933776098570918,0.913078569972514,-0.42590329445512,-0.975043111228432,1
0.826566365028478,-0.905954425506817,-0.785214560852721,0.918872892956175,-0.533039338900051,-0.976519021618584,1
0.883598304056404,-0.891314692608095,-0.987028943103522,0.911207453680819,0.144604154333509,-0.989110650839846,1
0.880444731700666,-0.966406222232844,-0.980222789382807,0.977524930286345,-0.336415642189063,-0.98684546995418,1
0.680678001336977,0.0526286131119469,-0.815613657101023,-0.16503925045658,0.46511666692977,-0.725460495275888,1
0.721860185741833,-0.93261926897536,-0.9726445201962,0.974828467607833,0.156437873527649,-0.997955167828437,1
0.760020198216001,-0.415325122493104,-0.978843714951441,0.171739394511574,0.223462090822062,-0.865894923223425,1
0.807262426016671,-0.950837875929906,-0.835195674809051,0.916443479105586,-0.444490549529754,-0.977095508230452,1
0.688288613331855,-0.710283600624451,-0.843210034106236,0.778991043029604,-0.121002929906467,-0.937332482829586,1
0.956733183332043,-0.999448944292284,-0.927132536878857,0.99451239725817,-0.548693656118687,-0.999591581168109,1
0.888269649574744,-0.996645117307069,-0.625842176420374,0.972831065036069,-0.644561726525241,-0.997832636203354,1
0.933114044169817,-0.995892863452626,-0.815335243355059,0.986362672279569,-0.804036328633673,-0.998106704281902,1
0.912685273469122,-0.99523101236065,-0.854288128043454,0.960857154402268,-0.400376759601992,-0.99809763463283,1
0.913368348396242,-0.991619078868123,-0.739898238969156,0.969531160408241,-0.396094945557933,-0.995853576492722,1
0.965556489567104,-0.999480158811057,-0.919145028707638,0.986726376019846,-0.451272333126743,-0.999751814306161,1
0.991199820150651,-0.999972606438897,-0.971529055919441,0.997716455665559,-0.760400797820407,-0.999979712586211,1
0.839281977087858,-0.996116454831955,-0.339302563489552,0.984644173862261,-0.591653011720647,-0.996358321057227,1
0.982793076115972,-0.999035075601143,-0.997824596810944,0.997858363793844,-0.41355880372111,-0.999653091994917,1
0.953566008281044,-0.990118389168497,-0.973099953123052,0.990572060476003,-0.252357786353283,-0.996820139339684,1
0.95901732625196,-0.995458375186918,-0.989272267459992,0.992400902032717,-0.22501582177866,-0.998371403275319,1
0.941928878800175,-0.982549154704662,-0.952168272957941,0.981830127619034,-0.0415244808425526,-0.995044125182905,1
0.913436842662032,-0.972493476709517,-0.8987581692376,0.983674253208688,-0.393334861825327,-0.989440246532406,1
0.88953519722316,-0.983414313846725,-0.810406165948563,0.968951576019085,-0.227026304659252,-0.9937373551978,1
0.932009547402183,-0.984871783628931,-0.891155502213183,0.987028149104148,-0.219661664876658,-0.994281471088055,1
