"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","label"
0.999248635774121,-0.88744655980162,-0.999630278199996,0.781603043537157,0.995083365900246,-0.346371981920113,-0.585925392877379,0.98456947192412,1
0.981003946054756,0.224720728677038,-0.999213326706828,0.972190477347693,0.945360445706435,-0.988431239904201,0.656273704751404,0.719284862502342,1
0.985717113191803,0.176601666221517,-0.990414087534364,0.999702546696655,0.976702279429281,-0.977072122821912,0.597889805671432,0.765618249977222,1
0.997040190807484,-0.978599027987781,-0.996662537464596,0.483225105643038,0.951227685872268,0.744876834149836,-0.811823568621829,0.996420811996328,1
0.998686334166337,-0.925711072614477,-0.981038723384003,0.581594725592938,0.913501733086494,0.368709189765327,-0.722160756077277,0.993070951857619,1
0.998093652324213,-0.938671741449947,-0.968663354704466,0.738780920988255,0.893887903957974,0.581841521782182,-0.803286974838173,0.99589439123151,1
0.986094990691964,-0.945891199849237,-0.973818139766463,0.557271283934925,0.894752294660273,0.180574915799844,-0.666975441476806,0.990224129759243,1
0.998747651167908,-0.937449807351184,-0.998939685679206,0.905976219059899,0.909444332060559,0.542846004239845,-0.830326841428969,0.996609552943158,1
0.998703385378682,-0.966632325297347,-0.98221989241108,0.732858416460004,0.95610193205422,0.792208526245303,-0.857875667959045,0.99754050636921,1
0.996611607347306,-0.949591009282597,-0.985606048222881,0.547548084384125,0.906230389145697,0.16889183025253,-0.669970531139022,0.990340350961102,1
0.998433364348494,-0.95203645001311,-0.999387723201985,0.969268358058191,0.909654730107461,-0.0448348967217957,-0.734659787713679,0.992171852779116,1
0.993759931125422,-0.94815982265541,-0.991521250098576,0.299871777394962,0.904812551595024,0.368213745549962,-0.648486324286565,0.990348828144219,1
0.999363240823677,-0.967546245901825,-0.991659225531729,0.922145021385357,0.964419150761267,0.570769116432569,-0.857246912728594,0.997299678080473,1
0.935234207378461,-0.202239961115357,-0.876726414000819,-0.354169626628844,0.23526134552796,0.611079726755191,0.634876551653231,0.771995426803838,1
0.992113275269805,-0.91452115894706,-0.269494723567437,0.902084438789188,0.367798248298852,0.792969079582202,-0.726162391856999,0.990572885955292,1
0.987760403089544,-0.832420301566826,-0.975941104663633,0.869954912435932,0.660444952657161,0.550936023955006,-0.708595140667707,0.992914175107907,1
0.951754298166986,-0.755476718396302,-0.895588926904683,0.457626611220756,0.474311475984209,0.754165834069109,-0.488993295607047,0.984721190773606,1
0.994147878508716,-0.992046874598365,-0.988549062925251,0.7788590570195,0.97383354661418,0.970683545672077,-0.893518233447284,0.998397713816379,1
0.994968260220815,-0.987400660020602,-0.987381498441022,0.909058329377176,0.972963992783761,0.918961031149408,-0.901283040652111,0.998508773592213,1
0.990709777262263,-0.973408189527167,-0.985995744326123,0.918042154744939,0.947357472584493,0.881963090143905,-0.891742542285128,0.998303394919865,1
0.993277611469242,-0.963569985013179,-0.988469245650124,0.915746247591521,0.909055257506387,0.882792786345363,-0.883998160765592,0.998140165128873,1
0.964719650591221,-0.973959469827398,-0.850100090301327,0.785008793061554,0.925372654678426,0.948713039273979,-0.877737605949218,0.997960423261225,1
0.998827110908813,-0.995323404383431,-0.998764581219302,0.957432243346255,0.992345882719975,0.965462225887228,-0.914274243524003,0.998776174834906,1
0.997788989058686,-0.989091355610201,-0.995417871741152,0.94633568818563,0.97906840369971,0.965217253998011,-0.910502642423511,0.998707418700392,1
0.967422224886968,-0.969889072449717,-0.940572798311826,0.840042491331104,0.918421464698381,0.763783505181633,-0.859832931657233,0.997490027404569,1
0.993678588293012,-0.990020502412431,-0.989032279018048,0.843388790979443,0.964645250983147,0.941722370346636,-0.895893685781371,0.998419157560195,1
0.985000209066943,-0.993478094386696,-0.945978867539844,0.938170738263458,0.967913052467392,0.931529452912151,-0.905174108066,0.998557011003839,1
0.962510948394434,-0.435266539795884,-0.943395579942518,0.18539855850656,0.413123215246415,0.574530241594557,0.0870326613795788,0.942775735788314,1
0.979852769940163,-0.733034672961764,-0.952668198688667,-0.146277471388268,0.743542051948656,0.786273806363426,-0.374530650960292,0.981591540252669,1
0.967703121579647,-0.19406618990568,-0.945928442633026,0.626677131981265,0.636075267674503,0.798082919120516,-0.166070189715107,0.976290547067885,1
0.999737415890922,-0.994854756125362,-0.998627877451957,0.937873913080694,0.988269718740028,0.907794171208821,-0.906907456146852,0.998611829901849,1
0.951664631151777,-0.689955846076088,-0.87343623843616,-0.155252429411451,0.556404187366,0.771163009142988,-0.190862901995996,0.968587041915306,1
0.888017910558276,-0.437239392749615,-0.770261884676858,0.439659145219012,0.343584671166646,0.824000750032443,-0.100389637137627,0.963408946582626,1
0.963978511298076,-0.48829216362327,-0.778261325519309,0.453019724060426,0.612515570269782,0.856818392849668,-0.380663609209824,0.982679981363272,1
0.973043110115853,-0.544166486150568,-0.932913135821579,0.236141911608361,0.684351050895404,0.813294948489589,-0.355383563496732,0.982266538995143,1
0.983933936536081,-0.698800823562777,-0.978568117811374,0.824210454413903,0.611353820345418,0.212730300320796,-0.467869069230406,0.981626910287161,1
0.693267169736632,0.38691458396999,-0.934581226912279,-0.854799408066821,0.156946819444383,-0.0303819970389099,0.97337084773199,-0.493112858601545,1
0.243798857775754,-0.910485304767751,-0.307146852279222,0.896864088104196,0.886220421989435,0.288507339842929,-0.577543674122786,0.985771008110803,1
0.834496110875318,0.324842329949322,-0.986914559139484,-0.108517910087902,0.364585632266831,-0.161214434938701,0.911046452231332,0.159287883977661,1
0.92005010073732,-0.646010188867979,-0.852421684077651,0.179648733555958,0.458208124819417,0.793673354861352,-0.253626726528608,0.972953262849591,1
0.818271039576149,-0.18604434919999,-0.722553214989799,-0.299388615986802,0.125344199122412,0.676492703040617,0.682056307780961,0.720473340520202,1
0.998579022979491,-0.986439453628237,-0.994418827135498,0.86255486924051,0.983545560003869,0.839046194799094,-0.889695155929261,0.998244429381859,1
