"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.97404947285932,-0.977330805185265,-0.998288909640827,-0.637942154310251,-0.362062372242564,0.13025896939684,-0.906287791753122,0.998551670228467,1
-0.149828568047073,0.100547516837257,-0.177700664788328,-0.54155846672456,-0.144770174719876,-0.225772921419386,0.089662562539703,0.869417258645598,1
0.229915639846626,-0.363147720546953,-0.91011997260716,-0.532402480265513,-0.194519830324656,-0.0833096809126639,-0.501943290008657,0.973198456107939,1
0.974742235499909,-0.996445962516626,-0.998427086001126,-0.631018424418304,-0.357724503415569,0.134911844338698,-0.909793727211845,0.998580673720707,1
0.978510686848478,-0.984276515892195,-0.998352978400162,-0.637289564910024,-0.362223608056674,0.132307447055352,-0.90789705521437,0.998581255222989,1
0.982513308024637,-0.989891981967901,-0.998404156097624,-0.636935203144984,-0.36251700535907,0.133996338693028,-0.909208543669996,0.998606474337503,1
0.967452188814298,-0.982798529736656,-0.998309096915903,-0.632971180973324,-0.358016773217967,0.131013835009185,-0.906782400180277,0.998528803773639,1
0.926806059820991,-0.994831034346565,-0.998273466994826,-0.609858867797305,-0.338138626123395,0.130457500631396,-0.905854221310468,0.998346292550496,1
0.991305124793491,-0.99623768765369,-0.998471851997945,-0.638407475460625,-0.364605048690354,0.13626567726758,-0.910983902990095,0.998652712560628,1
0.975371403570498,-0.986330911110732,-0.998358358568754,-0.635134213475407,-0.360432837340558,0.132534908633729,-0.908030006684137,0.998569901483551,1
0.94057217548089,-0.995871582225709,-0.998323258304576,-0.615801291050439,-0.343652873208568,0.131875879876732,-0.907107273653579,0.998418164335478,1
0.959250346830188,-0.98477728274959,-0.998298653287472,-0.628566542840912,-0.35414013205113,0.130793559543088,-0.906513392353436,0.99849303396005,1
0.994148561320117,-0.997116601782826,-0.998485432482189,-0.639322076458365,-0.365562111775531,0.136717634245915,-0.911346450859958,0.998665859409575,1
0.65159104331061,-0.394711004127208,-0.962300489278349,-0.709011929041121,-0.369838982110387,-0.0393512417718413,-0.64510206064777,0.993064858473155,1
0.975444542668928,-0.965641589058678,-0.998204383071815,-0.64291535659644,-0.365454907043427,0.12756530653581,-0.904224034574202,0.998542037398657,1
0.956207551386171,-0.953942289959118,-0.998044405351051,-0.638901188230929,-0.360356330109251,0.123113222870714,-0.900439566143657,0.998433560436393,1
0.956118809028906,-0.888240498413323,-0.997399000205907,-0.662829604621094,-0.376101481915424,0.107245996332063,-0.886821936482917,0.998332888710303,1
0.99543053443828,-0.999357157841708,-0.99850354206018,-0.639043579987078,-0.365549414317925,0.137364083340812,-0.911830132789301,0.998674054963313,1
0.996849674272732,-0.999093641530436,-0.99850564723538,-0.6397623133429,-0.366195766587334,0.137421057840253,-0.911887884704607,0.998679653624032,1
0.993685075906124,-0.997648209465014,-0.998487663187745,-0.638920349317426,-0.365243651655117,0.136805982393717,-0.911405208132828,0.998664576176523,1
0.981738434423853,-0.996156140836649,-0.998444791148843,-0.634230125784657,-0.360684450455194,0.135435294523802,-0.91026267514859,0.998611296560474,1
0.996294255685083,-0.996325719160984,-0.998486076341564,-0.640554226849959,-0.366633631312999,0.136709578866203,-0.911365773703089,0.99867387633135,1
0.998116598465498,-0.999843226379989,-0.998513889774518,-0.640035083527552,-0.366535610259293,0.137708289442874,-0.912109999341794,0.998685854005316,1
0.995693049626143,-0.999543524529404,-0.99850545752565,-0.639088573517428,-0.365612404238338,0.137431054543864,-0.911881615570695,0.998675386394573,1
0.98459419836193,-0.994399289746422,-0.998440913097248,-0.6361527958053,-0.362286220303718,0.135255439523945,-0.910164329961151,0.998621475498022,1
0.992584678351051,-0.99912106539532,-0.998494323796321,-0.637886063665067,-0.364436448419396,0.137066311274453,-0.91158124282771,0.998661790806345,1
0.997955317388827,-0.999343016254473,-0.998510228057339,-0.640151641229294,-0.366589726027666,0.137574574460528,-0.91201165543962,0.998684563800738,1
0.610869444492483,-0.767745942968288,-0.99185302961675,-0.550384813669946,-0.259211128431636,0.0483336719983615,-0.812170762603912,0.994451133737731,1
0.849790457600855,-0.911535742472884,-0.997154032443006,-0.607218034270622,-0.326237627863127,0.103802673514879,-0.882026620739249,0.997718869859551,1
0.852845345878325,-0.796013348380736,-0.995329596991697,-0.652646875974566,-0.355882235986756,0.0760333337984415,-0.853033172871913,0.997480613335975,1
0.996772194985293,-0.999811772334448,-0.998510089990433,-0.639459830254991,-0.36599113287517,0.137586855767569,-0.912006735404756,0.998680225543908,1
0.795415180139099,-0.865856741407393,-0.996174667511533,-0.600052578420507,-0.314488162646285,0.0880791086287253,-0.865348498735321,0.997172726081146,1
0.853553053788357,-0.813718135827308,-0.995680024224206,-0.646470025167492,-0.351872009545799,0.080398853468916,-0.858002456650588,0.997527868218377,1
0.95509672170924,-0.857495937114346,-0.997022510947428,-0.673188883985826,-0.382999319536325,0.0997179333836087,-0.879768430247852,0.998278264379152,1
0.805167476269394,-0.87366457661058,-0.996366186426424,-0.60150037440701,-0.316698882878692,0.0908092664538638,-0.868395374314438,0.997278498035878,1
0.835273793895104,-0.935515536153206,-0.997367388301775,-0.590602921183834,-0.314078423810354,0.108363700547567,-0.886048761412867,0.997665372231628,1
0.149905444773012,0.541750993342721,0.46908405367984,-0.803079717625504,-0.388936932804906,-0.302060811696066,0.392315813321109,0.921026253070355,1
-0.66278723370054,-0.968288722417234,-0.966701502334863,0.421453956174654,0.375224810909376,-0.0125425742140783,-0.657708170479288,0.771995254977612,1
0.233039429343417,0.0304456819195587,-0.589094823333523,-0.688436514801612,-0.298513541599655,-0.177617984519794,-0.146881661557649,0.961735406594604,1
0.887717611966893,-0.870195226725725,-0.996819457617319,-0.640315729177529,-0.352317051898462,0.0970329980000578,-0.876082806063889,0.99789567300979,1
0.680970491087089,-0.446966629432162,-0.971370588768424,-0.703313906736628,-0.369331132256843,-0.0240463448422397,-0.682290085788834,0.993981156181067,1
0.99644967652345,-0.999101590033435,-0.998504623773534,-0.639584658488736,-0.366029583878045,0.137389079488149,-0.911860102048565,0.998677995222768,1
0.980354092210443,-0.990661753939219,-0.998403292336531,-0.635695410216967,-0.361441300778295,0.133998181778514,-0.909183989433468,0.998597962452554,1
0.987205826569569,-0.991751744313642,-0.998430283109212,-0.63829486433103,-0.364000138001376,0.134840949114281,-0.909890017315338,0.998629373026301,1
0.970555751582122,-0.988187427755239,-0.998357372491676,-0.632300882498229,-0.357994397700212,0.132572599127019,-0.90799981562971,0.998550537708405,1
0.987395091003069,-0.985674963224633,-0.998388883304665,-0.640651464519022,-0.365541927990157,0.133397118095532,-0.908821197704458,0.99862231224724,1
0.994287597519714,-0.999108242123872,-0.998498843036802,-0.638636822611591,-0.365139669672592,0.13720750829662,-0.91170347441397,0.998668949464728,1
0.999017921374476,-0.999943202334296,-0.998516939688192,-0.640390886681383,-0.366881530272859,0.137808632147799,-0.912192806091582,0.998689711605397,1
0.99202369829323,-0.991766800875501,-0.99844392245731,-0.640394719364927,-0.365976978265754,0.135252982824505,-0.910250775861869,0.998650080625821,1
0.981565366266253,-0.998598808771019,-0.998460712152544,-0.633228227625741,-0.360022386951557,0.136007191666155,-0.910680090964157,0.998613737457887,1
0.952151610587093,-0.984774915479934,-0.998276785049342,-0.6253830019461,-0.351192885408126,0.130190479510371,-0.90596395608839,0.99845888175728,1
0.971074247925459,-0.99463059638579,-0.998404155973291,-0.63007749519305,-0.356647020758987,0.134164789061715,-0.909196378020467,0.998561681732554,1
0.937412113763275,-0.976371653887891,-0.998164799816403,-0.621976654406451,-0.347105404799783,0.126917021290156,-0.903232965409459,0.998372631997744,1
0.920498717319517,-0.955818406683264,-0.997931678069722,-0.622289393506288,-0.345072467230061,0.120527824174222,-0.897850202194783,0.99824977444861,1
0.92319767413139,-0.966385024784585,-0.998033926561094,-0.619404358692643,-0.343612492124598,0.123303992824885,-0.900160926569341,0.998281839391988,1
0.969760499890196,-0.979271512181921,-0.998290126981969,-0.635326181876121,-0.359824305916735,0.130361633509212,-0.90631325771107,0.998534614719801,1
0.965135722577366,-0.981690500262169,-0.998293856561585,-0.632364997266763,-0.357327259786394,0.130550806860525,-0.906400690690929,0.998516455908488,1
