"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.999451369196472,-0.387244401749864,-0.0629708835433009,-0.623299060976632,-0.434073661910597,1
0.202140430190057,-0.101218429916439,-0.169091085280533,0.327485978653657,-0.0436540710757181,1
0.86313076454048,-0.34174488470186,-0.0812846262356712,-0.498547528784929,-0.373845869451181,1
0.999959208231335,-0.387410600258732,-0.0629025717403267,-0.623715788088702,-0.434291378551838,1
0.999940291156515,-0.38740440979254,-0.0629051163750798,-0.623700271298482,-0.434283269486177,1
0.999977016296695,-0.387416427778245,-0.0629001762834933,-0.623730394761237,-0.434299012160939,1
0.999708459289539,-0.387328541772557,-0.0629363012265649,-0.623510070551971,-0.434183885834133,1
0.999948734661464,-0.387407172868443,-0.0629039805951337,-0.623707197170756,-0.434286888920007,1
0.99998910876417,-0.387420384905224,-0.062898549661476,-0.623740313092434,-0.434304195685068,1
0.999937257842963,-0.387403417160928,-0.062905524401887,-0.623697783167754,-0.434281969207837,1
0.999874321119583,-0.387382821335651,-0.0629139903436609,-0.623646155321601,-0.434254989967014,1
0.999876651744837,-0.387383584031608,-0.062913676839454,-0.623648067262062,-0.434255989055796,1
0.999993308472523,-0.387421759210251,-0.0628979847363247,-0.623743757677271,-0.434305995913868,1
0.967537693115252,-0.376749937870593,-0.0672625314651858,-0.596397989655112,-0.420290730174184,1
0.999419268872931,-0.387233895555761,-0.0629752014880847,-0.623272707899496,-0.43405989841533,1
0.998748390269043,-0.387014299030731,-0.0630654435517708,-0.622721619493869,-0.433772202784408,1
0.998077780241824,-0.386794746534393,-0.0631556484577018,-0.622170133568614,-0.433484533906468,1
0.999997813348322,-0.387423233375811,-0.0628973787614291,-0.623747452532356,-0.434307926950567,1
0.999997548608247,-0.387423146742911,-0.0628974143730312,-0.623747235395906,-0.43430781346857,1
0.999990954901196,-0.387420989032005,-0.0628983013277511,-0.623741827289994,-0.434304987042601,1
0.999973047414498,-0.387415129002088,-0.0629007101588417,-0.623727139410944,-0.434297310864451,1
0.999990432639212,-0.387420818127904,-0.0628983715799933,-0.623741398932329,-0.434304763171987,1
0.999999453543898,-0.38742377010928,-0.0628971581299533,-0.623748797797809,-0.434308630027306,1
0.999998730137861,-0.387423533383743,-0.0628972554391676,-0.623748204470759,-0.434308319936328,1
0.999939029717765,-0.387403996995239,-0.0629052860577799,-0.62369923658189,-0.434282728750513,1
0.999995315808808,-0.387422416086768,-0.0628977147188092,-0.623745404078309,-0.434306856368724,1
0.999995724297793,-0.387422549759798,-0.0628976597707751,-0.623745739117004,-0.434307031469497,1
0.996403189158369,-0.386246306997562,-0.0633808960701618,-0.62079030977341,-0.432765805527716,1
0.999293398506874,-0.387192698162771,-0.062992132799061,-0.623169359721946,-0.434005927652645,1
0.99896695304993,-0.387085845302559,-0.0630360440742141,-0.622901224239531,-0.433865939678918,1
0.999999211045412,-0.387423690754703,-0.0628971907497216,-0.623748598904178,-0.434308526079342,1
0.998761992307498,-0.387018751778182,-0.063063613907562,-0.622732798933088,-0.433778036681337,1
0.998679734822054,-0.38699182378817,-0.0630746785611702,-0.62266518808608,-0.433742755995771,1
0.999467928119877,-0.387249821321447,-0.0629686561343952,-0.623312654634576,-0.434080761718188,1
0.999061031917821,-0.3871166404755,-0.0630233892346486,-0.622978513676313,-0.433906285198701,1
0.998944311345397,-0.38707843378335,-0.06303908967691,-0.622882621385868,-0.433856229572929,1
0.772857584996758,-0.310690050502945,-0.0933828450751066,-0.402123475709314,-0.332106992508932,1
0.940182085756126,-0.367676578930039,-0.0709392510231908,-0.572216989827311,-0.40831962652485,1
0.879877867099056,-0.347427333932073,-0.0790374706719383,-0.515252347783343,-0.381431615460557,1
0.999009238136221,-0.387099686738225,-0.0630303561789503,-0.622935964581744,-0.433884073762354,1
0.991585990348209,-0.384667120239185,-0.0640288166973622,-0.616799538433662,-0.430695213250556,1
0.999996297611374,-0.387422737369637,-0.0628975826513039,-0.623746209342843,-0.434307277223073,1
0.99989552597681,-0.387389760595109,-0.0629111379704625,-0.623663550560823,-0.434264079992621,1
0.999934639607764,-0.387402560360214,-0.062905876594326,-0.623695635502447,-0.434280846858013,1
0.999881804546832,-0.387385270281619,-0.0629129837099165,-0.623652294363298,-0.434258197947088,1
0.999907432250913,-0.387393656887183,-0.0629095363965246,-0.623673317509139,-0.434269183894674,1
0.999995508043354,-0.387422478993177,-0.0628976888603141,-0.623745561747244,-0.434306938770993,1
