"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","label"
0.99824962678411,-0.967047838831295,0.631346636137398,-0.996649024785568,1
0.952009583817312,0.0927559965214534,0.212323144939972,-0.643985827926997,1
0.970938341200658,0.0477766742300803,0.977857964163753,-0.88997944567932,1
0.985869890984229,-0.989419762659972,0.446506745479722,-0.99590703023367,1
0.992201422161406,-0.93234492818759,0.595719292682794,-0.995913323186142,1
0.987573501722557,-0.954554408311313,0.812740939329258,-0.997235957007756,1
0.938535666370546,-0.949436010391302,0.578942915115082,-0.995689621995353,1
0.995557482051816,-0.973567453272556,0.448167429998371,-0.995729263989446,1
0.991129119032446,-0.980395402192616,0.86448759745515,-0.997696933887584,1
0.977616267211404,-0.952944449814551,0.520331820755072,-0.995688363127459,1
0.995754714124801,-0.975952580039615,0.653301149451778,-0.996850779783573,1
0.966607590005289,-0.962369639901437,0.264382023676612,-0.993878944960356,1
0.997149907171474,-0.980816384104218,0.891957833154169,-0.997813622305294,1
0.85389879254546,-0.189496764282984,-0.149682747722423,-0.749472035806444,1
0.959831823745193,-0.86566462801277,0.918444854670323,-0.996460414271876,1
0.977662033477259,-0.831455942608626,0.770043093024324,-0.995146397936045,1
0.92281857546196,-0.744697567432367,0.565109083262267,-0.989899807246725,1
0.983331568971201,-0.997622799266181,0.877896884294243,-0.99785916002429,1
0.988413851008582,-0.995685481586734,0.918528623389629,-0.997983776624024,1
0.982074707153405,-0.990185942083058,0.888973953514059,-0.997825553562193,1
0.987405034893596,-0.986404889364021,0.81583352581779,-0.997571465149111,1
0.935356277271637,-0.988491332547529,0.920521052032024,-0.997724935775625,1
0.997869571360741,-0.999144845294737,0.943556600038094,-0.998113712146541,1
0.99653969401102,-0.99778076254145,0.918254079756701,-0.998028539868185,1
0.915225517198224,-0.9840896057793,0.832653154263754,-0.997276587826588,1
0.981038376622666,-0.996671229772228,0.871452715624207,-0.997822159725234,1
0.968182877692699,-0.997364232188491,0.966707553615234,-0.998061992642929,1
0.925569685696604,-0.642125301292074,-0.322378354600116,-0.94712119140589,1
0.946115146842186,-0.85020959117978,-0.205738366017501,-0.980687913574614,1
0.973566456411167,-0.637921134541812,0.205767383395533,-0.976603841782866,1
0.998533676422729,-0.99829005095383,0.935184449442783,-0.99808670536752,1
0.854939833643791,-0.793136862152782,-0.0947039122377611,-0.975781806757929,1
0.837478684177378,-0.69235981392296,0.452259332899174,-0.983033198318636,1
0.956401676926781,-0.689678833865817,0.637321110548887,-0.989361070232908,1
0.961991127470507,-0.790020609017253,-0.120998078196726,-0.978963321213863,1
0.965305764617681,-0.820120617739255,0.375949445607867,-0.990865696222904,1
0.427208450149055,0.318988527403393,-0.903450408572245,0.742509642401095,1
0.234538586852347,-0.966357255174675,0.816118748105931,-0.98986112508153,1
0.819607488719807,-0.0337749194207388,-0.750508992305257,-0.198935810503709,1
0.807242557546332,-0.775694219543291,0.373667842253975,-0.985531919190889,1
0.662332811509578,-0.384273740519254,-0.194181750026447,-0.818049552448546,1
0.995970557745632,-0.995291725587033,0.884949222598802,-0.997909281406004,1
0.937828079807645,-0.971956951227391,0.746806400647796,-0.996896745297947,1
0.989854001781301,-0.962337591191198,0.838867269390798,-0.997428703177997,1
0.949990853771343,-0.97311843471143,0.543974017960355,-0.995954294418179,1
0.98674515490842,-0.952426832581377,0.649071527982996,-0.99646785724046,1
0.992196768555859,-0.996720153905839,0.812917772274989,-0.997678298319956,1
0.998922344231256,-0.999555298740219,0.96294383419122,-0.998172028199982,1
0.958811057276869,-0.970276763409597,0.810933341499752,-0.99725675967968,1
0.999441846323437,-0.988909612011761,0.696462877345587,-0.99720589410719,1
0.995367979830571,-0.934152988219302,0.406527284772428,-0.994704827399329,1
0.997844316533402,-0.974218537007844,0.562755464543805,-0.996401890344256,1
0.992442286261783,-0.921379318894925,0.19653605669288,-0.992434011248362,1
0.985397221566785,-0.853755430821759,0.46336562307327,-0.993187862182209,1
0.938238473231286,-0.927034088791668,0.311776633393626,-0.993087988055246,1
0.991263058858305,-0.925313604480543,0.427613924502672,-0.994642019827885,1
0.979098684762529,-0.937665089692701,0.55492040749305,-0.995655173858604,1
0.997768463415814,-0.83874003335612,0.963336328020803,-0.996554123980281,1
0.993985686915419,-0.870498036688349,0.920243625975062,-0.996742098668634,1
0.998183828031806,-0.3221946162635,-0.719112631425898,-0.741023452655492,1
0.994441343974397,-0.931980089039357,0.802569351289873,-0.996972455981294,1
0.986111816509842,-0.720597027031776,0.176478535931474,-0.982717286937417,1
0.993053668641641,-0.967723104713867,0.913744212718358,-0.997752616869944,1
0.996781762163522,-0.972646244795145,0.953452010574859,-0.997932018339037,1
0.986545670298785,-0.903049293718455,0.937902107923977,-0.997167766849603,1
0.87681471131378,-0.917411059619893,0.752687135434883,-0.995745555260936,1
0.982627366650514,-0.888801247035584,0.661240898424698,-0.99550998791969,1
0.104981562991634,0.728045743391213,-0.483373217383276,0.941238134462278,1
0.840304395549954,-0.177553391004804,0.135074505310916,-0.814773278428717,1
0.379137235851078,-0.141534197824319,-0.135996686465561,-0.430179570805106,1
0.689513491396337,0.184801942710175,-0.0565783120484613,-0.152754482066521,1
0.795202426556804,-0.61912242219054,0.0644989908544017,-0.95784279184227,1
0.974374931146643,-0.927531805107222,0.969145152865161,-0.997486406940417,1
-0.850382764994043,0.952478478390154,-0.984063231094043,0.997821595819287,1
0.996526995112983,-0.996063628047898,0.903968451351644,-0.997973911996002,1
-0.465158115879987,0.78630701926217,-0.927652070111185,0.99094081858293,1
0.792899739669795,0.0311112273022496,0.696771364374358,-0.797633798288557,1
0.767495914644061,0.441644459581141,-0.7353637170655,0.647170890590282,1
-0.751193299475491,0.814009768510671,-0.0777483089927924,0.983547654786798,1
-0.45687515548157,0.658137792180366,-0.942868458387438,0.985141651268302,1
0.825092732023838,0.451800712892817,-0.267188764753118,0.381194548348058,1
0.407948710029027,0.815711603096506,-0.49535734439684,0.929881126991333,1
-0.595497568942615,0.936013466208144,-0.777741662515752,0.995058119500324,1
0.950792715902533,-0.990837538123015,0.931919764967064,-0.99784316726512,1
0.965301356383725,-0.989806300582813,0.823103420687134,-0.997532590636703,1
0.983581029276717,-0.997635742102748,0.926176984534,-0.998003820693794,1
0.930475684361174,-0.995170893807861,0.915775460706105,-0.997749095210945,1
