"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","label"
0.999998872789825,-0.987612936095632,0.997737472780116,0.998534355518073,0.941655377839039,1
0.999999995070939,-0.554288118972878,0.992691101324062,0.990350351900263,0.734347933937205,1
0.999999999686035,-0.648322997960629,0.999726341678688,0.993631087282703,0.807346609422039,1
0.87009050314424,-0.993650207244571,0.94342663579448,0.998646645327051,0.946044526424637,1
0.907558367577236,-0.967195121215002,0.977407397330394,0.99849248421514,0.941245791271499,1
0.959321127186417,-0.975358177394571,0.990978760650269,0.998498880955506,0.940968268596016,1
0.459442856090568,-0.965090058701577,0.888976359112174,0.998879179547558,0.957943724105426,1
0.970679386408006,-0.992293489771507,0.939952093954322,0.998499817863502,0.939405793413822,1
0.871610053458325,-0.989665094594583,0.985001552413661,0.998689462799976,0.948456358712283,1
0.935056897699351,-0.972630850502485,0.957816857820444,0.998453165044534,0.93895573399514,1
0.945616942259564,-0.994064989955939,0.925970446487343,0.99852026830869,0.940132495431402,1
0.937510387937724,-0.975904885630356,0.924754664729125,0.998408464414863,0.936486343123408,1
0.927887050292249,-0.992952639889121,0.985601626451969,0.998640134863653,0.946000428100977,1
-0.478504847806579,-0.413835521031993,0.723192501899191,0.993686001366327,0.854097158708512,1
-0.41067853201425,-0.942398841704251,0.938940914506398,0.999479025886562,0.983275196298397,1
-0.420401190928491,-0.941619226874826,0.879795245116559,0.999443046647574,0.981845523767194,1
-0.935506823887095,-0.856018487166759,0.675328309500209,0.999355339271403,0.980463106051515,1
-0.0493893437077677,-0.998313677980839,0.947385405313509,0.999435357914776,0.980212780341784,1
-0.0878290291827455,-0.997539835338073,0.944908340801541,0.999451557500951,0.980886891582505,1
-0.0176166539023894,-0.994971388020031,0.909579863860578,0.999382108979849,0.978052235097988,1
0.680394224133709,-0.99350323497624,0.944260161240003,0.998864506284027,0.955885730375763,1
-0.826199691047965,-0.989888302400933,0.887080125533336,0.999692307559041,0.990306539085143,1
0.635750207769253,-0.999631177291915,0.972814985132429,0.998975395934093,0.96058218862652,1
0.499972130592045,-0.998969421766836,0.967834455389762,0.999087987421748,0.965546796874871,1
0.396299159264017,-0.988444978427771,0.894172511334348,0.999050681584616,0.964183335583117,1
0.367616886019236,-0.997877520759431,0.952056262068811,0.999173268878819,0.969241872424957,1
