"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.986785403958057,-0.983098626288191,0.817130887494629,-0.49532395972902,0.124372045787167,0.133069044840962,1
0.212472645280597,-0.76962388754433,0.382279357460233,0.0131233539631901,0.570100885553512,0.557412408930821,1
0.87290259879885,-0.974866654379811,0.777291862984391,-0.431130845533379,0.199190086754721,0.203802053643901,1
0.998634175726785,-0.983783602549429,0.820885995467686,-0.501719981437628,0.116490290913262,0.125618026715012,1
0.994860944857208,-0.9835685145779,0.819697791811011,-0.499689065806768,0.119001870120338,0.127992376561618,1
0.996175815873437,-0.983643786322894,0.820112653290473,-0.500397411839194,0.118126822473979,0.127165143636864,1
0.991830864483166,-0.983393742611298,0.81873847267028,-0.498054157369367,0.121017684987376,0.129898029962303,1
0.998650158302213,-0.983784507649534,0.820891013388704,-0.501728572222399,0.11647964922388,0.125607966410544,1
0.998942857719507,-0.983801074484889,0.820982887463496,-0.501885883411475,0.116284756238636,0.125423720870477,1
0.994665597466567,-0.983557302354372,0.819636083292925,-0.499583771368878,0.119131858218241,0.128115261507633,1
0.998495028486937,-0.983775720464116,0.820842303168997,-0.501645184304542,0.116582938286982,0.125705612483351,1
0.993260487401502,-0.983476430322247,0.819191660548038,-0.498825966295773,0.120066726233804,0.128999041876533,1
0.999242540964291,-0.983818019212836,0.821076909630823,-0.502046913661507,0.116085203815659,0.125235070255727,1
0.787307923123215,-0.966176747000156,0.742529478236064,-0.379777268650623,0.253981739386176,0.255639948977649,1
0.986802804699546,-0.98309965296604,0.817136453692264,-0.495333392497851,0.124360482134473,0.13305811331344,1
0.984595739242974,-0.982968937066329,0.816429234358188,-0.494136032389743,0.125826915585409,0.134444381021474,1
0.97050692123032,-0.982110569478551,0.811856503675122,-0.486448499328889,0.135174688901597,0.143281013457887,1
0.999802651546888,-0.983849641935279,0.82125251849384,-0.502347787280234,0.115712213491923,0.124882456350224,1
0.999756124154123,-0.983847017427764,0.821237936898802,-0.502322798872964,0.115743198380948,0.124911748564733,1
0.999396641552016,-0.983826725542352,0.821125239577877,-0.502129703727778,0.115982588004023,0.125138060402875,1
0.998825209471211,-0.983794417593303,0.820945964504111,-0.501822657395562,0.116363093031442,0.125497777969131,1
0.998910338861986,-0.983799234741439,0.820972682367429,-0.501868407803169,0.11630640925997,0.125444190947367,1
0.999961442847269,-0.983858595817463,0.821302275303478,-0.502433062802148,0.11560646482619,0.124782484595574,1
0.99988375410717,-0.983854215740517,0.821277933315071,-0.502391342922407,0.11565820275267,0.124831396153915,1
0.996533773343299,-0.983664218842287,0.82022544516815,-0.500590134452344,0.117888569676428,0.12693990895413,1
0.999637230122127,-0.983840308956107,0.821200670865567,-0.502258940795919,0.115822374766134,0.12498659959879,1
0.999669317612512,-0.98384211973147,0.821210729028486,-0.502276175551748,0.115801006542521,0.124966398709528,1
0.895747992295822,-0.976786529032255,0.785849101627472,-0.444396110824976,0.184337072218486,0.189757418146013,1
0.971225584697197,-0.982155374186191,0.81209220655801,-0.486842481434627,0.134698431107704,0.142830801432683,1
0.959146944124435,-0.981387349183015,0.808095391966514,-0.480194538239183,0.14269450332721,0.150389561833477,1
0.999949157108145,-0.983857903228202,0.821298426047394,-0.502426465353667,0.115614646731462,0.124790219536083,1
0.938678474495384,-0.980010402535195,0.801148731673903,-0.468802096857195,0.156201698649099,0.1631581479837,1
0.921435364029429,-0.978772522992549,0.795124002394834,-0.459082052813832,0.167535522013507,0.173872626926649,1
0.962613282460138,-0.981611047826041,0.809250112320853,-0.482108075262796,0.140401641320674,0.14822210031514,1
0.959776194924811,-0.981428156922531,0.808305473642364,-0.48054224671242,0.142278388863167,0.149996205289764,1
0.969197872947005,-0.982028670872691,0.811426489046471,-0.48573035083313,0.136042033677497,0.144100923911858,1
-0.0264273452538761,-0.536225909613511,0.171050239262151,0.182660828874449,0.668998065030948,0.653772295611297,1
0.959962702349911,-0.981440235136608,0.808367701500443,-0.480645277103388,0.142155044527978,0.149879606850962,1
