"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.999213681466759,-0.901832749162511,-0.984996785492476,0.359197051109649,0.997049224908781,0.235042049174199,-0.754465289112055,0.986266346202062,-0.385351639618946,1
0.983075024961484,0.228754218925883,-0.825317232201253,0.903831055055355,0.959478862224051,-0.950408158817011,0.864578973907881,0.70284793548604,0.14185906892884,1
0.989968061379876,0.128027502154683,0.129168180639862,0.99909606278191,0.979411499692222,-0.853831130723923,0.859807921447198,0.744033902994138,-0.326057189839346,1
0.996518748202267,-0.98783395158013,-0.994848335836374,0.393964433076623,0.961053118193317,0.780266875985755,-0.922340607155437,0.995019105470735,-0.565178706840072,1
0.998353984030677,-0.961252797431692,-0.977832870970395,0.427535990067361,0.91927958226277,0.440455075222812,-0.838955647521501,0.990424427239198,-0.461340568908429,1
0.997269519250927,-0.969515554745481,-0.960935310015817,0.599582735246343,0.908826472159683,0.656168828790436,-0.908181160334486,0.99450450055019,-0.572290310769191,1
0.985079374184166,-0.97147550304807,-0.983667471877797,0.446493350869124,0.904451056784387,0.205266022917986,-0.758621245449247,0.985863523478909,-0.380973606990617,1
0.998383486655102,-0.971447206151523,-0.995836914677629,0.905026944242538,0.906254370411629,0.598507626591266,-0.927287130083643,0.995876476677763,-0.619181245269344,1
0.998170035856677,-0.982654631945147,-0.980609646847522,0.636642831133808,0.963375921261276,0.828976350441281,-0.944446484726355,0.996563617997951,-0.636659431056682,1
0.996055693170451,-0.975252550721477,-0.986666067835527,0.350571163746593,0.922096130385628,0.267269284986107,-0.772903069469954,0.986368644548052,-0.382478078688284,1
0.998163695614665,-0.980280829864126,-0.997873894992636,0.969573757458241,0.900664356486407,0.000764687521980112,-0.799672872516265,0.989715390685716,-0.467664742515096,1
0.992860384246118,-0.971416077770785,-0.989930241406812,0.0853598000922244,0.923093466852462,0.460635279309439,-0.788024931278007,0.986271625733127,-0.364550983239718,1
0.999232239596682,-0.985410915534828,-0.990559029424749,0.888890066480513,0.967171469404629,0.644941537694045,-0.941015443273561,0.996622495815018,-0.645918728890557,1
0.916705856471256,-0.318867593155088,-0.897889284152668,-0.338806868754411,0.143014768560056,0.548986385271135,0.56571835675086,0.74808400198161,0.230143671438263,1
0.991555690708321,-0.946668256613611,-0.864929810863703,0.888901170398544,0.385660070057196,0.7843657357694,-0.851291941309566,0.990555943079109,-0.547418639773022,1
0.989277513796777,-0.901355512837949,-0.989843035862641,0.873989219958796,0.592246309752241,0.563599702065305,-0.836162666614503,0.990472157685101,-0.497715400859192,1
0.955864733339382,-0.831703231543524,-0.97947860198188,0.506497388938291,0.398183721614503,0.702723857715082,-0.697062524161343,0.980086441650061,-0.346182509208432,1
0.994428044948526,-0.995471509957977,-0.995217244476631,0.761980106706268,0.979033698051843,0.9766307433908,-0.96557590388581,0.997815222223418,-0.696019536306057,1
0.995316699965573,-0.99345829821347,-0.995001119524763,0.898515887801443,0.976547571356328,0.93127806552177,-0.967313687721343,0.997991041098205,-0.710976423011254,1
0.991144060095992,-0.985859256489302,-0.993654450268835,0.913235339584473,0.951110759244538,0.894008719521143,-0.962998490075145,0.997756618620737,-0.699197530897613,1
0.992646593241126,-0.980383711668614,-0.988522235201467,0.916657968824933,0.910231121618273,0.888808258367787,-0.959330315832227,0.997533492590987,-0.69040421065302,1
0.967608700382039,-0.984225078094314,-0.977045325509461,0.766730323044547,0.933491950061544,0.948326891585749,-0.958276148139168,0.997394237383265,-0.677680756982162,1
0.99892671977512,-0.997630933540572,-0.998845301419811,0.954313023029392,0.993685956933728,0.975303638538059,-0.973001959632844,0.998332837586522,-0.732892891850814,1
0.997802275358757,-0.994434380727323,-0.996110320059441,0.946217582854667,0.980485204766467,0.971935983979298,-0.97163665193672,0.99824990455341,-0.728215073146723,1
0.970939098254191,-0.981289628302366,-0.973971474955925,0.796648649396482,0.929080463784118,0.810172062515312,-0.946734423223554,0.996798739108725,-0.652747564720809,1
0.993919823623636,-0.994416223232406,-0.993922613639364,0.822175643989389,0.970872991997648,0.955647347235505,-0.965790132292396,0.997858373088449,-0.701026426131495,1
0.986900976028276,-0.99632903836292,-0.988251215007411,0.930447254903952,0.973233357130415,0.937988006650823,-0.968488423511483,0.998068880682052,-0.717357977875146,1
0.950156370403619,-0.566344778668652,-0.872069364422165,0.121279310222984,0.375738794305964,0.569702231714505,-0.148833255469174,0.935703850825673,-0.126366625270565,1
0.974282605389683,-0.801445164777838,-0.926862161815242,-0.225303063172132,0.751065373833128,0.790829600696091,-0.680048367345545,0.978070426907922,-0.292518735683695,1
0.958915629265986,-0.369662647640972,-0.886721371514379,0.60911638164564,0.580872345005776,0.788290617626945,-0.531883718558668,0.977561437957099,-0.396122069888569,1
0.999671839200573,-0.997695782588229,-0.997930766748053,0.931376264831804,0.990272475821407,0.927892559034915,-0.969507682452272,0.998132125776593,-0.719684075872808,1
0.937601778564829,-0.769724158570424,-0.85880384000595,-0.26461973544696,0.571638112445753,0.779736812388684,-0.505841774004055,0.963245896647099,-0.20834871933612,1
0.858915082717908,-0.566164678362457,-0.807575114659566,0.355770769892017,0.317563825454006,0.826568173573608,-0.392044268997328,0.960857914254025,-0.27337386051727,1
0.959630327338656,-0.619429111697882,-0.889159258760849,0.379668655440545,0.56744261898743,0.853556699945932,-0.673785293216608,0.981494625386111,-0.401290860115648,1
0.96608794235311,-0.649765750291127,-0.864533186601433,0.190789478704549,0.659830367374118,0.811485079780328,-0.658763260988468,0.980101872944892,-0.37976887657882,1
0.979059266394995,-0.823863188239106,-0.956509312544916,0.79616008472592,0.571332737473937,0.227937841064619,-0.612293489926285,0.978100006784957,-0.348076621913417,1
0.618374278086629,0.379374421711711,-0.860034882772693,-0.892147034587904,0.196537328341084,-0.0927894818500912,0.98672409465922,-0.480349746245351,0.741654870809132,1
0.155984757168076,-0.971253260380829,-0.129209178622075,0.910185464351286,0.810378467558886,0.342005765630458,-0.582733378134399,0.980792587018922,-0.541993899059163,1
0.803459854727442,0.254625286410157,-0.938107004400138,-0.263834147117986,0.355656698304347,-0.138245175380394,0.946800519152562,0.162584590968261,0.542560591210439,1
0.899229149612309,-0.739191962348681,-0.902420478485752,0.0602546170001268,0.473137058666534,0.801394171394015,-0.55355133310993,0.969046255237637,-0.250209011132384,1
0.763989768398273,-0.280695722711094,-0.736489685213999,-0.411566671431022,0.122335238757322,0.664246857925626,0.63521110128273,0.708717227060647,0.22360606937891,1
0.998568315185178,-0.992576210799485,-0.995302905700901,0.819439762426319,0.98603032699243,0.87680715692513,-0.961212307031146,0.997624295487865,-0.687854644243622,1
