"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.999682796606532,-0.969416504166771,-0.99797594862621,-0.678288319391701,-0.951192630866831,0.228314816526291,-0.860743650892241,1
0.970142902426245,0.214741263079959,-0.555897031563283,-0.888476649928401,-0.983109342575946,-0.234160523958643,-0.0741860893220081,1
0.991352550648949,-0.178396784324279,-0.917696383542754,-0.841648108546447,-0.976196348303261,-0.0821997121386115,-0.450339937198847,1
0.998451118977121,-0.994727761944489,-0.998199229494225,-0.670753241355297,-0.949995624446088,0.23786140830141,-0.867152812045877,1
0.999402448642002,-0.973715094110987,-0.998015458524157,-0.676992838216899,-0.950988017681992,0.229940260337279,-0.861843672230139,1
0.999631677318517,-0.982450853604267,-0.998096314730031,-0.674637494078434,-0.950607117943077,0.233228389130792,-0.864145678288292,1
0.996935738544703,-0.976092676338662,-0.998028253421973,-0.675437239581437,-0.950766475437557,0.230871205458854,-0.8621814170602,1
0.994817213299433,-0.992122519767253,-0.998164232640153,-0.670156318448509,-0.949941675014957,0.236933512119812,-0.866082921352434,1
0.999701622942611,-0.993729347832685,-0.998195074878532,-0.671493399786084,-0.950100370183724,0.237468877672153,-0.867039850316631,1
0.999172002060696,-0.977354918795301,-0.998048336430194,-0.675895113573673,-0.950814432335422,0.23131550320146,-0.862769617799621,1
0.991883680319145,-0.994243360025891,-0.998172224993683,-0.668475113177782,-0.949704990639729,0.237771339191734,-0.866293190354701,1
0.998148954867765,-0.976516816151231,-0.99803676498729,-0.675758481388329,-0.950804183241098,0.231014027668,-0.862432674127929,1
0.999710567209256,-0.995370628271862,-0.998209009387016,-0.671033380196962,-0.950026147132967,0.238085234205994,-0.867456078144268,1
0.914016405873354,-0.350075608048905,-0.956643862231767,-0.795791013323743,-0.969964709741927,-0.0128895502936412,-0.554931064694121,1
0.990792545416816,-0.965095520618896,-0.997898786875932,-0.676281530769865,-0.950972009279651,0.226808631039531,-0.858546488992713,1
0.984919148815231,-0.946233500923003,-0.997677520686023,-0.679403069633657,-0.951537841588224,0.219756465641677,-0.852679994089103,1
0.972128601265501,-0.88147222191158,-0.996771066604809,-0.692503388352767,-0.953758144329299,0.195266998904523,-0.831823954303858,1
0.999227935881612,-0.99915395659635,-0.998239022066091,-0.669786045015771,-0.9498306755074,0.239512305512917,-0.868355128263675,1
0.999262462060759,-0.998859132542501,-0.998236690990872,-0.669882248982506,-0.949845787906462,0.239401178082548,-0.868284929844858,1
0.997890682992717,-0.99720786988467,-0.99821823444133,-0.669845737913037,-0.949855873654736,0.238800539718392,-0.867716886348272,1
0.995985167739735,-0.995194053537679,-0.998194658675606,-0.669715708366824,-0.949857099405798,0.23807102969545,-0.866995010401603,1
0.9983294605293,-0.995860722860485,-0.998208398304411,-0.670388250868132,-0.949938218737727,0.238288597716655,-0.867425765836424,1
0.999563591677626,-0.999802523008175,-0.998245525588091,-0.669725703381109,-0.949817033166297,0.239750993798051,-0.868555016036009,1
0.998998571582136,-0.999427856873078,-0.998240518943251,-0.669624096441742,-0.949807229309008,0.239618297967801,-0.868398445253169,1
0.997117093563535,-0.993308096608587,-0.998182497323681,-0.670665190569106,-0.949996927445641,0.237346785075282,-0.86664332530958,1
0.998973787104729,-0.998831826927982,-0.998235486915898,-0.669783869039269,-0.94983328494243,0.239394965341064,-0.868246040561765,1
0.999275984920801,-0.999234372136023,-0.998239851464657,-0.669780928115028,-0.949829290588718,0.239541812080271,-0.868380640625632,1
0.949301699272169,-0.725861079517096,-0.992985811724367,-0.724703653767558,-0.959005189438785,0.135358003106374,-0.771862142672868,1
0.986163313456349,-0.887376260024789,-0.996942983771927,-0.695780328321075,-0.954125110666819,0.197326850869944,-0.835590648259994,1
0.950545549079517,-0.786103489233632,-0.994728440372357,-0.710086726734733,-0.956734885758133,0.158803580839282,-0.795767036643476,1
0.999834626810575,-0.99968792831427,-0.998245490808456,-0.669857807394642,-0.949835182588928,0.239704205441502,-0.868556301723454,1
0.982614777899263,-0.827474561660098,-0.995919460493563,-0.710149226357442,-0.956420186743612,0.174354473611075,-0.815637780816598,1
0.963504913248489,-0.794146847555282,-0.995048627279512,-0.712314549183804,-0.956950639548645,0.161736315070781,-0.800863232660637,1
0.986458244890323,-0.84113447296517,-0.996201635622664,-0.707933607876515,-0.956034169388015,0.179567224530512,-0.820817852167151,1
0.970678208823977,-0.85438731359319,-0.996321736758098,-0.699182199133632,-0.954824990855753,0.18489441927652,-0.822898795622758,1
