"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
-0.772238920354384,-0.985653587794463,-0.866927329555963,0.967369637566217,-0.263307363276664,0.924903053094199,-0.966170546918517,0.72007912774352,1
-0.215011917190018,0.0647511296961475,-0.00791747256595698,0.830646718334486,-0.566530906037281,0.470635751384973,-0.0342292418807211,-0.0522135477145886,1
-0.771432200321001,-0.182348756354805,-0.426979344100872,0.91825910677187,-0.450922851253664,0.694537426003029,-0.724885960729402,0.435330420119213,1
-0.944143891259967,-0.996513797290015,-0.974638326077404,0.972386927372155,-0.239337431770002,0.932139685869686,-0.976758879827777,0.777966861309793,1
-0.796915700082311,-0.988278848201011,-0.940379528090792,0.969046431792164,-0.279151488811308,0.930679001692414,-0.970045484044108,0.744412389174421,1
-0.874890725047718,-0.992142158740451,-0.939309034576889,0.970578735043396,-0.251802109082273,0.929937909661382,-0.973204205371711,0.757995902614334,1
-0.837212713991195,-0.98688553006684,-0.946971964401678,0.969860193244141,-0.268984402506516,0.930557294743517,-0.971747884133499,0.752943910298812,1
-0.968301651395835,-0.992750354912833,-0.979846617123872,0.972770356005948,-0.234850824986115,0.931917402042234,-0.977455191335258,0.78253228207911,1
-0.936130604871965,-0.996540637827512,-0.969583353726501,0.972183738147391,-0.240213828970059,0.931860060968099,-0.976373337786477,0.775561069252623,1
-0.828572891532128,-0.990377983284892,-0.95551300027624,0.969918154279747,-0.273162112879789,0.931615000038481,-0.971902132648159,0.75393573409972,1
-0.973204844222232,-0.994284806900475,-0.985714970625145,0.97296599711317,-0.23458701380676,0.932426623281331,-0.977824376368448,0.7847192483644,1
-0.828652185738561,-0.988636280141505,-0.944309743902739,0.96971008191755,-0.270087033411396,0.930610534518159,-0.971441274271931,0.750986059598759,1
-0.937175638040429,-0.997551494592847,-0.985385621324458,0.972437176465299,-0.244880382086341,0.933114914070928,-0.976875887846445,0.779401240790483,1
-0.282743909889885,-0.485230546269141,-0.353811410322456,0.912966956709986,-0.452089435652979,0.783406695737067,-0.700292264751424,0.293266705557736,1
