"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","DF.L2.C2","label"
0.99607508785521,0.884708773366794,-0.985588245813391,0.625576823505823,0.990153913171199,-0.998738106099033,0.930900057851121,1
0.819255333402727,0.907002367539926,-0.953698721159339,0.978659033717606,0.786845652116928,-0.994654412272136,0.806105409124462,1
0.970304561241964,0.998242861094424,-0.668804154599395,0.87918784424888,0.943411262789826,-0.997890987090088,0.882895526987589,1
0.999579394752481,0.819396694567162,-0.995385600997504,-0.795887707183704,0.983676393553646,-0.999662181226722,0.989276707161744,1
0.999637542672498,0.905815600343136,-0.891647803292642,-0.577782012298662,0.95184368998984,-0.999526382543941,0.98504148006962,1
0.999796838126052,0.949137272862253,-0.913474494822678,-0.514194287502544,0.948463329011344,-0.999498325638651,0.984643158973368,1
0.998507724328658,0.775422110737586,-0.934774793867315,-0.562850323775506,0.958697701944968,-0.999520004739619,0.982789561096502,1
0.999257127654315,0.971404929896175,-0.998708973852107,-0.552322787038014,0.956751333204423,-0.999543592545402,0.986854279769464,1
0.999891435459204,0.907229021886853,-0.975246875166564,-0.65260894167545,0.987766463011138,-0.999626569291079,0.988230077089288,1
0.999555413338738,0.902779792959941,-0.940240282927602,-0.487871397346711,0.956083557623645,-0.999497936895814,0.98369658470035,1
0.998503115143034,0.980688251950347,-0.998882703405472,-0.360213343162976,0.954172212671292,-0.999446866669507,0.982949840433607,1
0.999064639982138,0.80688944491845,-0.973988716352862,-0.511936653465941,0.95187639488436,-0.999491253976704,0.982462194687588,1
0.999848332322836,0.975775344265543,-0.973281555172085,-0.611343414684113,0.987155902268214,-0.99961754885832,0.988529625195016,1
0.958229642728546,0.362309483737613,-0.757850881592096,-0.645805679971117,0.208748629384695,-0.988301278565636,0.855188767487971,1
0.997548713090194,0.913154900383793,-0.491272983008991,-0.86935716751447,0.879400574446992,-0.999471447669679,0.984785721336479,1
0.993763606379092,0.943339757606098,-0.878747161176323,-0.835619907359016,0.768662672746309,-0.999215619802644,0.98493078596855,1
0.987584625315579,0.832241024827866,-0.73525341853033,-0.912514091393064,0.646600894595191,-0.998710479017904,0.977558173698628,1
0.999796665500662,0.922717236062206,-0.993682515979766,-0.966765081355669,0.995402334057951,-0.999733861957867,0.992743526189986,1
0.999700848611472,0.964813812487742,-0.989150692012469,-0.940473566295163,0.994282096484434,-0.999728630283622,0.992820127992293,1
0.999205873220634,0.963671082077334,-0.98888431177513,-0.896635390527359,0.986033991972926,-0.999707024304805,0.992215964391746,1
0.999036801586535,0.956605286157433,-0.991412056575975,-0.836851988707477,0.96969964453448,-0.999667921407401,0.991174110538552,1
