"DF.L1.C1","DF.L1.C2","DF.L2.C1","label"
0.975057933834702,-0.968060425404949,-0.994662976725717,1
0.546774563248089,0.148964176638268,-0.440036904432071,1
0.951931228130975,0.29329355783938,-0.611368835323772,1
0.940787140312014,-0.989647276433759,-0.994623695173017,1
0.958399735827926,-0.939646675667138,-0.993859247253861,1
0.96824258610651,-0.960378868024314,-0.994425460398953,1
0.862631501235858,-0.962295631370685,-0.992845420340692,1
0.970024325995978,-0.975209665635194,-0.994731416401522,1
0.965220823495163,-0.986336217036452,-0.994874049767943,1
0.936742018852721,-0.959580552689701,-0.993965611019674,1
0.971228261606536,-0.983460493456767,-0.994896954184272,1
0.897958233606587,-0.963107966678838,-0.993451749455166,1
0.989228057898774,-0.986326563078238,-0.995164162713969,1
0.489399950904228,-0.103219405428262,-0.689391230141562,1
0.952085533485583,-0.891445298958363,-0.99261421802762,1
0.948924673649139,-0.85639462301186,-0.991582999891736,1
0.89973059094759,-0.722306900961922,-0.98483269855705,1
0.985256733793396,-0.99724194871597,-0.995301120106701,1
0.99040517919174,-0.995770359898265,-0.995335435979936,1
0.985086116899919,-0.990242007016357,-0.995182053202936,1
0.982461444227175,-0.984226961659586,-0.995047626354348,1
0.978053432574745,-0.987005350518804,-0.995042983790778,1
0.996815936658614,-0.999195438469957,-0.995462472945279,1
0.995890362196296,-0.997277467107753,-0.995421489355104,1
0.9363179737007,-0.983038912792435,-0.994437346059449,1
0.98041086603862,-0.99631248700043,-0.995229933306455,1
0.985554242404107,-0.997652432630616,-0.99531128542986,1
0.799692536945766,-0.4394098485322,-0.948522660225005,1
0.848801289463016,-0.760042433691586,-0.984967624151912,1
0.959101415008518,-0.437963594375172,-0.964610675503722,1
0.99251295130074,-0.998913646121908,-0.995410257853635,1
0.751774780550648,-0.686252375707321,-0.975427693426478,1
0.870117181165278,-0.566135485479216,-0.971920021541284,1
0.955249321049847,-0.598559692851886,-0.979561460783231,1
0.919379101181717,-0.616935439884239,-0.979099948693838,1
0.893626112972403,-0.810818933058726,-0.988708689489119,1
-0.310244466266648,0.480720868329425,0.819538378906304,1
0.516754344099833,-0.960769602452716,-0.983384364242039,1
0.34503651776931,0.0613319579189244,-0.36369667526377,1
0.788275240491716,-0.720949661908718,-0.980057895887555,1
0.57511585323697,-0.143334781129572,-0.770602029823299,1
0.989699502229441,-0.995855942786713,-0.995328840597753,1
0.918860223196437,-0.973946213351511,-0.994008147148402,1
0.969826061207076,-0.970910038991118,-0.994648618642084,1
0.916740890906766,-0.969304902839553,-0.9938782329376,1
0.956487301364269,-0.95907021982675,-0.994237661939513,1
0.983810683405419,-0.996264069688721,-0.995268350124232,1
0.997651210654028,-0.999627253168142,-0.995478539023936,1
0.94289671845319,-0.975606740086821,-0.994380608390989,1
0.993070743959037,-0.991992857861806,-0.995303574713544,1
0.964695015935759,-0.941995101159373,-0.994002046397038,1
0.980344148862761,-0.977278868867304,-0.994899023571562,1
0.94082700372392,-0.925919629154264,-0.993275171363722,1
0.917230951701946,-0.882882066840085,-0.991717616777418,1
0.853078737411181,-0.919123549442707,-0.991479615924289,1
0.95698667315683,-0.922824857520705,-0.993463060263036,1
0.927576387156571,-0.946190765080977,-0.993532720357452,1
0.996287166715227,-0.810261592382358,-0.991177289360561,1
0.986659398223416,-0.843185808672914,-0.991954360970382,1
0.909612498960097,-0.269728286319303,-0.929083732551057,1
0.979999835876722,-0.931086623351576,-0.993994954930635,1
0.887557847306745,-0.666269377595145,-0.98100224856558,1
0.987173619732193,-0.964246724365481,-0.994747748572677,1
0.994754131829383,-0.97191333191768,-0.994980637908197,1
0.978729174407148,-0.913726352468133,-0.993597605486846,1
0.839493894312653,-0.913177339375102,-0.991008772774134,1
0.946766423023509,-0.882631220945023,-0.992283197060521,1
-0.359893801367673,0.639073910853414,0.904215419690389,1
0.575338946623287,-0.315634172390001,-0.868188146801864,1
0.267365532033652,-0.158892931397873,-0.588025108665879,1
0.406613794044072,0.0623156133194828,-0.425472584269764,1
0.687998699150317,-0.533481806748098,-0.951429468073637,1
0.972346235985001,-0.952882565376779,-0.994333388940467,1
-0.944268486470978,0.971320945326044,0.99250658168633,1
0.993414479743576,-0.996075888710423,-0.99537437443418,1
-0.691846136016356,0.83718523410606,0.977937927061811,1
0.795587728672155,0.0446478559015869,-0.743798352919468,1
0.276450843474539,0.579824291096339,0.548289708517378,1
-0.717102813800558,0.76656014472029,0.973451011952077,1
-0.776795250658086,0.714778408374884,0.972459441438851,1
0.599452223641168,0.583599313410267,0.225498170624504,1
-0.207749596821712,0.811218734623342,0.923602262174186,1
-0.660955937274325,0.955286898601538,0.984262376170114,1
0.966802739163896,-0.990941655101145,-0.99497569934331,1
0.95771794619769,-0.989375636760533,-0.994835285629225,1
0.982288390016361,-0.997807293034991,-0.99527652191886,1
0.954171980839564,-0.995136927440617,-0.994895059717749,1
