"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.998823440057952,-0.959490135667561,-0.998709312330949,0.712806831747533,0.997723619827312,-0.995306452994867,-0.984912764145094,0.927222795947269,-0.755717587607936,-0.977947366133617,1
0.929009584120159,0.0360671433845994,-0.998788263414071,0.652609022247173,0.992190873593787,-0.999948893781595,-0.914075039889978,0.760501044973013,-0.509091590501043,-0.817658311782505,1
0.932490508009456,0.0952008977302493,-0.981915041766526,0.976479962018956,0.997754900752985,-0.999944985296925,-0.9204493179551,0.839082806737964,-0.574885288786619,-0.880614715923535,1
0.998070543321634,-0.987911072334751,-0.967389517951859,0.87666178487342,0.87509884390248,-0.425950247978971,-0.979864060917328,0.962703573612657,-0.817518857486416,-0.988174464708402,1
0.998209433147683,-0.926294344839544,-0.880107820341933,0.919842538851086,0.75705449853494,-0.535251670136828,-0.974652335843316,0.950789313785254,-0.790834530440019,-0.98425560278555,1
0.997613486284775,-0.950478201883799,-0.805052168787381,0.958932207444306,0.761442641198252,-0.589431114158011,-0.976460783044988,0.951461985637474,-0.802578341322707,-0.984906825552621,1
0.990995877605209,-0.949613162010288,-0.846145961348826,0.885397847744398,0.734779846950794,-0.631983512686475,-0.975088631853249,0.942083324679139,-0.777567720676006,-0.982049636009194,1
0.995858012825246,-0.964933298233224,-0.994799776749984,0.962629744496773,0.784981207606502,-0.874723664733791,-0.981111868395028,0.942852738036018,-0.755730655468985,-0.984126541851759,1
0.998748491352012,-0.978694282081233,-0.860113048181837,0.954325406849583,0.872606905619375,-0.200101730969164,-0.977875220513955,0.972077913983112,-0.852681923003388,-0.990555001949625,1
0.997125245197097,-0.952119823198935,-0.903874788318104,0.906419828878777,0.772466843687766,-0.818857299683086,-0.978852267668285,0.937534253004422,-0.762003934091435,-0.981685549509352,1
0.993080601028472,-0.971076875156645,-0.997529290223971,0.982333636483291,0.75129320197285,-0.97351914665931,-0.981322990008428,0.936889764245901,-0.738403647753764,-0.983171552302439,1
0.995959401649518,-0.960419446338965,-0.941482558263306,0.816367221276447,0.805010768291846,-0.746634129186694,-0.978681154050001,0.937041673425368,-0.761646738378621,-0.980936336745032,1
0.998895637530772,-0.977861290609869,-0.951069225884865,0.978869004854081,0.88812690473477,-0.760404737166856,-0.983386915014959,0.955912956083682,-0.800176283923378,-0.987225106741677,1
0.941525028954362,-0.298984920058079,-0.564529875812423,0.265793800850448,-0.071063643207617,0.740112933613773,-0.484207931492979,0.771674070690481,-0.538726051940878,-0.818748462199395,1
0.99462663231338,-0.934864601611146,0.6045262705729,0.910721890494222,-0.0769223856660171,0.721922704198225,-0.810905534842086,0.934831036053903,-0.891507862157992,-0.969036990011208,1
0.987390265228843,-0.861629823643851,-0.868060937549364,0.902317859347663,0.257061123798561,0.0644786496733382,-0.923737546629261,0.943992428098888,-0.733221321482945,-0.98027497324988,1
0.976579800023221,-0.808085299760198,-0.489642443059136,0.716316523485571,-0.0289367191760712,0.738667119577575,-0.806934143187442,0.933866350919173,-0.761120838108961,-0.969622658684043,1
0.998420210363423,-0.996960574473236,-0.869728310100106,0.93264924108945,0.933374060272239,0.566762714713069,-0.972842597922183,0.987599668328314,-0.906394643255995,-0.99491928497288,1
0.997682129540056,-0.994730372983855,-0.902111951341113,0.964594625241452,0.926818705162033,-0.0109445427107386,-0.978821781336644,0.979236961574214,-0.872412120128821,-0.992729070626918,1
0.99470732353282,-0.988995395613575,-0.915205983459757,0.958013128421074,0.876906173406266,-0.19508413484659,-0.978616538054274,0.973230682092467,-0.849759033759519,-0.991104480602256,1
0.99390078459252,-0.983791764037103,-0.930844783284793,0.961245789293011,0.797359875727054,-0.165243976424724,-0.975545516822943,0.971487381507187,-0.837886596376964,-0.990624294019493,1
